Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,SING,COM  Â ‰‘Ì‰Ì
W * P P «“
W * N N,SING,COM,GEN  ﬁ”Ì„ »‰œÌ
W * ADJ ADJ,SIM ¬“«œ
W * CON CON Ê
W * ADJ ADJ,SIM ‰«¬“«œ
W * RA RA —«
W * P P œ—
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ‰ê«Â
W * ADJ ADJ,INO œ«‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !›—Â‰êÌ!
W * DELM DELM #
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,GR,GEN ÂÌ√  „‰’›Â
W * N N,PL,COM,GEN „ÿ»Ê⁄« 
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM  ⁄ÌÌ‰
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN œ› —
W * N N,SING,COM,GEN „⁄«Ê‰ 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM „ÿ»Ê⁄« Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN  »·Ì€« Ì
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,COM ›—Â‰ê
W * CON CON Ê
W * N N,SING,COM,GEN «—‘«œ
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY Ìﬂ‘‰»Â
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * ADJ ADJ,ORD ”Ê„Ì‰
W * N N,SING,COM,GEN ‰‘” 
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,GR,GEN ÂÌ√  „‰’›Â
W * N N,PL,COM,GEN „ÿ»Ê⁄« 
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR  Â—«‰
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,SURN œﬂ —
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN ⁄ÿ«¡«··Â
W * N N,SING,PR „Â«Ã—«‰Ì
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM ›—Â‰ê
W * CON CON Ê
W * N N,SING,COM,GEN «—‘«œ
W * ADJ ADJ,SIM «”·«„Ì
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰‘” 
W * N N,SING,PR ⁄·Ì“«œÂ
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,COM,GEN œ«œê” —Ì
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM °
W * N N,SING,PR  ﬁÊÌ
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM,GEN ”Ì«” ê–«—Ì
W * N N,PL,COM,GEN «∆„Â
W * N N,SING,DAY Ã„⁄Â
W * CON CON Ê
W * N N,SING,PR,GEN „Õ„œÌ
W * N N,SING,PR ⁄—«ﬁÌ
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM,GEN  »·Ì€« 
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * CON CON ‰Ì“
W * N N,SING,COM Õ÷Ê—
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰‘” 
W * DELM DELM °
W * N N,SING,TIME Å”
W * P P «“
W * N N,PL,COM,GEN „‘Ê— Â«Ì
W * ADJ ADJ,SIM ·«“„
W * N N,SING,COM ⁄·«ÊÂ
W * P P »—
W * N N,SING,NUM œÂ
W * N N,SING,COM ‰›—
W * P P «“
W * N N,PL,COM,GEN «⁄÷«Ì
W * N N,SING,GR ÂÌ√  „‰’›Â
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Ã·”Â
W * ADJ ADJ,SIM ﬁ»·
W * N N,SING,COM «‰ Œ«»
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,COM ⁄÷ÊÌ 
W * RA RA —«
W * ADJ ADJ,INO Å–Ì—› Â
W * V V,PA,NAR,POS,6 »ÊœÂ «‰œ
W * DELM DELM °
W * N N,SING,NUM Ì«“œÂ
W * N N,SING,COM,GEN ‰›—
W * ADJ ADJ,SIM »«ﬁÌ„«‰œÂ
W * CON CON ‰Ì“
W * N N,SING,COM «‰ Œ«»
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * ADJ ADJ,SUP ÃœÌœ —Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,PR ﬂÌ«—” „Ì
W * P P œ—
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * P P,GEN —ÊÌ
W * N N,SING,COM Å—œÂ
W * V V,PA,SIM,POS,3 —› 
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * DELM DELM -
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM »«œ
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * P P »«
W * PRO PRO,R,XOD ŒÊœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »—œ
W * N N,SING,COM,GEN ”«Œ Â
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ﬂÌ«—” „Ì
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * P P œ—
W * N N,SING,COM,GEN „—ﬂ“
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * P P »Â
W * N N,SING,COM ‰„«Ì‘
W * N N,SING,COM œ—¬„œ
W * CON CON Ê
W * QUA QUA »”Ì«—Ì
W * P P «“
W * N N,PL,COM,GEN «Ì—«‰Ì«‰
W * ADJ ADJ,SIM,GEN „ﬁÌ„
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * CON CON Ê
W * N N,PL,COM,GEN ⁄·«ﬁ„‰œ«‰
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,COM,GEN  „«‘«Ì
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * V V,PA,SIM,POS,6 ‰‘” ‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN ‰„«Ì‘
W * N N,SING,COM ›Ì·„
W * DELM DELM °
W * N N,SING,PR,GEN ⁄»«”
W * N N,SING,PR ﬂÌ«—” „Ì
W * P P,GEN »—«Ì
W * N N,SING,COM Å«”ŒêÊÌÌ
W * P P »Â
W * N N,PL,COM,GEN ”∆Ê«·« 
W * N N,PL,COM  „«‘«ê—«‰
W * P P œ—
W * N N,SING,COM Ã·”Â
W * ADJ ADJ,SIM Õ«÷—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR ﬂÌ«—” „Ì
W * P P œ—
W * N N,SING,ORD «» œ«
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM,GEN Õ÷Ê—
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,COM,GEN ÕÌ‰
W * N N,SING,COM,GEN ‰„«Ì‘
W * N N,SING,COM ›Ì·„
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM °
W * N N,SING,COM,INDF ⁄·«ﬁÂ «Ì
W * P P »Â
W * N N,SING,COM,GEN  „«‘«Ì
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,COM,GEN ”«·‰
W * N N,SING,COM ”Ì‰„«
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,TIME Å”
W * P P «“
W * ADJ ADJ,INO ”«Œ Â
W * N N,SING,NFL ‘œ‰
W * P P «“
W * N N,SING,COM,GEN ÊÃÊœ
W * PRO PRO,personal,SING,3 ÊÌ
W * ADJ ADJ,SIM Ãœ«
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * ADV ADV,GENR,NEGG œÌê—
W * N N,SING,COM,GEN Ã–«»Ì 
W * ADJ ADJ,SIM,INDF ç‰œ«‰Ì
W * P P,AFF,3 »—«Ì‘
W * V V,PRS,NEG,3 ‰œ«—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,COM,GEN Å«”Œ
W * N N,SING,COM,GEN ”∆Ê«·
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P,GEN œ—»«—Â
W * ADJ ADJ,SIM «‰ “«⁄Ì
W * CON CON Ê
W * ADJ ADJ,SIM ‰«ÅÌœ«
W * N N,SING,NFL,GEN »Êœ‰
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,PL,COM,AFF,3 ¬À«—‘
W * N N,SING,COM,GEN ÷„‰
W * N N,SING,COM,GEN  «ÌÌœ
W * DET DET «Ì‰
W * N N,SING,COM ‰ﬂ Â
W * CON CON Ê
W * ADJ ADJ,SIM „À» 
W * N N,SING,NFL,GEN ŒÊ«‰œ‰
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM ”Ì‰„«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN Â‰—Â«Ì
W * ADJ ADJ,SIM Â› ê«‰Â
W * V V,AUX,NIN,POS „Ì »«Ìœ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‰Ì„Â
W * ADJ ADJ,SIM Å‰Â«‰Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * N N,SING,COM œ—ﬂ
W * CON CON Ê
W * N N,SING,COM,GEN  ›”Ì—
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM »Ì‰‰œÂ
W * ADJ ADJ,SIM Ê«ê–«—
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR ﬂÌ«—” „Ì
W * P P «“
W * CON CON «Ì‰ ﬂÂ
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * ADV ADV,GENR,TIME «„—Ê“
W * ADJ ADJ,CMPR »Ì‘ —
W * N N,SING,COM,GEN Ã‰»Â
W * ADJ ADJ,SIM ”—ê—„ ﬂ‰‰œÂ
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * ADV ADV,GENR,EXM,GEN ‰ŸÌ—
W * N N,SING,COM ‰ﬁ«‘Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM Â‰—Â«
W * ADJ ADJ,SIM,GEN œ«—«Ì
W * N N,PL,COM,INDF „Œ«ÿ»«‰Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN œ‰»«·
W * N N,SING,COM  ⁄„Ìﬁ
W * CON CON Ê
W * N N,SING,COM,GEN  ›”Ì—
W * N N,PL,COM ¬À«—
W * ADJ ADJ,SIM Â‰—Ì
W * P P »—
W * N N,SING,COM,GEN „»‰«Ì
W * N N,SING,COM,GEN œ—ﬂ
W * PRO PRO,R,XOD ŒÊœ
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM °
W * N N,SING,COM,GEN «»—«“
W * N N,SING,COM  √”›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ÊŸÌ›Â
W * N N,SING,COM ”Ì‰„«
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,PL,TIME,INDF ”«⁄« Ì
W * P P «“
W * N N,SING,COM,GEN œ‰Ì«Ì
W * N N,SING,COM,GEN œ—Ê‰
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM œÊ—
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM ”—ê—„
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * CON CON »·ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,COM,GEN ÕÌ‰
W * N N,SING,COM ‰„«Ì‘
W * N N,SING,COM,GEN ›—’ 
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * V V,SUB,POS,3 »œÂœ
W * CON CON ﬂÂ
W * P P »Â
W * N N,PL,COM,GEN „”«Ì·
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * CON CON ‰Ì“
W * N N,SING,COM ›ﬂ—
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,PR ﬂÌ«—” „Ì
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,PL,COM,INDF œﬁ«ÌﬁÌ
W * N N,SING,TIME ﬁ»·
W * P P «“
W * N N,SING,ORD,GEN Å«Ì«‰
W * N N,SING,COM,GEN ‰„«Ì‘
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * DELM DELM °
W * N N,SING,COM,INDF „—œÌ
W * P P «“
W * N N,SING,COM,GEN ”«·‰
W * N N,SING,COM ”Ì‰„«
W * N N,SING,COM »Ì—Ê‰
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Ê
W * P P »«
W * N N,SING,NFL,GEN œÌœ‰
W * PRO PRO,personal,SING,1 „‰
W * DELM DELM °
W * N N,SING,COM ⁄–—ŒÊ«ÂÌ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM °
W * P P,GEN »—«Ì
W * N N,SING,NFL,GEN «‰œ«Œ ‰
W * N N,SING,COM,INDF ”ﬂÂ «Ì
W * P P œ—
W * N N,SING,COM,GEN ”ﬂÊÌ
W * N N,SING,COM Å«—ﬂÊ„ —
W * V V,AUX,NIN,POS »«Ìœ
W * P P,GEN »—«Ì
W * N N,SING,NUM ç‰œ
W * N N,SING,COM ·ÕŸÂ
W * N N,SING,COM ”«·‰
W * N N,SING,COM ”Ì‰„«
W * RA RA —«
W * N N,SING,COM  —ﬂ
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM Å«”Œ
W * V V,PA,SIM,POS,1 œ«œ„
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM « ›«ﬁ«
W * ADV ADV,deg,SIM ŒÌ·Ì
W * V V,PRE,ADJC,1 ŒÊ‘Õ«·„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ›Ì·„
W * PRO PRO,personal,SING,1 „‰
W * P P »Â
W * N N,SING,COM,INDF êÊ‰Â «Ì
W * ADJ ADJ,INO,NEG ‰»ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM „”∆·Â
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN Ì«œ
W * PRO PRO,personal,PL,2 ‘„«
W * V V,SUB,POS,3 »»—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN Â‰—ÅÌ‘ê«‰
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM »«œ
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * P P »«
W * PRO PRO,R,XOD ŒÊœ
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »—œ
W * QUA QUA ÂÌç
W * N N,SING,COM ﬂœ«„
W * ADJ ADJ,SIM Õ—›Â «Ì
W * V V,PA,SIM,NEG,6 ‰»Êœ‰œ
W * CON CON Ê
W * P P »Â
W * CON CON,COMP Ã“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰›—
W * N N,SING,COM »ﬁÌÂ
W * ADV ADV,GENR,NEGG Â—ê“
W * P P »Â
W * N N,SING,COM ”Ì‰„«
W * ADJ ADJ,INO,NEG ‰—› Â
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * N N,SING,PR ﬂÌ«—” „Ì
W * N N,SING,COM,GEN ⁄· 
W * N N,SING,COM,GEN «‰ Œ«»
W * N N,PL,COM,GEN Â‰—ÅÌ‘Â Â«Ì
W * ADJ ADJ,SIM €Ì—Õ—›Â «Ì
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN —ÊÕÌÂ
W * ADJ ADJ,SIM ÅÊÌ«
W * CON CON Ê
W * N N,SING,COM,GEN «’·«Õ ﬂ‰‰œêÌ
W * PRO PRO,DEMO,PL ¬‰ Â«
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P »—
W * N N,SING,COM,GEN Œ·«›
W * N N,PL,COM,GEN Â‰—ÅÌ‘Â Â«Ì
W * ADJ ADJ,SIM Õ—›Â «Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM œﬁÌﬁ«
W * ADJ ADJ,SIM,GEN „ÿ«»ﬁ
W * N N,SING,COM,GEN ”‰«—ÌÊÌ
W * ADJ ADJ,SIM «—«∆Â ‘œÂ
W * N N,SING,COM »«“Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM €Ì—Õ—›Â «Ì
W * P P œ—
W * N N,SING,COM,GEN »«“Ì
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ﬂ«—ê—œ«‰
W * RA RA —«
W * N N,SING,COM  ’ÕÌÕ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ‰„«Ì‘
W * DET DET «Ì‰
W * N N,SING,COM ›Ì·„
W * ADV ADV,GENR,SIM œ—„Ã„Ê⁄
W * P P »«
W * N N,SING,COM,GEN «” ﬁ»«·
W * N N,PL,COM  „«‘«çÌ«‰
W * ADJ ADJ,SIM —Ê»—Ê
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * N N,PL,COM,GEN  Ê÷ÌÕ« 
W * ADJ ADJ,SIM ¬„ÌŒ Â
W * P P »«
W * N N,SING,COM,GEN ÿ‰“
W * N N,SING,PR ﬂÌ«—” „Ì
W * N N,SING,COM,GEN ›÷«Ì
W * N N,SING,COM Ã·”Â
W * RA RA —«
W * N N,SING,COM,GEN ÿ—«Ê 
W * ADJ ADJ,CMPR,INDF »Ì‘ —Ì
W * V V,PA,SIM,POS,3 »Œ‘Ìœ
W * DELM DELM .
Sub * SUBJ SUBJ !¬À«— »«” «‰Ì!
W * DELM DELM #
W * N N,PL,COM ¬À«—
W * CON CON Ê
W * N N,PL,COM,GEN «„Ê«·
W * ADJ ADJ,SIM  «—ÌŒÌ
W * DELM DELM -
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P »«
W * N N,PL,COM,GEN  œ«»Ì—
W * N N,SING,COM ﬂ«—‘‰«”Ì
W * N N,SING,COM Õ›«Ÿ 
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P œ—
W * N N,SING,COM,GEN —«” «Ì
W * N N,SING,COM Õ›«Ÿ 
W * CON CON Ê
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM,GEN «‘Ì«¡
W * ADJ ADJ,SIM  «—ÌŒÌ
W * DELM DELM -
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * N N,PL,COM,GEN  “∆Ì‰« 
W * ADJ ADJ,SIM Ê«»” Â
W * P P »Â
W * N N,SING,COM „⁄„«—Ì
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN „—«ﬁ» 
W * ADV ADV,deg,SIM Â—çÂ
W * ADJ ADJ,CMPR »Ì‘ —
W * P P «“
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM,GEN „‘ —ﬂ
W * ADJ ADJ,SIM „·Ì
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM,GEN ›‰Ì
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * P P »Â
W * N N,PL,COM ⁄·«ﬁÂ „‰œ«‰
W * N N,SING,COM «—«ÌÂ
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM .
W * P P »—
W * DET DET «Ì‰
W * N N,SING,COM «”«”
W * N N,SING,LOC,GEN ÅéÊÂ‘ﬂœÂ
W * N N,SING,COM Õ›«Ÿ 
W * CON CON Ê
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM  «—ÌŒÌ
W * DELM DELM -
W * ADJ ADJ,SIM ›—Â‰êÌ
W * P P »«
W * P P œ—
W * N N,SING,COM «Œ Ì«—
W * N N,SING,NFL,GEN œ«‘ ‰
W * N N,SING,COM,GEN ﬂ«œ—
W * ADJ ADJ,SIM „Ã—»
W * CON CON Ê
W * ADJ ADJ,SIM „ Œ’’
W * CON CON Ê
W * ADJ ADJ,SIM œ«—«
W * N N,SING,NFL,GEN »Êœ‰
W * N N,PL,COM,GEN  ÃÂÌ“« 
W * ADJ ADJ,SIM,GEN ›‰Ì
W * ADJ ADJ,SIM ê” —œÂ
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM «Ã—«ÌÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN „‘«Ê—Â «Ì
W * N N,SING,COM „—„ 
W * CON CON Ê
W * N N,SING,COM Õ›«Ÿ 
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * ADJ ADJ,SIM Â‰—Ì
W * ADJ ADJ,SIM „·“„
W * P P »Â
W * N N,SING,COM Â„ﬂ«—Ì
W * P P »«
W * N N,PL,COM ‰Â«œÂ«
W * DELM DELM °
W * N N,PL,COM ”«“„«‰Â«
W * CON CON Ê
W * QUA QUA,GEN ⁄„Ê„
W * N N,PL,COM Â„ „ÌÂ‰«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,COM,GEN „—„ 
W * N N,PL,COM,GEN ‰”Œ
W * ADJ ADJ,SIM ç«ÅÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ŒÿÌ
W * ADJ ADJ,SIM ›—”ÊœÂ
W * DELM DELM °
W * N N,PL,COM,GEN ¬À«—
W * N N,SING,COM ”›«·Ì‰Â
W * DELM DELM °
W * N N,SING,COM ¬»êÌ‰Â
W * DELM DELM °
W * N N,PL,COM,GEN  «»·ÊÂ«Ì
W * N N,SING,COM ‰ﬁ«‘Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,PL,COM,GEN œ·«Ì·
W * ADJ ADJ,SIM „Œ ·›
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM ‘ﬂ‰‰œêÌ
W * DELM DELM °
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,SING,COM —‰ê
W * DELM DELM °
W * N N,SING,COM,GEN —Ì“‘
W * N N,SING,COM —‰ê
W * CON CON Ê
W * N N,SING,COM  Œ—Ì»
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM «—«ÌÂ
W * N N,SING,COM ⁄‰Ê«‰
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN «‰Ã«„
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM Õ›«Ÿ Ì
W * CON CON Ê
W * ADJ ADJ,SIM „—„ Ì
W * P P,GEN —ÊÌ
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM Å«—çÂ «Ì
W * CON CON Ê
W * N N,PL,COM,INDF »«› Â Â«ÌÌ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM ê”ÌŒ êÌ
W * P P œ—
W * N N,SING,COM  «—
W * CON CON Ê
W * N N,SING,COM ÅÊœ
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN „Â«—
W * N N,SING,COM,GEN —Ê‰œ
W * N N,SING,COM  Œ—Ì»
W * CON CON Ê
W * N N,SING,COM ŒÊ—œêÌ
W * P P œ—
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM ›·“Ì
W * P P «“
W * DET DET œÌê—
W * N N,PL,COM,GEN ÊŸ«Ì›
W * DET DET «Ì‰
W * N N,SING,LOC ÅéÊÂ‘ﬂœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM Õ›«Ÿ 
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM ›—Â‰êÌ
W * DELM DELM °
W * N N,PL,COM,INDF  Ê’ÌÂ Â«ÌÌ
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,PL,COM,GEN ‘ÌÊÂ Â«Ì
W * N N,SING,COM ‰êÂœ«—Ì
W * DELM DELM °
W * N N,SING,COM ÿ—«ÕÌ
W * DELM DELM °
W * N N,PL,COM,GEN ‘—«Ìÿ
