Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  ⁄—Ì÷
W * DET DET «Ì‰
W * N N,SING,LOC  Ê‰·
W * ADV ADV,deg,SIM ﬂ«„·«
W * ADJ ADJ,SIM  ÊÃÌÂ Å–Ì—
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * P P »«
W * N N,SING,COM,GEN Âœ›
W * N N,SING,COM,GEN ”·«„ 
W * N N,PL,COM „”«›—«‰
W * CON CON Ê
W * N N,SING,COM,GEN —›⁄
W * N N,SING,COM  —«›Ìﬂ
W * P P œ—
W * N N,SING,LOC,GEN Ã«œÂ
W * N N,SING,LOC,PR ç«·Ê”
W * N N,SING,COM «‰Ã«„
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P »«
W * N N,SING,COM,GEN « „«„
W * N N,SING,COM  ⁄—Ì÷
W * CON CON Ê
W * ADJ ADJ,SIM œÊÿ—›Â
W * N N,SING,NFL,GEN ‰„Êœ‰
W * N N,SING,LOC,GEN  Ê‰·
W * N N,SING,LOC,PR ﬂ‰œÊ«‰
W * N N,SING,COM,GEN ‰ê—«‰Ì
W * ADJ ADJ,SIM,GEN ç‰œÌ‰ ”«·Â
W * N N,PL,COM,GEN „”«›—«‰
W * N N,SING,COM,GEN „”Ì—
W * ADJ ADJ,SIM,GEN ﬂ‰«—ê–—
W * DET DET «Ì‰
W * N N,SING,LOC  Ê‰·
W * ADV ADV,GENR,TIME «„”«·
W * N N,SING,ORD Å«Ì«‰
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM .
W * N N,SING,COM „—„ 
W * CON CON Ê
W * N N,SING,COM,GEN  ⁄—Ì÷
W * N N,SING,LOC,GEN  Ê‰·
W * N N,SING,NUM 26
W * MORP MORP,MADJ,GEN ”«·Â
W * N N,SING,LOC,PR ﬂ‰œÊ«‰
W * CON CON ﬂÂ
W * N N,SING,NUM ÌﬂÂ“«—
W * CON CON Ê
W * N N,SING,NUM 860
W * N N,SING,CONT „ —
W * N N,SING,COM ÿÊ·
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * P P «“
W * N N,SING,NUM 6
W * N N,SING,TIME ”«·
W * N N,SING,TIME ﬁ»·
W * N N,SING,ORD ¬€«“
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Ã·”Â
W * ADJ ADJ,SIM,GEN ⁄·‰Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Ìﬂ‘‰»Â
W * N N,SING,COM „Ã·”
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN  »’—Â
W * N N,SING,NUM 1
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM,GEN 44
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * P P œ—
W * N N,SING,COM,GEN ‘Ê—
W * ADJ ADJ,ORD œÊ„
W * ADJ ADJ,SIM „ÿ—Õ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM  ’ÊÌ»
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM „’Ê»Â
W * DELM DELM °
W * N N,PL,COM,GEN „‘„Ê·«‰
W * N N,PL,COM,GEN »‰œÂ«Ì
W * N N,SING,NPR «·›
W * DELM DELM -
W * ADJ ADJ,SIM Ìê«‰Â
W * N N,SING,COM „—«ﬁ»
W * CON CON Ê
W * N N,SING,COM,GEN ‰ê«Âœ«—‰œÂ
W * N N,SING,COM Åœ—
W * CON CON Ê
W * N N,SING,COM „«œ—
W * DELM DELM °
W * alpha-per alpha-per »
W * DELM DELM -
W * ADJ ADJ,SIM Ìê«‰Â
W * N N,SING,COM,GEN ”—Å—” 
W * N N,SING,COM »—«œ—
W * CON CON Ì«
W * N N,SING,COM,GEN ŒÊ«Â—
W * ADJ ADJ,SIM ’€Ì—
W * CON CON Ê
W * N N,SING,NPR,GEN Ã
W * DELM DELM -
W * ADJ ADJ,SIM Ìê«‰Â
W * N N,SING,COM,GEN ”—Å—” 
W * N N,SING,COM,GEN ŒÊ«Â—
W * ADJ ADJ,SIM „Ã—œ
W * P P «“
W * N N,SING,COM,GEN «‰Ã«„
W * N N,SING,COM,GEN Œœ„ 
W * N N,SING,COM,GEN œÊ—Â
W * N N,SING,COM ÷—Ê— 
W * ADJ ADJ,SIM „⁄«›
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ«— 
W * N N,SING,COM „⁄«›Ì 
W * P P «“
W * N N,SING,COM,GEN Œœ„ 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P œ—
W * DET DET Â„«‰
W * N N,SING,TIME,GEN ”«·
W * N N,SING,COM —”ÌœêÌ
W * P P »Â
W * N N,SING,COM,GEN Ê÷⁄Ì 
W * N N,SING,COM ‰Ÿ«„
W * N N,SING,COM,GEN ÊŸÌ›Â
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM ’«œ—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã·”Â
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN —Ì«” 
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR,GEN ‰«ÿﬁ
W * N N,SING,PR ‰Ê—Ì
W * N N,SING,COM  ‘ﬂÌ·
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN ÿ—Õ
W * N N,SING,COM,GEN «·Õ«ﬁ
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM  »’—Â
W * P P »Â
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM,GEN 44
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM,GEN Œœ„ 
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM,GEN  ’ÊÌ»
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,SING,COM „Ã·”
W * V V,PA,SIM,POS,3 ê–‘ 
W * DELM DELM .
W * N N,SING,COM,GEN „Œ»—
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * N N,PL,GR ‘Ê—«Â«
W * CON CON Ê
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM œ«Œ·Ì
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * DET DET «Ì‰
W * N N,SING,COM ÿ—Õ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN „«œÂ
W * ADJ ADJ,SIM „–ﬂÊ—
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM ⁄«œÌ
W * P P «“
W * N N,PL,COM,INDF „⁄«›Ì Â«ÌÌ
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * CON CON Êﬁ Ì
W * N N,PL,GR,GEN Œ«‰Ê«œÂ Â«Ì
W * ADJ ADJ,SIM,GEN „⁄Ÿ„
W * N N,PL,COM ‘ÂÌœ«‰
W * DELM DELM °
W * N N,PL,COM „⁄·Ê·«‰
W * DELM DELM °
W * N N,PL,COM «”Ì—«‰
W * CON CON Ê
W * N N,PL,COM „›ﬁÊœ«·«À—Â«
W * P P «“
W * N N,PL,COM,GEN „⁄«›Ì Â«Ì
W * ADJ ADJ,SIM ÊÌéÂ
W * ADJ ADJ,SIM »—ŒÊ—œ«—
W * V V,PA,PRG,POS,6 „Ì ‘œ‰œ
W * DELM DELM °
W * ADV ADV,GENR,SIM œÌê—
W * V V,PA,PRG,NEG,6 ‰„Ì  Ê«‰” ‰œ
W * P P «“
W * N N,PL,COM,INDF „⁄«›Ì Â«ÌÌ
W * CON CON ﬂÂ
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM ⁄«œÌ
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * ADJ ADJ,INO ê—› Â
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,SING,COM «” ›«œÂ
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN „ÊÃ»
W * DET DET «Ì‰
W * N N,SING,COM,GEN  »’—Â
W * ADJ ADJ,SIM «·Õ«ﬁÌ
W * DELM DELM °
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM,GEN „⁄«›Ì Â«Ì
W * ADJ ADJ,SIM ›Êﬁ
W * N N,SING,COM „«‰⁄
W * P P «“
W * N N,SING,COM,GEN »—ŒÊ—œ«—Ì
W * N N,PL,COM,GEN „‘„Ê·«‰
W * DET DET «Ì‰
W * N N,SING,COM ﬁ«‰Ê‰
W * P P «“
W * N N,PL,COM,GEN „“«Ì«Ì
W * ADJ ADJ,SIM „ﬁ——
W * P P œ—
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM,GEN „⁄«›Ì 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ‰›—
W * P P «“
W * N N,PL,COM,GEN ›—“‰œ«‰
W * N N,PL,GR,GEN Œ«‰Ê«œÂ Â«Ì
W * N N,PL,COM ‘Âœ«
W * DELM DELM °
W * N N,PL,COM „⁄·Ê·Ì‰
W * DELM DELM °
W * N N,PL,COM «”—«
W * CON CON Ê
W * N N,PL,COM „›ﬁÊœ«·«À—Â«
W * P P «“
W * N N,SING,COM,GEN Œœ„ 
W * N N,SING,COM,GEN ÊŸÌ›Â
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * ADJ ADJ,SIM,GEN „’Ê»
W * N N,SING,NUM,GEN 1366
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN Ã·”Â
W * ADJ ADJ,SIM,GEN ⁄·‰Ì
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Ìﬂ‘‰»Â
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Â„ç‰Ì‰
W * DELM DELM °
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN ·«ÌÕÂ
W * N N,SING,COM,GEN «”«”‰«„Â
W * N N,SING,LOC,GEN »«‰ﬂ
W * N N,SING,COM  Ã«— 
W * CON CON Ê
W * N N,SING,COM,GEN  Ê”⁄Â
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * DELM DELM )
W * N N,SING,NPR «ﬂÊ
W * DELM DELM (
W * DELM DELM °
W * N N,SING,COM,GEN ·«ÌÕÂ
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN «”«”‰«„Â
W * N N,SING,COM,GEN Ã«„⁄Â
W * ADJ ADJ,SIM,GEN „Œ«»—« Ì
W * N N,SING,LOC,PR ¬”Ì«
W * DELM DELM °
W * N N,SING,LOC,PR «ﬁÌ«‰Ê”ÌÂ
W * CON CON Ê
W * N N,SING,COM,GEN ·«ÌÕÂ
W * N N,SING,COM,GEN Å–Ì—‘
W * N N,SING,COM,GEN «’·«ÕÌÂ
W * N N,SING,COM,GEN «”«”‰«„Â
W * N N,SING,COM,GEN ’‰œÊﬁ
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM ÅÊ·
W * ADJ ADJ,SIM „ÿ—Õ
W * CON CON Ê
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  ’ÊÌ»
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * P P œ—
W * N N,SING,COM,GEN Ã·”Â
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY,GEN Ìﬂ‘‰»Â
W * N N,SING,COM „Ã·”
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ·«ÌÕÂ
W * CON CON Ê
W * N N,SING,NUM ”Â
W * N N,SING,COM ÿ—Õ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ﬁÌœ
W * N N,SING,COM œÊ›Ê—Ì 
W * N N,SING,COM,GEN  ﬁœÌ„
W * N N,SING,COM „Ã·”
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM °
W * ADJ ADJ,SIM „ÿ—Õ
W * CON CON Ê
W * N N,PL,COM ‰„«Ì‰œê«‰
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »Â
W * N N,SING,COM,GEN  ’ÊÌ»
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ›Ê—Ì 
W * N N,SING,COM,GEN ·«ÌÕÂ
W * ADJ ADJ,SIM  ﬁœÌ„Ì
W * N N,SING,COM,GEN —√Ì
W * ADJ ADJ,SIM „Ê«›ﬁ
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * DELM DELM .
W * N N,PL,COM ‰„«Ì‰œê«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã·”Â
W * P P »Â
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ›Ê—Ì 
W * N N,PL,COM,GEN ÿ—ÕÂ«Ì
W * N N,SING,COM,GEN »«“‰‘” êÌ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM „Ê⁄œ
W * P P,GEN »—«Ì
W * N N,PL,COM,GEN „‘«€·
W * ADJ ADJ,SIM ”Œ 
W * CON CON Ê
W * ADJ ADJ,SIM “Ì«‰ ¬Ê—
W * CON CON Ê
W * N N,SING,COM,GEN «’·«Õ
W * N N,SING,COM,GEN »‰œ
W * N N,SING,NUM,GEN 42
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM,GEN 17
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM  ‘ﬂÌ·« 
W * DELM DELM °
W * N N,PL,COM ÊŸ«Ì›
W * CON CON Ê
W * N N,PL,COM,GEN «Œ Ì«—« 
W * N N,PL,GR,GEN ‘Ê—«Â«Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM —√Ì
W * V V,PA,SIM,NEG,6 ‰œ«œ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ﬁÌœ
W * N N,SING,COM,GEN œÊ›Ê—Ì 
W * N N,SING,COM,GEN ·«ÌÕÂ
W * N N,SING,COM,GEN «” ›”«—ÌÂ
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM,GEN 29
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM,GEN »—‰«„Â
W * ADJ ADJ,ORD,GEN ”Ê„
W * N N,SING,COM  Ê”⁄Â
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM —«»ÿÂ
W * P P »«
W * N N,PL,COM,GEN ‘—«Ìÿ
W * N N,SING,COM  «”Ì”
W * CON CON Ê
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM ›⁄«·Ì 
W * CON CON Ê
W * N N,SING,COM «‰Õ·«·
W * CON CON Ê
W * N N,SING,COM,GEN Ê—‘ﬂ” êÌ
W * N N,PL,COM,GEN „Ê””« 
W * ADJ ADJ,SIM €Ì—œÊ· Ì
W * V V,PRE,SIM «” 
W * CON CON ‰Ì“
W * N N,SING,TIME Å”
W * P P «“
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,SURN œﬂ —
W * N N,SING,PR,GEN „Õ”‰
W * N N,SING,PR ‰Ê—»Œ‘
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,LOC,GEN »«‰ﬂ
W * ADJ ADJ,SIM „—ﬂ“Ì
W * P P »Â
W * N N,SING,COM —«Ì
W * ADJ ADJ,INO ê–«‘ Â
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM  ’ÊÌ»
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
Sub * SUBJ SUBJ !Â‰—Ì!
W * DELM DELM #
W * N N,PL,COM,GEN ›Ì·„Â«Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P œ—
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,NUM ç‰œ
W * N N,SING,COM Ã«Ì“Â
W * V V,PA,SIM,POS,6 »—œ‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR Å«—Ì”
W * DELM DELM °
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,NUM Å‰Ã«Â
W * CON CON Ê
W * ADJ ADJ,ORD ”Ê„Ì‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * ADJ ADJ,SIM,GEN »Ì‰ «·„··Ì
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR ﬂ‰
W * P P œ—
W * N N,SING,LOC,PR ›—«‰”Â
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,PL,COM,GEN ÃÊ«Ì“
W * ADJ ADJ,SIM „Â„
W * N N,SING,NUM ”Â
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „”«»ﬁÂ
W * CON CON Ê
W * N N,SING,NUM Å«‰“œÂ
W * N N,SING,COM ﬂ«—ê—œ«‰
W * CON CON Ê
W * N N,SING,COM,GEN ‰ê«Â
W * ADJ ADJ,SIM „ ›«Ê 
W * DELM DELM °
W * N N,SING,COM,GEN  Õ”Ì‰
W * N N,PL,COM,GEN ﬂ«—‘‰«”«‰
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN ”Ì‰„«ÌÌ
W * N N,SING,COM ÃÂ«‰
W * RA RA —«
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * V V,PA,SIM,POS,3 »—«‰êÌŒ 
W * DELM DELM .
W * P P œ—
W * N N,PL,COM,GEN „—«”„
W * ADJ ADJ,SIM,GEN Å«Ì«‰Ì
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR ﬂ‰
W * N N,SING,NUM 2000
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME Å—Ì‘»
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,PL,NUM Â“«—«‰
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM ﬂ«—‘‰«”«‰
W * CON CON Ê
W * N N,PL,COM,GEN ’«Õ»‰Ÿ—«‰
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN ”Ì‰„«ÌÌ
W * N N,SING,COM ÃÂ«‰
W * DELM DELM °
W * N N,PL,COM Œ»—‰ê«—«‰
W * CON CON Ê
W * N N,PL,COM ⁄·«ﬁ„‰œ«‰
W * P P »Â
W * N N,SING,COM,GEN Â‰—
W * ADJ ADJ,ORD Â› „
W * DELM DELM °
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM,GEN ÃÊ«‰
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P »«
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,COM  Œ Â ”Ì«Â
W * P P »Â
W * N N,SING,COM,GEN Â„—«Â
W * N N,SING,PR —ÊÌ
W * N N,SING,PR,GEN «‰œ—”Ê‰
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * N N,SING,COM,GEN ›Ì·„
W * N N,PL,COM,INDF  —«‰Â Â«ÌÌ
W * P P «“
W * N N,SING,COM,GEN ÿ»ﬁÂ
W * ADJ ADJ,ORD œÊ„
W * ADJ ADJ,SIM „Ê›ﬁ
W * P P »Â
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,COM,GEN Ã«Ì“Â
W * ADJ ADJ,SIM,GEN ÊÌéÂ
W * N N,SING,GR,GEN ÂÌ√ 
W * N N,PL,COM,GEN œ«Ê—«‰
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,NUM Å‰Ã«Â
W * CON CON Ê
W * ADJ ADJ,ORD,GEN ”Ê„
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR ﬂ‰
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR ”„Ì—«
W * N N,SING,PR „Œ„·»«›
W * CON CON ﬂÂ
W * P P »«
W * ADJ ADJ,ORD œÊ„Ì‰
W * N N,SING,COM,GEN ›Ì·„
W * PRO PRO,R,XOD ŒÊœ
W * CON CON Ê
W * P P,GEN »—«Ì
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM »«—
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,COM Ã‘‰Ê«—Â
W * N N,SING,COM Õ÷Ê—
W * ADJ ADJ,INO Ì«› Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * ADJ ADJ,SUP ÃÊ«‰ —Ì‰
W * N N,SING,COM,INDF ﬂ«—ê—œ«‰Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME  «ﬂ‰Ê‰
W * ADJ ADJ,SIM „Ê›ﬁ
W * P P »Â
W * N N,SING,COM Õ÷Ê—
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN „”«»ﬁÂ
W * N N,SING,COM Ã‘‰Ê«—Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN ﬂ«—‘‰«”«‰
W * ADJ ADJ,SIM,GEN ”Ì‰„«ÌÌ
W * ADJ ADJ,SIM Õ«÷—
W * P P œ—
W * N N,SING,LOC,PR ﬂ‰
W * RA RA —«
W * P P »Â
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM Ã·»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ﬂ«—ê—œ«‰
W * ADJ ADJ,SIM,GEN œÌê—
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,COM,GEN œÊ—»Ì‰
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * DELM DELM °
W * N N,SING,COM,GEN »«—
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM,GEN ”Ì‰„«Ì
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN »— —Ì‰ Â«Ì
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,PR,GEN »Â„‰
W * N N,SING,PR ﬁ»«œÌ
W * N N,SING,NUM 31
W * MORP MORP,MADJ ”«·Â
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,INDF “„«‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN „” Ì
W * N N,PL,COM «”»Â«
W * DELM DELM "
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,NUM Å«‰“œÂ
W * N N,SING,COM ﬂ«—ê—œ«‰
W * CON CON Ê
W * N N,SING,PR,GEN Õ”‰
W * N N,SING,PR Ìﬂ «Å‰«Â
W * N N,SING,NUM 37
W * MORP MORP,MADJ ”«·Â
W * P P »«
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,DAY Ã„⁄Â
W * DELM DELM "
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM,GEN ‰ê«Â
W * ADJ ADJ,SIM,GEN „ ›«Ê 
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,LOC,PR ﬂ‰
W * DELM DELM °
W * N N,SING,COM,GEN êÊÌ
W * N N,SING,COM ”»ﬁ 
W * RA RA —«
W * P P «“
W * DET DET œÌê—
W * N N,PL,COM,GEN ﬂ«—ê—œ«‰«‰
W * ADJ ADJ,SIM ‘—ﬂ  ﬂ‰‰œÂ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM Ã‘‰Ê«—Â
W * V V,PA,SIM,POS,6 —»Êœ‰œ
W * CON CON Ê
W * P P,GEN »—«Ì
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM »«—
W * P P œ—
W * N N,SING,COM,GEN  «—ÌŒ
W * DET DET «Ì‰
W * N N,SING,COM,GEN —ÊÌœ«œ
W * ADJ ADJ,SIM ”Ì‰„«ÌÌ
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „‘ —ﬂ
W * DELM DELM °
W * N N,SING,COM,GEN œÊ—»Ì‰
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * N N,SING,COM,GEN Ã‘‰Ê«—Â
W * N N,SING,COM,GEN ›Ì·„
W * N N,SING,LOC,PR ﬂ‰
W * RA RA —«
W * N N,SING,COM  ’«Õ»
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM,GEN ÃÊ«Ì“
W * DET DET «Ì‰
W * N N,SING,COM Ã‘‰Ê«—Â
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM ‘—Õ
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM :
W * N N,SING,COM,GEN ‰Œ·
W * ADJ ADJ,SIM,GEN ÿ·«ÌÌ
W * N N,SING,COM Ã‘‰Ê«—Â
W * DELM DELM :
W * N N,SING,COM,GEN ›Ì·„
W * DELM DELM "
W * N N,SING,COM,INDF —ﬁ’‰œÂ «Ì
W * P P œ—
