Sub * SUBJ SUBJ !„–Â»Ì!
W * CON CON Ê
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM  »ÌÌ‰
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Õ«œÀÂ
W * ADJ ADJ,SIM,GEN €„»«—
W * N N,SING,LOC,PR ﬂ—»·«
W * CON CON ‰Ì“
W * DET DET Â„Ì‰
W * N N,SING,COM ‰ﬂ Â
W * CON CON Ì⁄‰Ì
W * N N,SING,COM —ﬁ«» 
W * CON CON Ê
W * N N,SING,COM ç«·‘
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,GEN œÌ‰
W * V V,PRE,NC,3 Œœ«” 
W * DELM DELM .
W * V V,PRE,NC,3 Œÿ«” 
W * IF IF «ê—
W * N N,SING,COM ê„«‰
W * V V,SUB,POS,4 »—Ì„
W * N N,SING,COM,GEN —Êœ——ÊÌÌ
W * ADJ ADJ,SIM,GEN ŒÊ‰Ì‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ⁄«‘Ê—«
W * ADV ADV,GENR,SIM ’—›«
W * ADJ ADJ,SIM ‰«‘Ì
W * P P «“
W * N N,SING,COM ﬂÌ‰Â
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM «“œÊ«Ã
W * P P »«
W * N N,SING,COM,GEN œŒ —
W * N N,SING,PR “Ì‰»
W * CON CON Ê
W * N N,SING,PR ⁄»œ«··Â
W * CON CON Ì«
W * N N,SING,COM «“œÊ«Ã
W * P P »«
W * N N,SING,PR “Ì‰»
W * N N,SING,COM,GEN Â„”—
W * N N,SING,PR ⁄»œ«··Â »‰ ”·«„
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM œÊ” Ì
W * CON CON Ê
W * N N,SING,COM,GEN œ‘„‰Ì
W * N N,SING,GR «Â· »Ì 
W * CON CON,COMP Ã“
W * P P œ—
W * N N,SING,COM,GEN —«Â
W * N N,SING,PR Œœ«
W * V V,PA,NAR,NEG,3 ‰»ÊœÂ
W * CON CON Ê
W * IF IF «ê—
W * N N,SING,COM «“œÊ«Ã
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM,GEN œ—ŒÊ«” 
W * N N,SING,COM,INDF «“œÊ«ÃÌ
W * RA RA —«
W * CON CON ‰Ì“
W * N N,SING,COM —œ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * P P »—
W * DET DET Â„Ì‰
W * N N,SING,COM «”«”
W * CON CON Ì⁄‰Ì
W * P P »—
W * N N,SING,COM,GEN »‰Ì«œ
W * N N,SING,COM ⁄„·
W * P P »Â
W * N N,PL,COM,GEN  ﬂ«·Ì›
W * ADJ ADJ,SIM «·ÂÌ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN „»œ√
W * N N,SING,COM «⁄„«·
W * CON CON Ê
W * N N,SING,COM,GEN Âœ›
W * ADJ ADJ,SIM,GEN ‰Â«ÌÌ
W * N N,SING,COM,AFF,6 —› «—‘«‰
W * PRO PRO,DEMO,SING Â„Ì‰
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADJ ADJ,SIM »”
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN ﬁÌ«„ 
W * N N,SING,DAY ⁄«‘Ê—«
W * DELM DELM #
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ⁄«‘Ê—«
W * CON CON Ê
W * N N,SING,COM,GEN Ê«ﬁ⁄Â
W * N N,SING,LOC,PR ﬂ—»·«
W * RA RA —«
W * P P «“
W * N N,PL,COM,INDF ÃÂ« Ì
W * V V,AUX,NIN,POS „Ì  Ê«‰
W * ADJ ADJ,SIM,GEN ‘»ÌÂ
W * N N,SING,COM ﬁÌ«„ 
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * N N,SING,ORD ‰Œ” 
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Œœ«Ê‰œ
W * ADJ ADJ,SIM  ⁄«·Ì
W * P P œ—
W * N N,SING,PR ﬁ—¬‰
W * ADJ ADJ,INO ›—„ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * AR AR Ê
W * AR AR ﬁ«·
W * AR AR «·‘Ìÿ«‰
W * AR AR ·„«
W * AR AR ﬁ÷Ì «·«„—
W * AR AR «‰
W * AR AR «··Â
W * AR AR Ê⁄œﬂ„
W * AR AR Ê⁄œ«·Õﬁ
W * AR AR Ê
W * AR AR Ê⁄œ ﬂ„
W * AR AR ›«Œ·ﬁ ﬂ„
W * AR AR Ê
W * AR AR „«
W * AR AR ﬂ«‰
W * AR AR ·Ì
W * AR AR ⁄·Ìﬂ„
W * AR AR „‰
W * AR AR ”·ÿ«‰
W * AR AR «·«
W * AR AR «‰
W * AR AR œ⁄Ê ﬂ„
W * AR AR ›«” Ã» „
W * AR AR ·Ì
W * AR AR ›·« ·Ê„Ê‰Ì
W * AR AR Ê
W * AR AR ·Ê„Ê«
W * AR AR «‰›”ﬂ„
W * DELM DELM .
W * CON CON Ì⁄‰Ì
W * DELM DELM :
W * CON CON çÊ‰
W * N N,SING,COM «„—
W * N N,SING,COM Õ „Ì 
W * V V,PA,SIM,POS,3 Ì«› 
W * N N,SING,PR ‘Ìÿ«‰
W * V V,PA,SIM,POS,3 ê› 
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM »œ—” Ì
W * N N,SING,COM Œœ«Ê‰œ
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * N N,SING,COM,GEN Ê⁄œÂ
W * N N,SING,COM Õﬁ
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * PRO PRO,personal,SING,1 „‰
W * CON CON ‰Ì“
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * N N,SING,COM Ê⁄œÂ
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * V V,PA,SIM,POS,1 »«“ê—œ«‰Ìœ„
W * CON CON Ê
W * CON CON Õ«· ¬‰ﬂÂ
W * PRO PRO,INO,SING,1 „—«
W * P P »—
W * PRO PRO,personal,PL,2 ‘„«
W * N N,SING,COM,INDF ”·ÿÂ «Ì
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * CON CON,COMP Ã“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM  ‰Â«
W * PRO PRO,personal,PL,2 ‘„«
W * RA RA —«
W * V V,PA,SIM,POS,1 ›—«ŒÊ«‰œ„
W * CON CON Ê
W * PRO PRO,personal,PL,2 ‘„«
W * CON CON ‰Ì“
W * N N,SING,COM,AFF,1 Å«”Œ„
W * V V,PA,SIM,POS,5 ê› Ìœ
W * DELM DELM °
W * N N,SING,TIME Å”
W * PRO PRO,INO,SING,1 „—«
W * N N,SING,COM ”—“‰‘
W * V V,SUB,NEG,5 ‰ﬂ‰Ìœ
W * CON CON Ê
W * PRO PRO,R,XOD ŒÊÌ‘ ‰
W * RA RA —«
W * N N,SING,COM ”—“‰‘
W * V V,SUB,POS,5 ﬂ‰Ìœ
W * DELM DELM .
W * N N,SING,PR ‘Ìÿ«‰
W * N N,PL,COM,GEN ÅÌ—Ê«‰
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * P P »Â
W * N N,SING,COM —” ê«—Ì
W * CON CON Ê
W * N N,SING,COM —Â«ÌÌ
W * N N,SING,COM Ê⁄œÂ
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM °
W * CON CON «„«
W * N N,SING,COM Œœ«Ê‰œ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * CON CON Ê
W * N N,SING,COM ÅÌ—ÊÌ
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * ADJ ADJ,SIM »—Õ–—
W * V V,PRS,POS,3 „Ì œ«—œ
W * DELM DELM °
W * N N,PL,COM,GEN ÅÌ—Ê«‰
W * N N,SING,PR ‘Ìÿ«‰
W * P P «“
W * N N,SING,COM,GEN ›—„«‰
W * N N,SING,COM Œœ«Ê‰œ
W * V V,PA,NAR,POS,6 ”—ÅÌçÌœÂ
W * CON CON Ê
W * P P «“
W * N N,SING,PR ‘Ìÿ«‰
W * N N,SING,COM œ‰»«·Â —ÊÌ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * CON CON «„«
W * CON CON çÊ‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ÌÊ„ «·›’·
W * V V,PRE,SIM «” 
W * V V,PRS,POS,3 ›—«„Ì —”œ
W * N N,SING,PR ‘Ìÿ«‰
W * CON CON ‰Ì“
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * RA RA —«
W * N N,SING,COM «‰ﬂ«—
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * P P «“
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * N N,SING,COM »Ì“«—Ì
W * V V,PRS,POS,3 „Ì ÃÊÌœ
W * CON CON Ê
W * V V,PRS,POS,3 „Ì êÊÌœ
W * QUA QUA Â—
W * N N,SING,COM ¬Ì‰Â
W * PRO PRO,personal,SING,1 „‰
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM,GEN Œœ«Ê‰œ
W * ADJ ADJ,SIM —» «·⁄«·„Ì‰
W * N N,SING,COM Å—Ê«
W * V V,PRS,POS,1 œ«—„
W * DELM DELM :
W * AR AR «‰Ì
W * AR AR «Œ«›
W * AR AR «··Â
W * AR AR —»
W * AR AR «·⁄«·„Ì‰
W * DELM DELM .
W * N N,SING,PR ⁄»Ìœ«··Â »‰ “Ì«œ
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,PR ⁄„—»‰ ”⁄œ
W * N N,SING,COM Ê⁄œÂ
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ’Ê— 
W * N N,SING,COM Ã‰ê
W * P P »«
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * N N,SING,COM,GEN Ê·«Ì 
W * N N,SING,LOC,PR —Ì
W * RA RA —«
W * P P »Â
W * PRO PRO,personal,SING,3 «Ê
W * V V,SUB,POS,3 Ê«ê–«—œ
W * DELM DELM .
W * N N,SING,PR «»‰ ”⁄œ
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN ¬—“ÊÌ
W * N N,SING,NFL —”Ìœ‰
W * P P »Â
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF „Êﬁ⁄Ì Ì
W * V V,PA,SIM,POS,3 Å–Ì—› 
W * CON CON Ê
W * N N,SING,GR,GEN ”Å«Â
W * N N,SING,PR «»‰ “Ì«œ
W * RA RA —«
W * N N,SING,COM ›—„«‰œÂÌ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,PR ”Ìœ«·‘Âœ«
W * N N,SING,PR ⁄„—»‰ ”⁄œ
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ⁄«ﬁ» 
W * N N,SING,COM ﬂ«—
W * N N,SING,COM Å—ÂÌ“
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * OH OH «Ì
W * N N,SING,COM,GEN Å”—
W * N N,SING,PR ”⁄œ
W * ADV ADV,I ¬Ì«
W * PRO PRO,personal,SING,2  Ê
W * RA RA —«
W * N N,SING,COM,GEN ”—
W * N N,SING,COM ﬂ«—“«—
W * P P »«
W * PRO PRO,personal,SING,1 „‰
W * V V,PRE,SIM «” 
W * DELM DELM ø
W * ADV ADV,I ¬Ì«
W * P P «“
W * N N,SING,PR,INDF Œœ«ÌÌ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN »«“ê‘ 
W * PRO PRO,personal,SING,2  Ê
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * V V,PRE,PROC,3 «Ê” 
W * DELM DELM °
W * N N,SING,COM Å—ÂÌ“
W * V V,PRS,NEG,2 ‰œ«—Ì
W * DELM DELM ø
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM,GEN “«œÂ
W * DET DET ¬‰
W * V V,PRE,NC,1 ﬂ”„
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,2  Ê
W * V V,PRS,POS,2 „Ì œ«‰Ì
W * DELM DELM °
W * ADV ADV,I ¬Ì«
W * IF IF «ê—
W * PRO PRO,personal,SING,2  Ê
W * P P »«
W * PRO PRO,personal,SING,1 „‰
W * V V,SUB,POS,2 »«‘Ì
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,GR Ã„«⁄ 
W * RA RA —«
W * V V,SUB,POS,2 Ê«ê–«—Ì
W * P P »Â
W * N N,SING,PR Œœ«Ì
W * ADJ ADJ,CMPR ‰“œÌﬂ —
W * V V,SUB,NEG,3 ‰»«‘œ
W * DELM DELM ø
W * CON CON çÊ‰
W * N N,SING,SURN «„«„
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * P P «“
W * N N,SING,COM,GEN Å‰œÅ–Ì—Ì
W * N N,SING,COM,GEN «»‰
W * N N,SING,PR ”⁄œ
W * ADJ ADJ,SIM ‰Ê„Ìœ
W * V V,PA,SIM,POS,3 ‘œ
W * P P »Â
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 ›—„Êœ
W * DELM DELM :
W * PRO PRO,personal,SING,2  Ê
W * RA RA —«
W * ADV ADV,I çÂ
W * V V,SUB,POS,3 »«‘œ
W * CON CON ﬂÂ
W * N N,SING,COM Œœ«Ê‰œ
W * P P »Â
W * N N,SING,COM “ÊœÌ
W * ADJ ADJ,INO ﬂ‘ Â
W * N N,SING,NFL,AFF,2 ‘œ‰ 
W * RA RA —«
W * P P œ—
W * N N,SING,COM »” —
W * ADJ ADJ,INO ŒÊ«” Â
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM Õ‘—
W * CON CON ‰Ì“
W * N N,SING,COM €›—«‰
W * CON CON Ê
W * N N,SING,COM,INDF »Œ‘‘Ì
W * P P,AFF,2 »—«Ì 
W * V V,SUB,NEG,3 ‰»«‘œ
W * DELM DELM °
W * P P »Â
W * N N,SING,PR Œœ«
W * QUA QUA Â—
W * N N,SING,COM ¬Ì‰Â
W * N N,SING,COM ç‘„
W * V V,PRS,POS,1 „Ì œ«—„
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ”—“„Ì‰
W * N N,SING,LOC,PR ⁄—«ﬁ
W * CON CON,COMP Ã“
W * ADJ ADJ,SIM «‰œﬂ
W * N N,SING,COM,INDF »Â—Â «Ì
W * PRO PRO,INO,SING,2  —«
W * N N,SING,COM ‰’Ì»
W * V V,SUB,NEG,3 ‰»«‘œ
W * CON CON Ê
W * N N,SING,PR «»‰ ”⁄œ
W * ADV ADV,GENR,SIM »Â ‘ÊŒÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * N N,SING,COM,GEN ÃÊ
W * N N,SING,COM,INDF œ«‰Â «Ì
W * ADJ ADJ,SIM »”
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,PR «»‰ “Ì«œ
W * N N,SING,COM,GEN Œ·›
W * N N,SING,COM Ê⁄œÂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,SING,COM,GEN „·ﬂ
W * N N,SING,LOC,PR —Ì
W * RA RA —«
W * P P «“
W * N N,SING,PR «»‰ ”⁄œ
W * ADV ADV,GENR,SIM œ—Ì€
W * V V,PA,SIM,POS,3 ‰„Êœ
W * CON CON Â„ç‰«‰ ﬂÂ
W * N N,SING,PR ‘Ìÿ«‰
W * P P œ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * P P «“
W * N N,PL,COM,GEN ÅÌ—Ê«‰
W * PRO PRO,R,XOD ŒÊÌ‘
W * ADJ ADJ,SIM —ÊÌê—œ«‰
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ”Œ‰
W * N N,SING,PR Õ”Ì‰
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ‘êÊÌÌ
W * ADJ ADJ,SIM,AFF,3 Œ—œ„‰œ«‰Â «‘
W * N N,SING,COM  Õﬁﬁ
W * V V,PA,SIM,POS,3 Ì«› 
W * CON CON Ê
W * P P «“
W * N N,SING,COM —Ê“ê«—
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,INDF ’»«ÕÌ
W * V V,PA,SIM,NEG,3 ‰ê–‘ 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ⁄„—
W * N N,SING,COM,GEN «»‰
W * N N,SING,PR ”⁄œ
W * CON CON Ê
W * N N,SING,COM,AFF,3 Å”—‘
W * N N,SING,PR Õ›’
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * N N,SING,PR,GEN „Œ «—
W * N N,SING,COM,GEN «»‰
W * N N,SING,PR,GEN «»Ê⁄»ÌœÂ
W * N N,SING,PR Àﬁ›Ì
W * ADJ ADJ,INO ﬂ‘ Â
W * V V,PA,SIM,POS,6 ‘œ‰œ
W * DELM DELM .
W * ADV ADV,GENR,ORD œÊ„
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Œœ«Ê‰œ
W * ADJ ADJ,SIM  ⁄«·Ì
W * P P œ—
W * N N,SING,PR,GEN ﬁ—¬‰
W * N N,SING,PR ﬂ—Ì„
W * P P œ—
W * N N,SING,COM,GEN Ê’›
W * N N,SING,COM,GEN «Â·
W * N N,SING,COM,GEN ¬ ‘
W * N N,SING,LOC œÊ“Œ
W * V V,PRS,POS,3 „Ì ›—„«Ìœ
W * DELM DELM :
W * AR AR Ê
W * AR AR ‰Õ‘—Â„
W * AR AR ÌÊ„ «·ﬁÌ«„Â
W * AR AR ⁄·Ì
W * AR AR ÊÃÊÂÂ„
W * AR AR ⁄„Ì«
W * AR AR Ê
W * AR AR »ﬂ„«
W * AR AR Ê
W * AR AR ’„«
W * DELM DELM °
W * CON CON Ì⁄‰Ì
W * DELM DELM :
W * P P œ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * RA RA —«
W * P P »—
W * N N,PL,COM,AFF,6 çÂ—Â Â«‘«‰
W * ADJ ADJ,SIM ﬂÊ—
W * CON CON Ê
W * ADJ ADJ,SIM ﬂ—
W * CON CON Ê
W * ADJ ADJ,SIM ê‰ê
W * ADJ ADJ,SIM „Õ‘Ê—
W * V V,SUB,POS,4 ê—œ«‰Ì„
W * DELM DELM .
W * CON CON Ê
W * PRO PRO,DEMO,PL «Ì‰Â«
W * N N,PL,COM,GEN «Ê’«›
W * DET DET Â„«‰
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * P P œ—
W * N N,SING,LOC,PR ﬂ—»·«
W * N N,SING,COM ﬂ«—“«—
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
W * N N,SING,PR Õ”Ì‰
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * RA RA —«
W * N N,SING,COM Å‰œ
W * CON CON Ê
W * N N,SING,COM «‰œ—“
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * ADJ ADJ,SIM »—Õ–—
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON Ê
W * N N,SING,PR ﬁ—¬‰
W * CON CON Ê
W * N N,PL,COM,GEN ¬Ì« 
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,AFF,6 Ì«œ‘«‰
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * CON CON «„«
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADV ADV,GENR,SIM êÊÌ«
W * ADJ ADJ,SIM ﬂ—
W * CON CON Ê
W * ADJ ADJ,SIM ﬂÊ—
W * CON CON Ê
W * ADJ ADJ,SIM ê‰ê
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * AR AR Ê
W * AR AR –ﬂ— 
W * AR AR „«
W * AR AR ›Ã—
W * AR AR «·’ŒÊ—
W * AR AR ›·„
W * AR AR Ìﬂ‰
W * AR AR «·«ﬁ·Ê»Â„
W * AR AR Â‰«ﬂ
W * AR AR ’ŒÊ—
W * DELM DELM °
W * PRO PRO,INDF,SING ¬‰çÂ
W * N N,PL,COM ’Œ—Â Â«
W * RA RA —«
W * V V,PRS,POS,3 „Ì ‘ﬂ«›œ
W * P P »Â
W * N N,SING,COM,GEN Ì«œ
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * V V,PA,SIM,POS,1 ¬Ê—œ„
W * CON CON Ê
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * CON CON,COMP Ã“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ﬁ·»Â«Ì
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * CON CON çÊ‰
W * N N,PL,COM ’Œ—Â Â«
W * ADJ ADJ,SIM ”Œ 
W * CON CON Ê
W * N N,SING,COM ”‰êÊ«—Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * ADV ADV,GENR,ORD ”Ê„
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * N N,SING,COM Œœ«Ê‰œ
W * V V,PRS,POS,3 „Ì ›—„«Ìœ
W * DELM DELM :
W * AR AR ÌÊ„
W * AR AR ‰œ⁄Ê«
W * AR AR ﬂ·
W * AR AR «‰«”
W * AR AR »«„«„Â„
W * DELM DELM .
W * CON CON Ì⁄‰Ì
W * DELM DELM :
W * N N,SING,TIME,INDF —Ê“Ì
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,COM ê—ÊÂ
W * P P «“
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN Â„—«Â
W * N N,SING,COM «„«„
W * CON CON Ê
W * N N,SING,COM,GEN ÅÌ‘Ê«Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,SUB,POS,4 ›—«ŒÊ«‰Ì„
W * DELM DELM .
W * ADJ ADJ,INO ¬„œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * N N,SING,COM „‰«œÌ
W * N N,SING,COM ‰œ«
W * V V,AUX,FEA,POS,3 œ—ŒÊ«Âœ
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * V V,PRE,ADVC,6 ﬂÃ«Ì‰œ
W * N N,SING,COM,GEN «Â·
W * N N,SING,COM Õﬁ
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM „’·Õ«‰
W * N N,SING,COM ÅÌ—ÊÌ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM ø
W * N N,SING,TIME Å”
W * N N,PL,COM ›—‘ ê«‰
W * CON CON œ—Õ«·Ì ﬂÂ
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,LOC »Â‘ 
W * N N,SING,COM —Â‰„Ê‰
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * N N,SING,COM Â„—«Â
W * V V,PRS,POS,6 „Ì ¬Ê—‰œ
W * CON CON Ê
W * CON CON ”Å”
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * N N,PL,COM,GEN « »«⁄
W * N N,PL,COM,GEN ”—«‰
W * N N,SING,COM ê„—«ÂÌ
W * RA RA —«
W * V V,SUB,POS,5 »Ì«Ê—Ìœ
W * CON CON  «
W * N N,PL,COM,GEN ‘⁄·Â Â«Ì
W * N N,SING,COM ¬ ‘
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * RA RA —«
W * P P »Â
W * N N,SING,LOC ÃÂ‰„
W * V V,SUB,POS,3 »—”«‰œ
W * DELM DELM .
W * P P œ—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ⁄«‘Ê—«
W * N N,SING,PR «»‰ ”⁄œ
W * N N,SING,COM,GEN «Â·
W * N N,SING,LOC,PR ﬂÊ›Â
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,COM €÷»
W * CON CON Ê
W * N N,SING,COM,GEN «‰ ﬁ«„
W * ADJ ADJ,SIM «·ÂÌ
W * V V,SUB,POS,3 »—œ
W * CON CON Ê
W * N N,SING,PR Õ”Ì‰
W * DELM DELM )
W * N N,SING,SURN ⁄
W * DELM DELM (
W * CON CON ‰Ì“
W * N N,PL,COM,GEN «’Õ«»
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * N N,SING,LOC —÷Ê«‰
W * CON CON Ê
W * N N,SING,COM,GEN —Õ„ 
W * ADJ ADJ,SIM Œœ«Ê‰œÌ
W * DELM DELM .
W * P P «“
W * N N,SING,PR,GEN ÅÌ«„»—
W * ADJ ADJ,SIM «ﬂ—„
W * DELM DELM )
W * N N,SING,SURN ’
W * DELM DELM (
W * N N,SING,COM,INDF ÕœÌÀÌ
W * N N,SING,COM Ê«—œ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * V V,PA,SIM,POS,3 ›—„Êœ
W * DELM DELM :
W * CON CON çÊ‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM ﬁÌ«„ 
W * V V,SUB,POS,3 ›—«—”œ
W * P P »Â
W * N N,SING,GR,GEN «„ 
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,TIME Å”
W * P P «“
W * PRO PRO,personal,SING,1 „‰
W * P P »«
W * N N,PL,COM Àﬁ·Ì‰
W * ADV ADV,I çÂ
W * V V,PA,SIM,POS,5 ﬂ—œÌœ
W * DELM DELM ø
W * N N,SING,TIME Å”
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P «“
W * N N,SING,COM,GEN Àﬁ·
W * ADJ ADJ,SIM «ﬂ»—
W * V V,PA,SIM,POS,4 ”—ÅÌçÌœÌ„
W * CON CON Ê
W * N N,SING,COM,GEN Àﬁ·
W * ADJ ADJ,SIM «’€—
W * RA RA —«
W * V V,PA,SIM,POS,4 ﬂ‘ Ì„
W * DELM DELM .
W * ADJ ADJ,ORD çÂ«—„Ì‰
W * N N,SING,COM,GEN ‘»«Â 
W * N N,SING,COM ﬁÌ«„ 
W * P P »«
W * N N,SING,COM,GEN Ê«ﬁ⁄Â
