Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,COM,INDF ’Ê— Ì
W * ADJ ADJ,SIM „Ã«“
W * P P »Â
W * N N,SING,COM,GEN «⁄„«·
W * N N,PL,COM,GEN  €ÌÌ—« 
W * ADJ ADJ,SIM ÅÌ‘‰Â«œÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * V V,SUB,POS,3 » Ê«‰œ
W * P P «“
W * N N,SING,COM,GEN ⁄ÂœÂ
W * N N,SING,COM,GEN Õ›Ÿ
W * N N,PL,COM,GEN «” «‰œ«—œÂ«Ì
W * ADJ ADJ,SIM,GEN »«·«Ì
W * N N,SING,COM »—‰«„Â ”«“Ì
W * V V,SUB,POS,3 »—¬Ìœ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN œÊ—Â
W * N N,SING,COM,GEN „œÌ—⁄«„·
W * ADJ ADJ,SIM ﬁ»·Ì
W * DELM DELM °
W * N N,SING,NPR »Ì »Ì ”Ì
W * P P »Â
W * N N,SING,COM,GEN „Ã„Ê⁄Â
W * ADJ ADJ,SIM,INDF „ ‰Ê⁄Ì
W * P P «“
W * N N,PL,COM ›⁄«·Ì Â«
W * N N,SING,COM «ﬁœ«„
W * V V,PA,SIM,POS,3 Ê—“Ìœ
W * CON CON Ê
W * P P «“
W * N N,SING,COM Ã„·Â
W * CON CON ⁄·«ÊÂ »—
W * N N,PL,COM,GEN ‘»ﬂÂ Â«Ì
W * ADJ ADJ,SIM,GEN  ·ÊÌ“ÌÊ‰Ì
W * N N,SING,NUM Ìﬂ
W * CON CON Ê
W * N N,SING,NUM œÊ
W * DELM DELM °
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ‘»ﬂÂ
W * ADJ ADJ,SIM œÌÃÌ «·Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ﬂ«»·Ì
W * ADJ ADJ,SIM „Ê”Ê„
W * P P »Â
W * N N,SING,COM,GEN ê“ÌœÂ
W * N N,SING,NPR »Ì »Ì ”Ì
W * CON CON Ê
W * N N,SING,NPR »Ì »Ì ”Ì
W * ADJ ADJ,SIM,GEN „Œ’Ê’
W * N N,PL,COM,GEN »—‰«„Â Â«Ì
W * ADJ ADJ,SIM ⁄·„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ›—Â‰êÌ
W * N N,SING,COM —«Â «‰œ«“Ì
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * N N,SING,PR ‰ÌçÂ
W * P P »Â
W * N N,SING,PR Õ«›Ÿ
W * OHH OHH Õ«›Ÿ«
W * DELM DELM !
W * N N,SING,COM,INDF „ÌŒ«‰Â «Ì
W * P P «“
W * N N,SING,COM Õﬂ„ 
W * N N,SING,COM »‰«
W * V V,PA,SIM,POS,2 ﬂ—œÌ
W * CON CON ﬂÂ
W * P P «“
W * ADJ ADJ,SUP »“—ê —Ì‰
W * N N,SING,COM,GEN ﬂ«Œ
W * N N,SING,COM ÃÂ«‰
W * ADJ ADJ,CMPR »“—ê —
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM,INDF »«œÂ «Ì
W * P P «“
W * N N,SING,COM,GEN ·ÿ›
W * N N,SING,COM ”Œ‰
W * P P œ—
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ›—«Â„
W * V V,PA,SIM,POS,2 ¬Ê—œÌ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ÿ«ﬁ 
W * N N,SING,NFL,GEN ‰Ê‘Ìœ‰
W * N N,SING,COM,INDF œ‰Ì«∆Ì
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON Ê·Ì
W * N N,SING,COM,GEN „ÌÂ„«‰
W * DET DET «Ì‰
W * N N,SING,LOC,GEN „ÌŒ«‰Â
W * PRO PRO,personal,SING,2  Ê
W * CON CON,COMP Ã“
W * N N,SING,COM,GEN ”Ì„—€
W * ADJ ADJ,SIM œ«” «‰Ì
W * ADV ADV,I ﬂÂ
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ø
W * P P œ—
W * N N,PL,COM,GEN «›”«‰Â Â«Ì
W * ADJ ADJ,SIM ﬂÂ‰
W * ADJ ADJ,INO ¬„œÂ
W * CON CON ﬂÂ
W * N N,SING,COM,INDF „Ê‘Ì
W * ADJ ADJ,SIM ‰«çÌ“
W * N N,SING,COM,INDF ﬂÊÂÌ
W * ADJ ADJ,SIM ê—«‰
W * V V,PA,SIM,POS,3 »“«œ
W * DELM DELM .
W * ADV ADV,I „ê—
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET «Ì‰
W * DET DET Â„«‰
W * N N,SING,COM,GEN «⁄Ã«“
W * V V,PRE,PROC,3  Ê” 
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ÿ»⁄
W * ADJ ADJ,SIM,GEN »‘—Ì
W * ADJ ADJ,SIM ›«‰Ì
W * DELM DELM °
W * N N,SING,COM,INDF «À—Ì
W * PRO PRO,INDF,SING ç‰Ì‰
W * ADJ ADJ,SIM Ã«Êœ«‰Ì
W * ADJ ADJ,SIM ÅœÌœ
W * V V,PA,SIM,POS,2 ¬Ê—œÌ
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ‘»Â
W * N N,SING,COM,GEN —Â
W * ADJ ADJ,SIM ’œ”«·Â
W * V V,PA,SIM,POS,2 —› Ì
W * DELM DELM ø
W * PRO PRO,personal,SING,2  Ê
W * PRO PRO,R,XOD ŒÊœ
W * ADV ADV,GENR,NEGG ÂÌç
W * V V,PRS,NEG,2 ‰Ì” Ì
W * CON CON Ê
W * QUA QUA Â„Â
W * N N,SING,COM çÌ“
W * V V,PRS,POS,2 Â” Ì
W * DELM DELM °
W * CON CON “Ì—«
W * P P œ—
W * N N,SING,COM,GEN ⁄Ì‰
W * N N,SING,COM œ—ÊÌ‘Ì
W * P P «“
W * N N,SING,COM,INDF ÃÂ«‰Ì
W * V V,PRE,ADJC,2 »“—ê —Ì
W * DELM DELM .
W * ADV ADV,GENR,SIM ”„‰œ—Ê«—
W * P P œ—
W * N N,SING,COM,GEN ¬ ‘
W * N N,SING,PR ﬂ„«·
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,PRS,POS,2 „Ì ”Ê“Ì
W * CON CON Ê
W * QUA QUA Â—
W * N N,SING,COM »«—
W * ADV ADV,GENR,CMPR ﬂ«„· —
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ¬ ‘
W * P P »Â
W * P P œ—
W * V V,PRS,POS,2 „Ì ¬ÌÌ
W * DELM DELM .
W * PRO PRO,personal,SING,2  Ê
W * CON CON Â„
W * N N,SING,LOC,GEN „ÌŒ«‰Â
W * V V,PRE,PROC,2 „«∆Ì
W * CON CON Ê
W * CON CON Â„
W * N N,SING,COM,GEN »«œÂ
W * PRO PRO,personal,PL,1 „«
W * DELM DELM .
W * CON CON Â„
W * N N,SING,COM,GEN ”Ì„—€
W * V V,PRE,PROC,2 „«∆Ì
W * CON CON Ê
W * CON CON Â„
W * N N,SING,LOC,GEN ﬂÊÂ
W * ADJ ADJ,SIM,GEN ê—«‰
W * PRO PRO,personal,PL,1 „«
W * DELM DELM .
W * N N,SING,COM,GEN »·‰œÌ
W * QUA QUA Â—
W * N N,SING,LOC ﬁ·Â
W * N N,SING,COM,INDF ‰‘«‰Ì
W * P P «“
W * N N,SING,COM,GEN ⁄Ÿ„ 
W * PRO PRO,personal,SING,2  Ê
W * CON CON Ê
W * N N,SING,COM,GEN ⁄„ﬁ
W * QUA QUA Â—
W * N N,SING,COM ê—œ«»
W * N N,SING,COM,INDF ¬Ì Ì
W * P P «“
W * N N,SING,PR,GEN ﬂ„«·
W * V V,PRE,PROC,3  Ê” 
W * DELM DELM .
W * N N,SING,COM,GEN ”Œ‰
W * PRO PRO,personal,SING,2  Ê
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM,GEN ‘—«»
W * ADJ ADJ,SIM,GEN „” Ì »Œ‘
W * N N,PL,COM,GEN Œ—œ„‰œ«‰
W * N N,SING,COM ÃÂ«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * OHH OHH Õ«›Ÿ«
W * DELM DELM !
W * ADV ADV,GENR,SIM œÌê—
W * N N,SING,COM,GEN ‘—«»
W * N N,SING,COM «‰êÊ—
W * V V,PRS,POS,2 „Ì ŒÊ«ÂÌ
W * ADV ADV,I çÂ
W * V V,SUB,POS,2 ﬂ‰Ì
W * DELM DELM ø
W * N N,SING,PR ›—Ìœ—Ìﬂ
W * N N,SING,PR ‰ÌçÂ
W * N N,SING,COM ‘«⁄—
W * CON CON Ê
W * N N,SING,COM,GEN ‰ÊÌ”‰œÂ
W * ADJ ADJ,SIM ¬·„«‰Ì
W * DELM DELM .
Sub * SUBJ SUBJ !ÃœÊ·!
W * ADJ ADJ,SIM «›ﬁÌ
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM ‹
W * N N,SING,COM,INDF ‰„«Ì‘‰«„Â «Ì
W * P P «“
W * N N,SING,PR ﬂÊ‰ê
W * N N,SING,PR ‘«‰ê
W * N N,SING,COM,GEN œ—«„ ‰ÊÌ”
W * ADJ ADJ,SIM,GEN çÌ‰Ì
W * N N,PL,TIME,GEN ”œÂ Â«Ì
W * ADJ ADJ,ORD Â›œÂ„
W * CON CON Ê
W * ADJ ADJ,ORD ÂÃœÂ„
W * CON CON Ê
W * N N,SING,COM,GEN œÊ—«‰
W * N N,SING,COM,GEN «„Å—« Ê—Ì
W * N N,SING,PR çÌ‰ê
W * N N,SING,NUM 2
W * DELM DELM ‹
W * ADJ ADJ,SIM ÷—Ê—Ì
W * CON CON Ê
W * ADJ ADJ,SIM ·«“„
W * DELM DELM ‹
W * N N,SING,COM —Œ’ 
W * CON CON Ê
W * N N,SING,COM «–‰
W * DELM DELM ‹
W * N N,SING,COM,GEN ›Ì·”Ê›
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * CON CON Ê
W * N N,SING,COM,GEN ‰ÊÌ”‰œÂ
W * N N,PL,COM,GEN ﬁ—«—œ«œÂ«Ì
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * N N,SING,NUM 3
W * DELM DELM ‹
W * N N,SING,COM,GEN »«·«ÅÊ‘
W * ADJ ADJ,SIM,GEN »·‰œ
W * N N,PL,COM,GEN „—œ«‰
W * ADJ ADJ,SIM ﬁœÌ„
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM ‹
W * N N,SING,COM ”—“‰‘
W * CON CON Ê
W * N N,SING,COM ‰ﬂÊÂ‘
W * DELM DELM ‹
W * N N,SING,COM «œ«„Â
W * N N,SING,NFL œ«œ‰
W * CON CON Ê
W * N N,SING,NFL ﬂ‘Ìœ‰
W * N N,SING,NUM 4
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN Õ—ﬂ Â«Ì
W * N N,PL,COM Õ—Ê›
W * P P œ—
W * N N,SING,COM,GEN ’—›
W * ADJ ADJ,SIM ⁄—»Ì
W * CON CON Ê
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM ÅÌ‘
W * P P œ—
W * ADJ ADJ,SIM Å«—”Ì
W * DELM DELM ‹
W * N N,SING,COM ¬‘
W * DELM DELM ‹
W * N N,SING,COM “»«‰
W * N N,SING,NUM 5
W * DELM DELM ‹
W * N N,SING,COM „«œ—
W * DELM DELM ‹
W * N N,SING,COM ﬂ„Å«‰Ì
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,INDF —„«‰Ì
W * P P «“
W * N N,SING,PR Ã«‰
W * N N,SING,PR ê—Ì‘«„
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN ÅÊ‘«ﬂÂ«Ì
W * ADJ ADJ,SIM “‰«‰Â
W * DELM DELM ‹
W * PRO PRO,personal,SING,1 „‰
W * CON CON Ê
W * PRO PRO,personal,SING,2  Ê
W * N N,SING,NUM 6
W * DELM DELM ‹
W * N N,SING,COM ‘»Â Ã“Ì—Â
W * CON CON Ê
W * N N,SING,COM,INDF »‰œ—Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR êÌ·«‰
W * DELM DELM ‹
W * N N,SING,COM Ÿ·
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN Õ—Ê›
W * N N,SING,COM ⁄ÿ›
W * P P œ—
W * N N,SING,COM,GEN “»«‰
W * ADJ ADJ,SIM Å«—”Ì
W * N N,SING,NUM 7
W * DELM DELM ‹
W * N N,SING,PR ‘Ì—Ì‰
W * CON CON Ê
W * N N,SING,PR ‰Ê‘Ì‰
W * DELM DELM ‹
W * N N,SING,COM „—œÌ
W * CON CON Ê
W * N N,SING,COM „—œ«‰êÌ
W * DELM DELM ‹
W * N N,SING,COM ﬁ’Â êÊÌ
W * CON CON Ê
W * N N,SING,COM œ«” «‰ ”—«
W * N N,SING,NUM 8
W * DELM DELM ‹
W * DET DET «Ì‰
W * N N,SING,COM Å—‰œÂ
W * RA RA —«
W * N N,SING,COM »« —
W * CON CON Â„
W * V V,PRS,POS,6 „Ì êÊÌ‰œ
W * DELM DELM ‹
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,SIM ⁄’«„«‰‰œ
W * DELM DELM ‹
W * N N,SING,COM ÅÌ—Ê
W * CON CON Ê
W * N N,SING,COM  «»⁄
W * N N,SING,NUM 9
W * DELM DELM ‹
W * N N,SING,COM œÌœÂ
W * CON CON Ê
W * N N,SING,COM ‰Ÿ—
W * DELM DELM ‹
W * CON CON Â„
W * N N,SING,COM —‘œ
W * N N,SING,NFL ﬂ—œ‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * CON CON Â„
W * N N,SING,COM „»«Â« 
W * DELM DELM ‹
W * N N,SING,COM,GEN ›—„«‰
W * ADJ ADJ,SIM „ ﬂ»—«‰Â
W * N N,SING,NUM 10
W * DELM DELM ‹
W * N N,SING,COM,GEN ê«Ê„Ì‘
W * ADJ ADJ,SIM  » Ì
W * DELM DELM ‹
W * N N,SING,COM,INDF  «—„Ì
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,SING,COM Å·ﬂ«‰
W * DELM DELM ‹
W * N N,SING,COM,INDF „ﬁ«„Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM ”›«— Œ«‰Â
W * N N,SING,NUM 11
W * DELM DELM ‹
W * N N,SING,NUM ’œ
W * N N,SING,COM „ —„—»⁄
W * DELM DELM ‹
W * N N,PL,COM ⁄“„Â«
W * CON CON Ê
W * N N,PL,COM ¬Â‰êÂ«
W * DELM DELM ‹
W * N N,SING,COM,GEN ¬»·Â
W * N N,SING,COM Õ«’·
W * P P «“
W * N N,SING,COM,GEN ”ÊŒ êÌ
W * N N,SING,COM ÅÊ” 
W * DELM DELM ‹
W * N N,SING,COM —ÿÊ» 
W * N N,SING,NUM 21
W * DELM DELM ‹
W * N N,SING,COM,GEN »«œ»«œﬂ
W * N N,SING,COM,GEN Å—Ê«“
W * N N,SING,COM «‰”«‰
W * DELM DELM ‹
W * N N,SING,COM,GEN „Õ’Ê·
W * N N,SING,COM ’«»Ê‰
W * CON CON Ê
W * N N,SING,COM ‘«„ÅÊ
W * DELM DELM ‹
W * N N,SING,COM ê—Ê
W * N N,SING,NFL ê–«—œ‰
W * N N,SING,NUM 31
W * DELM DELM ‹
W * N N,SING,COM „ﬁ’Êœ
W * CON CON Ê
W * ADJ ADJ,SIM «ÌœÂ ¬·
W * DELM DELM ‹
W * N N,SING,COM »—«œ—
W * CON CON Ê
W * N N,SING,COM,GEN ŒÊ«Â—
W * ADJ ADJ,SIM ‰«Â„ ŒÊ‰
W * DELM DELM ‹
W * N N,SING,COM,GEN Å”—
W * ADJ ADJ,SIM  «“Ì
W * N N,SING,NUM 41
W * DELM DELM ‹
W * N N,SING,COM,GEN Ã„⁄
W * ADJ ADJ,SIM,GEN „ﬂ”—
W * N N,SING,COM —„Â
W * V V,PRE,SIM «” 
W * P P »Â
W * N N,SING,COM,GEN „⁄‰«Ì
W * N N,SING,COM „Ê—Ì«‰Â
W * CON CON Ê
W * N N,SING,COM,GEN „Ê—çÂ
W * ADJ ADJ,SIM Å—œ«—
W * DELM DELM ‹
W * ADJ ADJ,SIM «” Ê«—
W * N N,SING,NFL ﬂ—œ‰
W * CON CON Ê
W * ADJ ADJ,SIM œ—” 
W * N N,SING,NFL ﬂ—œ‰
W * DELM DELM ‹
W * N N,SING,COM,GEN  Ì“«»
W * ADJ ADJ,SIM ¬“„«Ì‘ê«ÂÌ
W * N N,SING,NUM 51
W * DELM DELM ‹
W * N N,SING,COM ﬂ‰«ÌÂ
W * P P «“
W * N N,SING,COM ¬—«„‘
W * N N,SING,NFL Ì«› ‰
W * CON CON Ê
W * ADJ ADJ,SIM ¬—«„
W * N N,SING,NFL,GEN ‘œ‰
W * N N,SING,COM,GEN «‰”«‰
W * ADJ ADJ,SIM Å—‘—Ê‘Ê—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADJ ADJ,SIM ⁄„ÊœÌ
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN œÊ“Ì” «‰
W * ADJ ADJ,SIM »œ’œ«
W * CON CON «„«
W * ADJ ADJ,SIM „›Ìœ
W * P P œ—
W * N N,SING,COM,GEN ç—ŒÂ
W * ADJ ADJ,SIM “Ì”  „ÕÌÿÌ
W * DELM DELM ‹
W * N N,SING,LOC,INDF ¬»‘«—Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN „—“
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * CON CON Ê
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * CON CON ﬂÂ
W * N N,PL,LOC,GEN œ—Ì«çÂ Â«Ì
W * N N,SING,LOC,PR «Ì—Ì
W * CON CON Ê
W * N N,SING,LOC,PR «Ê‰ «—ÌÊ
W * RA RA —«
W * P P »Â
W * CON CON Â„
W * V V,PRS,POS,3 „Ì ÅÌÊ‰œœ
W * N N,SING,NUM 2
W * DELM DELM ‹
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,ORD,GEN Â›œÂ„
W * N N,SING,COM,GEN «·›»«Ì
W * ADJ ADJ,SIM Å«—”Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM Ã«ÊÌœ«‰
W * CON CON Ê
W * ADJ ADJ,SIM »«ﬁÌ
W * DELM DELM ‹
W * N N,SING,COM,GEN Õ—›
W * ADJ ADJ,SIM Å‰Â«‰
W * CON CON Ê
W * N N,SING,COM,GEN €Ì—
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * N N,SING,NUM 3
W * DELM DELM ‹
W * N N,SING,LOC,GEN Å«Ì Œ 
W * N N,SING,LOC,PR,GEN ⁄—»” «‰
W * ADJ ADJ,SIM ”⁄ÊœÌ
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN ﬂ·„« 
W * ADJ ADJ,SIM,GEN «œ»Ì
W * N N,SING,COM  ⁄·Ì·
W * DELM DELM ‹
W * N N,SING,COM,GEN ‰«‰
W * ADJ ADJ,SIM,GEN —Ê” «ÌÌ
W * ADJ ADJ,SIM ÅÊﬂ
W * N N,SING,NUM 4
W * DELM DELM ‹
W * N N,SING,COM,GEN Õ—›
W * N N,SING,COM «‰ Œ«»
W * DELM DELM ‹
W * N N,SING,COM —«Â
W * N N,SING,NFL —› ‰
W * DELM DELM ‹
W * N N,SING,COM,GEN ⁄œœ
W * ADJ ADJ,SIM „‰›Ì
W * DELM DELM ‹
W * N N,SING,COM,GEN Ã«Ì
W * ADJ ADJ,SIM Å—Œÿ—
W * N N,SING,NUM 5
W * DELM DELM ‹
W * N N,SING,LOC,INDF „Õ·Â «Ì
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,DIR,GEN ‘„«·
W * ADJ ADJ,SIM,GEN »«Œ —Ì
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM ‹
W * N N,SING,COM,GEN Ê”Ì·Â
W * ADJ ADJ,SIM ”«Œ Â
W * MORP MORP,MADJ ‘œÂ
W * P P «“
W * N N,SING,COM ‰Ì
W * N N,SING,NUM 6
W * DELM DELM ‹
W * ADJ ADJ,SIM «Â·Ì
W * CON CON Ê
W * ADJ ADJ,SIM ”—»Â —«Â
W * DELM DELM ‹
W * N N,SING,COM êÊ‘Â
W * CON CON Ê
W * N N,SING,COM “«ÊÌÂ
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN »—êÂ Â«Ì
W * ADJ ADJ,SIM »Â«œ«—
W * P P œ—
W * N N,PL,COM „⁄«„·« 
W * DELM DELM ‹
W * N N,SING,COM œ—Ê‰
W * N N,SING,NUM 7
W * DELM DELM ‹
W * N N,SING,COM Å«”Œ
W * N N,SING,NFL œ«œ‰
W * DELM DELM ‹
W * P P »Â
W * N N,SING,COM œ‰Ì«
W * N N,SING,NFL ¬„œ‰
W * DELM DELM ‹
W * N N,SING,NFL,GEN »«› ‰
W * N N,SING,COM Å«—çÂ
W * N N,SING,NUM 8
W * DELM DELM ‹
W * N N,SING,COM,GEN ”«“„«‰
W * ADJ ADJ,SIM,GEN ÃÂ«‰Ì
W * N N,SING,COM,GEN  —«»—Ì
W * ADJ ADJ,SIM ÂÊ«ÌÌ
W * DELM DELM ‹
W * N N,SING,COM ‰”·
W * CON CON Ê
W * N N,SING,COM ›—“‰œ
W * DELM DELM ‹
W * N N,SING,COM ÂœÌÂ
W * CON CON Ê
W * N N,SING,COM «—„€«‰
W * N N,SING,NUM 9
W * DELM DELM ‹
W * ADJ ADJ,SIM ê—«„Ì
W * N N,SING,NFL ‘œ‰
W * CON CON Ê
W * N N,SING,COM «—Ã„‰œÌ
W * DELM DELM ‹
W * ADJ ADJ,SIM Â„Ì‘êÌ
W * DELM DELM ‹
W * N N,SING,COM Ã” ÃÊ
W * CON CON Ê
W * N N,SING,COM ﬂ«Ê‘
W * CON CON Ê
W * N N,SING,COM »«“—”Ì
W * N N,SING,NUM 10
W * DELM DELM ‹
W * N N,SING,COM,GEN «»—
W * ADJ ADJ,SIM “„Ì‰Ì
W * DELM DELM ‹
W * N N,SING,COM,GEN „Ê”ÌﬁÌ
W * ADJ ADJ,SIM ¬—«„
W * CON CON Ê
W * ADJ ADJ,SIM ”»ﬂ
W * CON CON Ê
W * ADJ ADJ,SIM »Ì ﬂ·«„
W * DELM DELM ‹
W * N N,SING,NUM œÂ
W * ADJ ADJ,SIM »—«»—
W * P P œ—
W * N N,SING,COM,GEN ”Ì” „
W * ADJ ADJ,SIM „ —Ìﬂ
W * DELM DELM ‹
W * N N,SING,COM ’œ«
W * N N,SING,NFL “œ‰
W * CON CON Ê
W * N N,SING,COM ¬Ê«“
W * N N,SING,NFL œ«œ‰
W * N N,SING,NUM 11
W * DELM DELM ‹
W * N N,SING,COM œÊ«·
W * CON CON Ê
W * N N,SING,COM “ÂÊ«—
W * DELM DELM ‹
W * ADJ ADJ,SIM »“—ê
W * N N,SING,NFL »Êœ‰
W * CON CON Ê
W * N N,SING,COM ” »—Ì
W * N N,SING,NUM 21
W * DELM DELM ‹
W * N N,SING,COM „œ«Ê«
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,SING,COM »Ì„«—
W * DELM DELM ‹
W * P P «“
W * N N,PL,COM,GEN Å”Ê‰œÂ«Ì
W * N N,SING,COM ‘»«Â 
W * DELM DELM ‹
W * N N,SING,COM,GEN  ﬁÊÌ 
W * N N,PL,COM,GEN «„Ê«Ã
W * ADJ ADJ,SIM —«œÌÊÌÌ
W * DELM DELM ‹
W * N N,SING,COM,GEN êÊ‘ 
W * ADJ ADJ,SIM ¬–—Ì
W * N N,SING,NUM 31
W * DELM DELM ‹
W * N N,SING,COM,GEN „Ã”„Â ”«“
W * ADJ ADJ,SIM,GEN ›—«‰”ÊÌ
W * N N,PL,TIME,GEN ”œÂ Â«Ì
W * ADJ ADJ,ORD ‰Ê“œÂ„
W * CON CON Ê
W * ADJ ADJ,ORD »Ì” „
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN ¬À«—
W * V V,PRE,PROC,3 «Ê” 
W * N N,SING,COM ¬œ„
W * CON CON Ê
W * N N,SING,PR ÕÊ«
W * DELM DELM ‹
W * N N,SING,COM ”ﬁ›
W * CON CON Ê
W * N N,SING,COM ê‰»œ
W * DELM DELM ‹
W * N N,SING,COM,GEN ”«“„«‰
W * ADJ ADJ,SIM,GEN ›÷«ÌÌ
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,NUM 41
W * DELM DELM ‹
W * ADJ ADJ,SIM €„êÌ‰
W * CON CON Ê
W * ADJ ADJ,SIM «‰œÊÂ “œÂ
W * DELM DELM ‹
W * N N,SING,COM,INDF êÌ«ÂÌ
W * V V,PRE,SIM «” 
W * P P «“
W * ADJ ADJ,SIM,GEN  Ì—Â
W * N N,SING,COM “—œçÊ»Â
W * CON CON ﬂÂ
W * N N,SING,COM Œ«·ÌœÊ‰ÌÊ‰
W * CON CON Â„
W * ADJ ADJ,INO ê› Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM ‹
W * N N,SING,COM,GEN œ—Œ 
W * ADJ ADJ,SIM ⁄«‘ﬁ
W * N N,SING,NUM 51
W * DELM DELM ‹
W * ADJ ADJ,SIM ”«œÂ ·ÊÕ
W * CON CON Ê
W * N N,SING,COM,INDF ﬂ”Ì
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,COM,INDF Õ—›Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM —«Õ Ì
W * V V,PRS,POS,3 „Ì Å–Ì—œ
W * DELM DELM ‹
W * ADJ ADJ,SIM „” √’·
W * N N,SING,NFL ‘œ‰
W * P P œ—
W * N N,SING,COM,INDF ﬂ«—Ì
W * CON CON Ê
W * N N,SING,COM »Ì  ’„Ì„Ì
W * DELM DELM .
Sub * SUBJ SUBJ !Å“‘ﬂÌ!
W * N N,SING,NFL,GEN «›“Êœ‰
W * ADJ ADJ,SIM,GEN «Ã»«—Ì
W * N N,SING,COM «”Ìœ
W * N N,SING,COM ›Ê·Ìﬂ
W * P P »Â
W * N N,SING,COM ‰«‰
W * CON CON Ê
W * N N,PL,COM €·« 
W * DELM DELM °
W * CON CON ⁄·«ÊÂ »—
W * N N,SING,COM Ã·ÊêÌ—Ì
W * P P «“
W * N N,SING,COM,GEN »—Ê“
W * N N,PL,COM,GEN ‰ﬁ«∆’
W * ADJ ADJ,SIM „«œ—“«œÌ
W * DELM DELM °
W * P P «“
W * N N,SING,COM «» ·«
W * P P »Â
W * N N,PL,COM,GEN »Ì„«—ÌÂ«Ì
W * ADJ ADJ,SIM ﬁ·»Ì
W * CON CON ‰Ì“
W * N N,SING,COM ÅÌ‘êÌ—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ÅéÊÂ‘ê—«‰
W * ADJ ADJ,SIM œ«‰‘ê«ÂÌ
W * P P œ—
W * N N,SING,PR »Ê” Ê‰
W * P P »«
W * N N,SING,COM,GEN »——”Ì
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 011
W * N N,SING,COM “‰
W * CON CON Ê
W * N N,SING,COM „—œ
W * DELM DELM °
W * ADJ ADJ,SIM,GEN „ ÊÃÂ
W * N N,SING,COM,GEN ﬂ«Â‘
