Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * V V,PRS,POS,3 „Ì êÌ—œ
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM ”Ì«” 
W * CON CON ‰Ì“
W * ADV ADV,GENR,TIME —Ê“»Â —Ê“
W * CON CON »·ﬂÂ
W * N N,SING,COM ·ÕŸÂ
W * P P »Â
W * N N,SING,COM ·ÕŸÂ
W * N N,SING,COM,GEN ›«’·Â
W * N N,SING,COM ÕﬂÊ„ 
W * CON CON Ê
W * N N,SING,GR „—œ„
W * RA RA —«
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * ADV ADV,GENR,EXM,GEN „À·
W * N N,SING,PR ﬂ«·ÌêÊ·«
W * DELM DELM °
W * ADV ADV,GENR,SIM œ—‰Â«Ì 
W * N N,SING,GR „—œ„
W * RA RA —«
W * ADJ ADJ,SIM ›—«„Ê‘
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,PR ﬂ«·ÌêÊ·«
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ”—ê–‘ 
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * N N,SING,PR ﬂ«„Ê
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,INDF «„Å—« Ê—Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œÌÊ«‰Â
W * N N,SING,COM ﬁœ— 
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P œ—
W * N N,SING,COM ﬁ ·
W * CON CON Ê
W * N N,SING,COM ”—ﬂÊ»
W * CON CON Ê
W * N N,SING,COM,GEN ¬“«—
W * N N,SING,GR „—œ„
W * N N,SING,COM,INDF ÕœÌ
W * V V,PRS,NEG,3 ‰„Ì ‘‰«”œ
W * DELM DELM .
W * N N,SING,PR ﬂ«„Ê
W * P P œ—
W * N N,SING,COM,GEN  ›”Ì—
W * N N,SING,COM ”—‘ 
W * CON CON Ê
W * N N,SING,COM,GEN ”·Êﬂ
W * N N,SING,PR ﬂ«·ÌêÊ·«
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * CON CON “Ì—«
W * N N,SING,PR ﬂ«·ÌêÊ·«
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM ¬œ„Ì«‰
W * RA RA —«
W * ADJ ADJ,SIM ›—«„Ê‘
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM ”ﬂÊ 
W * DELM DELM °
W * N N,SING,COM «‰“Ê«
W * CON CON Ê
W * N N,SING,COM ŒÊœŒÊ—Ì
W * CON CON Ê
W * N N,SING,COM ‰Ê„ÌœÌ
W * N N,SING,COM,GEN „Œ ’« 
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF Ã«„⁄Â «Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR ⁄»œ«··Â »‰ ⁄„—
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN  ÂœÌœ
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * ADV ADV,GENR,NEGG œÌê—
W * P P «“
W * N N,SING,COM,GEN œ—Ê‰
W * N N,SING,LOC,AFF,3 Œ«‰Â «‘
W * ADV ADV,GENR,SIM »Ì—Ê‰
W * V V,PA,SIM,NEG,3 ‰Ì«„œ
W * DELM DELM .
W * N N,SING,PR »— —«‰œ —«”·
W * DELM DELM °
W * N N,SING,COM,GEN œ«” «‰
W * ADJ ADJ,SIM,INDF ⁄ÃÌ»Ì
W * RA RA —«
W * P P «“
W * N N,PL,COM,GEN ¬“„Ê‰Â«Ì
W * N N,SING,PR ﬂ‰›Ê”ÌÊ”
W * P P œ—
W * N N,SING,COM,GEN ﬂ «»
W * N N,SING,COM ﬁœ— 
W * N N,SING,COM —Ê«Ì 
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  »ÌÌ‰
W * N N,SING,COM,GEN ‰”» 
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,COM ”—ﬂÊ»
W * DELM DELM °
W * PRO PRO,INDF,SING ¬‰çÂ
W * N N,SING,PR ﬂ‰›Ê”ÌÊ”
W * ADJ ADJ,INO ê› Â
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADJ ADJ,SIM „«‰œê«—
W * CON CON Ê
W * ADJ ADJ,SIM ⁄»—  ¬„Ê“
W * V V,PRE,SIM «” 
W * DELM DELM :
W * DELM DELM -
W * N N,SING,PR ﬂ‰›Ê”ÌÊ”
W * P P «“
W * N N,SING,COM,GEN œ«„‰Â
W * N N,SING,LOC,GEN ﬂÊÂ
W * N N,SING,LOC,PR  «ÌÌ
W * V V,PA,PRG,POS,3 „Ì ê–‘ 
W * CON CON Ê
W * N N,SING,COM,INDF “‰Ì
W * RA RA —«
W * V V,PA,SIM,POS,3 œÌœ
W * CON CON ﬂÂ
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM,INDF êÊ—Ì
W * N N,SING,COM “«—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM «” «œ
W * P P »Â
W * N N,SING,COM,GEN ”ÊÌ
W * DET DET ¬‰
W * N N,SING,COM “‰
W * V V,PA,SIM,POS,3 —«‰œ
W * CON CON Ê
W * ADV ADV,GENR,TIME ¬‰ê«Â
W * N N,SING,PR  ”Â ·Ê
W * RA RA —«
W * N N,SING,COM ÅÌ‘
W * V V,PA,SIM,POS,3 ›—” «œ
W * CON CON  «
W * P P «“
W * DET DET ¬‰
W * N N,SING,COM “‰
W * N N,SING,COM ”∆Ê«·
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN “«—Ì
W * PRO PRO,personal,SING,2  Ê
W * P P »Â
W * N N,SING,COM,INDF ﬂ”Ì
W * V V,PRS,POS,3 „Ì „«‰œ
W * CON CON ﬂÂ
W * N N,SING,COM «‰œÊÂ
W * P P »—
W * N N,SING,COM,AFF,3 «‰œÊÂ‘
W * ADJ ADJ,INO «›“ÊœÂ
W * V V,SUB,POS,6 »«‘‰œ
W * DELM DELM .
W * N N,SING,COM “‰
W * N N,SING,COM Å«”Œ
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM :
W * PRO PRO,INDF,SING ç‰Ì‰
W * V V,PRE,SIM «” 
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM »«—
W * N N,SING,COM,GEN Åœ—
W * N N,SING,COM,AFF,1 ‘ÊÂ—„
W * RA RA —«
W * N N,SING,COM,INDF »»—Ì
W * P P œ—
W * N N,SING,LOC «Ì‰Ã«
W * V V,PA,SIM,POS,3 ﬂ‘ 
W * DELM DELM .
W * N N,SING,COM,AFF,1 ‘ÊÂ—„
W * CON CON ‰Ì“
W * ADJ ADJ,INO ﬂ‘ Â
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM °
W * CON CON Ê
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * N N,SING,COM,AFF,1 Å”—„
W * P P »Â
W * DET DET Â„«‰
W * N N,SING,COM ÿ—Ìﬁ
W * N N,SING,SURN Ã«‰
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM «” «œ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,I ç—«
W * P P «“
W * N N,SING,LOC «Ì‰Ã«
W * V V,PRS,NEG,2 ‰„Ì —ÊÌ
W * DELM DELM ø
W * N N,SING,COM “‰
W * N N,SING,COM Å«”Œ
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM :
W * ADV ADV,GENR,LOC «Ì‰Ã«
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,COM,INDF ” „ê—Ì
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * ADV ADV,GENR,TIME ¬‰ê«Â
W * N N,SING,COM «” «œ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN ›—“‰œ«‰
W * PRO PRO,personal,SING,1 „‰
W * PRO PRO,DEMO,SING «Ì‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM Ì«œ
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,5 »«‘Ìœ
W * DELM DELM .
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,COM ” „ê—
W * P P «“
W * N N,SING,COM »»—
W * ADJ ADJ,CMPR ÂÊ·‰«ﬂ —
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM,GEN „—ê
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM #
W * N N,SING,PR „⁄«ÊÌÂ
W * P P œ—
W * N N,SING,TIME,GEN „«Â
W * N N,SING,MON,GEN —Ã»
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM,GEN 60
W * ADJ ADJ,SIM ÂÃ—Ì
W * DELM DELM °
W * P P œ—
W * N N,SING,NUM Â› «œ
W * CON CON Ê
W * N N,SING,COM Â›  ”«·êÌ
W * V V,PA,SIM,POS,3 „—œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM „—ê
W * ADJ ADJ,SIM œç«—
W * N N,SING,COM,GEN  »
W * CON CON Ê
W * N N,SING,COM,GEN ·—“
W * ADJ ADJ,SIM,INDF ‘œÌœÌ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM ”—„«
W * P P »—
W * N N,SING,COM,AFF,3 Ã«‰‘
W * N N,SING,COM ÂÃÊ„
W * ADJ ADJ,INO ¬Ê—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * ADV ADV,GENR,SIM «‰ê«—
W * N N,SING,COM ŒÊ‰
W * P P œ—
W * N N,SING,COM,GEN ‘»ﬂÂ
W * N N,PL,COM,AFF,3 —êÂ«Ì‘
W * N N,SING,COM ÌŒ
W * ADJ ADJ,INO “œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,PL,COM,GEN ·»«”Â«Ì
W * ADJ ADJ,SIM ÷ŒÌ„
W * P P »—
W * PRO PRO,personal,SING,3 «Ê
W * ADJ ADJ,INO ÅÊ‘«‰œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * DELM DELM .
W * P P «“
W * N N,SING,NFL,AFF,3 ·—“Ìœ‰‘
W * ADJ ADJ,SIM ﬂ„
W * V V,PA,PRG,NEG,3 ‰„Ì ‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ·«»Â ·«Ì
W * N N,PL,COM ·»«”Â«
W * RA RA —«
W * ADJ ADJ,SIM ¬ﬂ‰œÂ
W * P P «“
W * N N,SING,COM,GEN Å—
W * N N,PL,COM Å—‰œê«‰
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,COM,INDF «À—Ì
W * V V,PA,PRG,NEG,3 ‰„Ì »Œ‘Ìœ
W * DELM DELM .
W * N N,SING,COM,INDF ﬂ”Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬁœ— 
W * ADJ ADJ,SIM „ÿ·ﬁÂ
W * RA RA —«
W * P P œ—
W * N N,SING,COM ç‰ê
W * V V,PA,SIM,POS,3 œ«‘ 
W * ADV ADV,GENR,EXM,GEN „À·
W * N N,SING,COM,GEN «‰”«‰
W * ADJ ADJ,SIM,INDF »Ì Å‰«ÂÌ
W * CON CON ﬂÂ
W * P P œ—
W * ADJ ADJ,SIM ÌŒ»‰œ«‰
W * ADJ ADJ,SIM  ‰Â«
W * CON CON Ê
W * ADJ ADJ,SIM —Â«
W * ADJ ADJ,INO „«‰œÂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * ADJ ADJ,SIM  ‰Â«
W * CON CON Ê
W * ADJ ADJ,SIM —Â«
W * ADJ ADJ,INO „«‰œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * AR AR  »«"
W * AR AR ·ﬂ
W * AR AR „‰ œ«—
W * AR AR „·ﬂ ﬂ
W * AR AR «—»⁄Ì‰
W * AR AR ”‰Â
W * DELM DELM °
W * AR AR ⁄‘—Ì‰
W * AR AR «„Ì—«"
W * AR AR Ê
W * AR AR ⁄‘—Ì‰
W * AR AR Œ·Ì›Â
W * AR AR À„
W * AR AR Â–«
W * AR AR Õ«·Ì
W * AR AR ›Ìﬂ
W * AR AR Ê
W * AR AR „’Ì—Ì
W * AR AR „‰ﬂ
W * AR AR  »«
W * AR AR ·œ‰Ì«
W * AR AR Ê
W * AR AR ·„ÃÌÂ«
W * DELM DELM !
W * N N,SING,COM ‰›—Ì‰
W * P P »—
W * PRO PRO,personal,SING,2  Ê
W * OH OH «Ì
W * N N,SING,COM —Ê“ê«—
W * CON CON Ê
W * N N,SING,COM ”—“„Ì‰
W * DELM DELM °
W * N N,SING,NUM çÂ·
W * N N,SING,TIME ”«·
W * P P »—
W * PRO PRO,personal,SING,2  Ê
W * N N,SING,COM Å«œ‘«ÂÌ
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * DELM DELM .
W * N N,SING,NUM »Ì” 
W * N N,SING,TIME ”«·
W * N N,SING,COM «„Ì—
W * V V,PA,SIM,POS,1 »Êœ„
W * CON CON Ê
W * N N,SING,NUM »Ì” 
W * N N,SING,TIME ”«·
W * N N,SING,COM Œ·Ì›Â
W * DELM DELM .
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * N N,SING,COM,AFF,1 Õ«· Ê—Ê“„
W * P P »«
W * PRO PRO,personal,SING,2  Ê
W * CON CON Ê
W * N N,SING,COM,AFF,1 ê–—„
W * P P «“
W * PRO PRO,personal,SING,2  Ê
W * PRO PRO,INDF,SING ç‰Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM ‰›—Ì‰
W * P P »—
W * N N,SING,COM œ‰Ì«
W * CON CON Ê
W * N N,SING,COM,GEN œÊ” œ«—«‰
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM .
W * ADV ADV,I ¬Ì«
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * ADJ ADJ,SIM —«” 
W * V V,PA,PRG,POS,3 „Ì ê› 
W * DELM DELM ø
W * DET DET Â„«‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * N N,SING,PR ›—⁄Ê‰
W * CON CON Êﬁ Ì
W * P P œ—
W * N N,SING,LOC,PR ‰Ì·
W * N N,SING,COM €—ﬁÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN „ ‰
W * N N,SING,COM,GEN  Ê›«‰
W * N N,SING,LOC,PR ‰Ì·
W * N N,SING,COM —«Â
W * P P »Â
W * N N,SING,COM,INDF Ã«ÌÌ
W * V V,PRS,NEG,3 ‰„Ì »—œ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * AR AR «·«‰
W * AR AR ﬁœ
W * AR AR ‰œ„ 
W * DELM DELM °
W * ADV ADV,GENR,TIME «ﬂ‰Ê‰
W * ADJ ADJ,SIM Å‘Ì„«‰
W * V V,PRS,POS,1 Â” „
W * DELM DELM !
W * N N,SING,PR „⁄«ÊÌÂ
W * P P  «
W * N N,SING,COM,INDF Â‰ê«„Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  Ê«‰
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,SING,COM ﬁœ— 
W * RA RA —«
W * V V,PA,SIM,POS,3 œ«‘ 
W * P P œ—
W * N N,SING,COM »Â—Â êÌ—Ì
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON Ê
W * N N,SING,COM,GEN  “ÌÌ‰
W * N N,SING,COM,GEN œ‰Ì«Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * N N,SING,COM,INDF ·ÕŸÂ «Ì
W * ADV ADV,GENR,SIM œ—Ì€
W * V V,PA,SIM,NEG,3 ‰ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN œ‰Ì«œÊ” Ì
W * PRO PRO,personal,SING,3 «Ê
W * DELM DELM °
W * ADJ ADJ,SUP „Â„ —Ì‰
W * N N,SING,COM,AFF,3 ‰‘«‰Â «‘
W * N N,SING,COM,GEN Ê·«Ì ⁄ÂœÌ
W * N N,SING,PR Ì“Ìœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN Å‘ Ê«‰Â
W * N N,SING,COM,GEN ‰Ì—ÊÌ
W * ADJ ADJ,SIM ‰Ÿ«„Ì
W * CON CON Ê
W * N N,SING,COM  ÂœÌœ
W * CON CON Ê
W * N N,SING,COM «—⁄«»
W * CON CON Ê
W * N N,SING,COM,GEN ﬁÿ⁄
W * N N,SING,COM,GEN ”Â„ÌÂ
W * N N,PL,COM „Œ«·›«‰
W * P P «“
W * N N,SING,COM »Ì  «·„«·
W * CON CON Ê
W * N N,SING,COM »–·
W * CON CON Ê
W * N N,SING,COM,GEN »Œ‘‘
W * ADJ ADJ,SIM »Ìœ—Ì€
W * P P »Â
W * N N,PL,COM ÂÊ«œ«—«‰
W * CON CON Ê
W * N N,PL,COM „Ê«›ﬁ«‰
W * N N,SING,COM «‰Ã«„
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * P P «“
W * N N,SING,COM œ‰Ì«
W * CON CON Ê
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * ADJ ADJ,SIM œ‰ÌÊÌ
W * ADV ADV,GENR,TIME Â„Ê«—Â
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN «»“«—
W * N N,SING,COM,GEN  À»Ì 
W * N N,SING,COM ﬁœ— 
W * CON CON Ê
W * N N,SING,COM,GEN Õ«ﬂ„Ì 
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM «” ›«œÂ
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * N N,SING,COM,GEN Ê«éÂ
W * N N,SING,COM ÿ⁄„Â
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ê› êÊÌ
W * P P »«
W * N N,PL,COM œ‰Ì«ŒÊ«Â«‰
W * P P »Â
W * N N,SING,COM ﬂ«—
W * V V,PRS,POS,3 „Ì »—œ
W * CON CON  «
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,PL,COM,INDF «›—«œÌ
W * ADJ ADJ,SIM œ‰Ì«ÿ·»
W * P P »Â
W * PRO PRO,R,AFF,6 ŒÊœ‘«‰
W * CON CON Â„
W * V V,SUB,POS,3 »‘‰«”«‰œ
W * DELM DELM .
W * V V,PRE,ADJC,3 ÿ»Ì⁄Ì” 
W * CON CON Êﬁ Ì
W * N N,SING,COM œ‰Ì«
W * N N,SING,COM „·«ﬂ
W * CON CON Ê
W * N N,SING,COM,GEN „⁄Ì«—
W * N N,PL,COM «—“‘Â«
W * N N,SING,COM ﬁ—«—
W * V V,PRS,POS,3 „Ì êÌ—œ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN ﬂ«—ê“«—«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON Â„
W * P P »—
W * N N,SING,COM,GEN ”—
W * N N,SING,COM œ‰Ì«ŒÊ«ÂÌ
W * CON CON Ê
W * N N,SING,COM ÕﬂÊ„ 
W * N N,SING,COM,GEN «Œ ·«›
W * N N,SING,COM ‰Ÿ—
W * CON CON Ê
W * N N,SING,COM,GEN «’ÿﬂ«ﬂ
W * N N,PL,COM „‰«›⁄
W * N N,SING,COM ÅÌ‘
W * V V,PA,PRG,POS,3 „Ì ¬„œ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * P P »—
W * N N,SING,COM,GEN «”«”
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,PL,COM,GEN «Œ»«—
W * ADJ ADJ,SIM œ—Ì«› Ì
W * DELM DELM °
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 350
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P «“
W * N N,PL,LOC,GEN »«“œ«‘ ê«Â Â«Ì
W * N N,SING,COM,GEN Å·Ì”
W * N N,SING,LOC,PR  —ﬂÌÂ
W * ADJ ADJ,SIM ¬“«œ
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM °
W * CON CON «„«
W * ADV ADV,GENR,SIM Â‰Ê“
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 150
W * N N,SING,COM «Ì—«‰Ì
W * ADV ADV,GENR,SIM Â„ç‰«‰
W * P P œ—
W * N N,SING,COM »«“œ«‘ 
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,SING,PR «Ì—‰«
W * P P «“
W * N N,SING,LOC,PR ¬‰ﬂ«—«
W * N N,SING,TIME,GEN ”«⁄ 
W * N N,SING,NUM 19
W * CON CON Ê
W * N N,SING,NUM 14
W * N N,SING,TIME,GEN œﬁÌﬁÂ
W * N N,SING,COM,GEN ⁄’—
W * N N,SING,DAY œÊ‘‰»Â
W * DET DET «Ì‰
W * N N,SING,COM Œ»—
W * RA RA —«
W * P P »Â
W * N N,SING,COM ‰ﬁ·
W * P P «“
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM „ÊÀﬁ
W * P P œ—
W * N N,SING,LOC,PR «” «‰»Ê·
W * N N,SING,COM „Œ«»—Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN  ·«‘
W * N N,PL,COM,GEN «—ê«‰Â«Ì
W * ADJ ADJ,SIM,GEN „”∆Ê·
W * ADJ ADJ,SIM,GEN «Ì—«‰Ì
W * ADJ ADJ,SIM „” ﬁ—
W * P P œ—
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ¬“«œÌ
W * DET DET «Ì‰
W * N N,SING,GR ⁄œÂ
W * DELM DELM °
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * CON CON ⁄·«ÊÂ »—
W * DET DET «Ì‰
W * N N,SING,GR  ⁄œ«œ
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN ”—‰Ê‘ 
W * N N,SING,COM,GEN ‘„«—
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P «“
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON Â„
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * N N,SING,COM,GEN ›ﬁœ«‰
W * N N,PL,COM «ÿ·«⁄« 
W * CON CON Ê
W * N N,SING,COM,GEN À» 
W * N N,SING,NFL,GEN ‰»Êœ‰
W * N N,SING,COM,GEN ¬œ—”
W * N N,SING,COM,GEN «ﬁ«„ 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P œ—
W * N N,SING,COM,GEN ‰“œ
W * N N,PL,COM,GEN «—ê«‰Â«Ì
W * ADJ ADJ,SIM «Ì—«‰Ì
W * DELM DELM °
W * ADV ADV,GENR,SIM Â‰Ê“
W * N N,SING,COM,INDF «ÿ·«⁄Ì
W * P P œ—
W * N N,SING,COM œ” 
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * N N,PL,COM,GEN Õ—ﬂ Â«Ì
W * ADJ ADJ,SIM «Ì–«ÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN  ⁄—÷
W * N N,SING,COM,GEN Å·Ì”
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P »Â
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * P P «“
W * N N,SING,TIME,GEN Â› Â
W * N N,SING,TIME ﬁ»·
W * P P »Â
W * N N,SING,COM,GEN ’Ê— 
W * ADJ ADJ,SIM Å—«ﬂ‰œÂ
W * CON CON Ê
W * ADJ ADJ,SIM „Ê—œÌ
W * P P œ—
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,LOC,GEN „‰«ÿﬁ
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,ORD ¬€«“
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P «“
W * N N,PL,ORD,GEN «Ê«Ì·
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM Ã«—Ì
W * DELM DELM °
W * P P »«
W * N N,SING,COM ÂÃÊ„
W * CON CON Ê
W * N N,SING,COM,GEN ÌÊ—‘
W * ADJ ADJ,SIM ê” —œÂ
W * P P »Â
W * N N,PL,LOC «„«ﬂ‰
W * DELM DELM °
W * N N,PL,LOC „‰«“·
W * CON CON Ê
W * N N,PL,LOC,GEN Â ·Â«Ì
W * N N,SING,LOC,GEN „Õ·
W * N N,SING,COM,GEN «ﬁ«„ 
W * N N,PL,COM «Ì—«‰Ì«‰
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR «” «‰»Ê·
W * P P »Â
W * N N,SING,COM «ÊÃ
W * V V,PA,SIM,POS,3 —”Ìœ
W * DELM DELM .
W * N N,SING,COM Å·Ì”
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM  Â«Ã„
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM „ÊÀﬁ
W * DELM DELM °
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 400
W * CON CON Ê
W * N N,SING,COM »‰«
W * P P »Â
W * N N,SING,COM,GEN «⁄·«„
W * QUA QUA »—ŒÌ
W * N N,SING,COM,GEN ¬„«—
W * ADJ ADJ,SIM €Ì——”„Ì
W * DELM DELM °
W * ADJ ADJ,SIM «›“Ê‰
W * P P »—
W * N N,SING,NUM 500
W * N N,SING,COM «Ì—«‰Ì
W * RA RA —«
W * P P œ—
W * N N,PL,GR,GEN ê—ÊÂÂ«Ì
W * ADJ ADJ,SIM œ” Â Ã„⁄Ì
W * P P »«
W * N N,SING,COM,GEN »—ŒÊ—œ
W * ADJ ADJ,SIM Œ‘Ê‰  ¬„Ì“
W * ADJ ADJ,SIM œ” êÌ—
W * CON CON Ê
W * P P »Â
W * N N,PL,LOC,GEN »«“œ«‘ ê«Â Â«Ì
W * N N,SING,LOC,PR «” «‰»Ê·
W * N N,SING,COM «‰ ﬁ«·
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  »⁄Â
W * ADJ ADJ,SIM,GEN «Ì—«‰Ì
