Sub * SUBJ SUBJ !«„‰Ì Ì!
Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * N N,SING,COM,GEN »—«»—
W * N N,PL,COM «Â«‰ Â«
W * CON CON Ê
W * N N,PL,COM,GEN  Êÿ∆Â Â«Ì
W * N N,PL,COM »Ìê«‰ê«‰
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * CON CON ç—« ﬂÂ
W * ADJ ADJ,SIM Œ‰ÀÌ
W * N N,SING,NFL »Êœ‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN  Êÿ∆Â
W * N N,PL,COM,GEN ﬁœ— Â«Ì
W * ADJ ADJ,SIM Œ«—ÃÌ
W * CON CON Ê
W * N N,SING,LOC „Ìœ«‰
W * N N,SING,NFL œ«œ‰
W * P P »Â
W * PRO PRO,personal,PL,3 ¬‰«‰
W * P P,GEN »—«Ì
W * N N,SING,COM “Ê—êÊÌÌ
W * CON CON Ê
W * ADJ ADJ,SIM Å«Ì„«·
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,PL,COM,GEN ÕﬁÊﬁ
W * N N,SING,GR „—œ„
W * CON CON Ê
W * N N,SING,COM ‰Ÿ«„
W * DELM DELM °
W * CON CON,DCOR ‰Â ›ﬁÿ
W * N N,SING,COM  ‰‘ “œ«ÌÌ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * CON CON »·ﬂÂ
W * N N,SING,COM,GEN  —Ã„«‰
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * N N,SING,COM Ÿ·„ Å–Ì—Ì
W * CON CON Ê
W * N N,SING,COM  ‰
W * N N,SING,NFL œ«œ‰
W * P P »Â
W * N N,SING,COM –· 
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN ÂÊÌ 
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,COM,GEN ⁄“ 
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM „”·„«‰
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «‰ﬁ·«»Ì
W * DET DET «Ì‰
W * N N,SING,COM „—“
W * CON CON Ê
W * N N,SING,COM »Ê„
W * ADJ ADJ,SUP ﬂ„ —Ì‰
W * N N,SING,COM Â„ŒÊ«‰Ì
W * CON CON Ê
W * N N,SING,COM,INDF «‰ÿ»«ﬁÌ
W * V V,PRS,NEG,3 ‰œ«—œ
W * CON CON Ê
W * ADV ADV,I „ê—
W * N N,PL,COM,GEN ﬁœ— Â«Ì
W * ADJ ADJ,SIM «” ﬂ»«—Ì
W * P P «“
W * N N,SING,LOC,INDF ﬂ‘Ê—Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ÅÌ
W * N N,SING,COM “Ê—êÊÌÌ
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * N N,SING,COM,INDF «‰ Ÿ«—Ì
W * N N,SING,COM €Ì—
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM ø
W * DELM DELM !
W * N N,SING,SURN,GEN Ã‰«»
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR Œ« „Ì
W * DELM DELM °
W * N N,SING,COM,GEN —Ì«” 
W * ADJ ADJ,SIM,GEN „Õ —„
W * N N,SING,COM Ã„ÂÊ—Ì
W * DELM DELM °
W * ADV ADV,GENR,SIM »«—Â«
W * P P «“
W * N N,SING,COM,GEN ”Ì«” 
W * N N,SING,COM,GEN  ‰‘ “œ«ÌÌ
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN ‰Ÿ—
W * PRO PRO,R,XOD ŒÊÌ‘
W * DELM DELM °
W * N N,SING,COM,GEN  ⁄—Ì›
W * ADV ADV,GENR,SIM  ﬁ—Ì»«
W * ADJ ADJ,SIM —Ê‘‰
W * CON CON Ê
W * ADJ ADJ,SIM,INDF „‘Œ’Ì
W * N N,SING,COM «—«∆Â
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * N N,SING,COM  √ﬂÌœ
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * N N,SING,COM “Ê—êÊÌÌ
W * CON CON Ê
W * N N,SING,COM,GEN  Êÿ∆Â Å—œ«“Ì
W * QUA QUA ÂÌç
W * N N,SING,COM,GEN ﬁœ— 
W * ADJ ADJ,SIM,INDF »Ìê«‰Â «Ì
W * RA RA —«
W * N N,SING,COM  Õ„·
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P »«
W * QUA QUA,GEN  „«„
W * N N,SING,COM  Ê«‰
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * PRO PRO,DEMO,SING ¬‰
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 «Ì” «œ
W * DELM DELM °
W * CON CON «„«
W * ADV ADV,GENR,SIM „ √”›«‰Â
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM œÌœê«Â
W * P P œ—
W * N N,SING,COM,GEN ⁄—’Â
W * N N,SING,COM ⁄„·
W * DELM DELM °
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,3 „Ì —Êœ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ‘«Ì” Â
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN „ﬁœ”
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »Â
W * N N,SING,COM ﬂ«—
W * ADJ ADJ,INO ê—› Â
W * V V,PRS,NEG,3 ‰„Ì ‘Êœ
W * DELM DELM !
W * N N,SING,COM,INDF „œ Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * ADJ ADJ,SUP »œ —Ì‰
W * N N,PL,COM «Â«‰ Â«
W * RA RA —«
W * P P »Â
W * N N,SING,LOC,PR,GEN «Ì—«‰
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,GR „—œ„
W * ADJ ADJ,SIM,GEN „”·„«‰
W * DET DET «Ì‰
W * N N,SING,COM „—“
W * CON CON Ê
W * N N,SING,COM »Ê„
W * ADJ ADJ,SIM —Ê«
W * V V,PRS,POS,3 „Ì œ«—œ
W * CON CON Ê
W * N N,SING,COM,GEN œÊ· 
W * ADJ ADJ,SIM „Õ —„
W * DELM DELM °
W * P P œ—
W * N N,SING,COM Å«”Œ
W * P P »Â
W * DET DET «Ì‰
W * N N,PL,COM,GEN Õ—ﬂ Â«Ì
W * ADJ ADJ,SIM “‘ 
W * CON CON Ê
W * ADJ ADJ,SIM «Â«‰  ¬„Ì“
W * DELM DELM °
W * ADV ADV,GENR,SIM  ‰Â«
W * P P »Â
W * N N,SING,COM,GEN ’œÊ—
W * N N,PL,COM,GEN »Ì«‰ÌÂ Â«Ì
W * ADJ ADJ,SIM —”„Ì
W * CON CON Ê
W * N N,SING,COM «‰ ‘«—
W * PRO PRO,DEMO,SING ¬‰
W * P P «“
W * N N,PL,COM —”«‰Â Â«
W * DELM DELM °
W * ADJ ADJ,SIM »”‰œÂ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM °
W * CON CON »Ì ¬‰ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN «ﬁœ«„
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * N N,SING,COM,GEN ê«„
W * ADJ ADJ,SIM,GEN ⁄„·Ì
W * ADJ ADJ,SIM,INDF „ƒÀ—Ì
W * ADJ ADJ,INO »—œ«‘ Â
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM „ﬁ«»·Â
W * P P »Â
W * N N,SING,COM „À·
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Õﬁ
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ﬁ«‰Ê‰Ì
W * N N,SING,COM œÊ· 
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM œ” 
W * P P »Â
W * N N,SING,COM,INDF «ﬁœ«„Ì
W * V V,SUB,POS,3 »“‰œ
W * DELM DELM .
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * CON CON ﬂÂ
W * P P œ—
W * QUA QUA,GEN  „«„Ì
W * N N,SING,COM œ‰Ì«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN Õ«„Ì
W * N N,SING,COM  —Ê—Ì”„
W * ADJ ADJ,INO ‘‰«Œ Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * N N,PL,COM,INDF œ” Â«ÌÌ
W * ADJ ADJ,SIM ¬·ÊœÂ
W * P P »Â
W * N N,SING,COM,GEN ŒÊ‰
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM »Ì ê‰«Â
W * CON CON Ê
W * ADJ ADJ,SIM »Ì œ›«⁄
W * P P œ—
W * N N,SING,COM,GEN ”—«”—
W * N N,SING,COM œ‰Ì«
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ·Ì” 
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * N N,SING,COM,GEN Õ«„Ì
W * N N,SING,COM  —Ê—Ì”„
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«œÂ
W * CON CON Ê
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM »Â«‰Â
W * DELM DELM °
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * RA RA —«
W * N N,SING,COM,GEN Â‰ê«„
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * N N,SING,COM «‰ê‘  ‰ê«—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN »—ŒÊ—œ
W * ADJ ADJ,SIM Œ‰ÀÌ
W * CON CON Ê
W * N N,SING,COM,GEN »Ì  ›«Ê Ì
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * V V,AUX,NIN,NEG ‰„Ì  Ê«‰
W * P P œ—
W * N N,SING,COM Ã—√ 
W * N N,SING,NFL »Œ‘Ìœ‰
W * P P »Â
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P,GEN »—«Ì
W * DET DET «Ì‰
W * N N,SING,COM,GEN «Â«‰ 
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * DELM DELM °
W * ADJ ADJ,SIM »Ì  √ÀÌ—
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM °
W * CON CON “Ì—«
W * N N,SING,COM «‰ê‘  ‰ê«—Ì
W * P P «“
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * DELM DELM °
W * N N,SING,COM,INDF ÅœÌœÂ «Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM,GEN ÿÌ
W * N N,SING,NUM œÊ
W * N N,SING,TIME,GEN ”«·
W * CON CON Ê
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME,GEN „«Â
W * ADJ ADJ,SIM «ŒÌ—
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM —ÊÌ
W * ADJ ADJ,INO ¬Ê—œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * DET DET «Ì‰
W * N N,SING,COM «Â«‰ 
W * RA RA —«
W * N N,SING,COM ‰”» 
W * P P »Â
W * DET DET ¬‰
W * N N,SING,COM œ” Â
W * P P «“
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM «Ì—«‰Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC ﬂ‘Ê—
W * P P »«
W * N N,PL,COM,GEN ”Ì«” Â«Ì
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM Â„—«ÂÌ
W * CON CON Ê
W * N N,SING,COM Â„ŒÊ«‰Ì
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM °
W * ADJ ADJ,SIM —Ê«
W * V V,PRS,NEG,3 ‰„Ì œ«—œ
W * DELM DELM .
W * N N,SING,COM,GEN „«Ã—«Ì
W * ADJ ADJ,SIM,GEN „÷Õﬂ
W * ADJ ADJ,SIM «ŒÌ—
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN ”ﬁÊÿ
W * N N,SING,COM,GEN ÂÊ«ÅÌ„«Ì
W * N N,SING,PR Å«‰ ¬„—Ìﬂ‰
W * P P »—
W * N N,SING,COM,GEN ›—«“
W * N N,SING,LOC,PR ·«ﬂ—»Ì
W * CON CON ‰Ì“
W * DELM DELM °
W * N N,SING,NUM,INDF ÌﬂÌ
W * ADJ ADJ,SIM œÌê—
W * P P «“
W * ADJ ADJ,SUP ÃœÌœ —Ì‰
W * N N,PL,COM,GEN »—ŒÊ—œÂ«Ì
W * ADJ ADJ,SIM Œ’„«‰Â
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «Â«‰  ¬„Ì“
W * N N,SING,COM œÊ· 
W * V V,PRE,NC,3 ¬„—Ìﬂ«” 
W * CON CON Ê
W * ADV ADV,GENR,SIM «·» Â
W * DELM DELM °
W * ADJ ADJ,SIM »œÌÂÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,COM,GEN ‰„Ê‰Â
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ‰Ì“
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * P P »Â
W * N N,SING,COM ‰ﬁ·
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ”«—ﬁ
W * ADJ ADJ,SIM,GEN „”·Õ
W * ADJ ADJ,SIM ›—«—Ì
W * CON CON Ê
W * N N,SING,COM,GEN ⁄÷Ê
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,COM „‰«›ﬁÌ‰
W * DELM DELM °
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * RA RA —«
W * P P »Â
W * N N,SING,COM œ” 
W * N N,SING,NFL œ«‘ ‰
W * P P œ—
W * N N,SING,COM,GEN ”ﬁÊÿ
W * N N,SING,COM,GEN ÂÊ«ÅÌ„«Ì
W * N N,SING,PR Å«‰ ¬„—Ìﬂ‰
W * ADJ ADJ,SIM „ Â„
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON Ê
W * CON CON »Ì ¬‰ﬂÂ
W * N N,SING,COM,GEN «Õ”«”
W * N N,SING,COM ‰Ì«“
W * P P »Â
W * N N,SING,COM,GEN «—«∆Â
W * ADJ ADJ,SUP ﬂ„ —Ì‰
W * N N,SING,COM œ·Ì·
W * DELM DELM °
W * N N,SING,COM ”‰œ
W * CON CON Ê
W * CON CON Ì«
W * N N,SING,COM ‘«Âœ
W * CON CON Ê
W * N N,SING,COM,INDF ﬁ—Ì‰Â «Ì
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM,GEN „«Ã—«Ì
W * ADJ ADJ,SIM „÷Õﬂ
W * RA RA —«
W * P P »—
W * N N,SING,COM,GEN »«·
W * N N,PL,COM,GEN —”«‰Â Â«Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PRS,POS,3 „Ì ‰‘«‰œ
W * CON CON Ê
W * P P »Â
W * QUA QUA,GEN  „«„
W * N N,SING,COM œ‰Ì«
W * N N,SING,COM „Œ«»—Â
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON Ê
W * DELM DELM ...
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ‰Ê‘ Â
W * DELM DELM °
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM ”Œ‰
W * P P »«
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM °
W * CON CON ç—« ﬂÂ
W * P P «“
W * N N,SING,COM œ‘„‰
W * N N,SING,COM,INDF «‰ Ÿ«—Ì
W * CON CON,COMP Ã“
W * N N,SING,COM œ‘„‰Ì
W * CON CON Ê
W * N N,SING,COM ﬂÌ‰Â  Ê“Ì
W * V V,PRS,NEG,3 ‰„Ì —Êœ
W * DELM DELM °
W * CON CON »·ﬂÂ
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,COM ”Œ‰
W * P P »«
W * N N,SING,COM,GEN œÊ· 
W * ADJ ADJ,SIM,GEN „Õ —„
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,PL,COM,INDF „”∆Ê·«‰Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ﬂ«‰Ê‰
W * N N,SING,COM  ’„Ì„ ”«“Ì
W * CON CON Ê
W * N N,SING,COM,GEN ”Ì«” ê–«—Ì
W * ADJ ADJ,SIM,GEN Œ«—ÃÌ
W * N N,SING,COM ‰Ÿ«„
W * V V,PA,NAR,POS,6 ‰‘” Â «‰œ
W * CON CON Ê
W * N N,SING,COM ”∆Ê«·
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADV ADV,I ç—«
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,PL,COM “Ê—êÊÌÌÂ«
W * CON CON Ê
W * N N,PL,COM,GEN  Êÿ∆Â Å—œ«“ÌÂ«Ì
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * DELM DELM °
W * N N,SING,COM,GEN „Â—
W * N N,SING,COM ”ﬂÊ 
W * P P »—
W * N N,SING,COM ·»
W * V V,PA,NAR,POS,6 “œÂ «‰œ
W * DELM DELM ø
W * DELM DELM !
W * CON CON Ê
W * ADV ADV,I ç—«
W * P P »Â
W * N N,SING,COM,GEN œ” 
W * PRO PRO,R,XOD ŒÊœ
W * DELM DELM °
W * N N,SING,COM,GEN “‰ÃÌ—
W * N N,SING,COM »Ì  ›«Ê Ì
W * P P »—
W * N N,SING,COM œ” 
W * CON CON Ê
W * N N,SING,COM,GEN Å«Ì
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN „ﬁœ”
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,NAR,POS,6 »” Â «‰œ
W * DELM DELM ø
W * DELM DELM !
W * ADV ADV,I ç—«
W * P P »«
W * N N,PL,COM,GEN „Ê«÷⁄
W * ADJ ADJ,SIM «‰›⁄«·Ì
W * CON CON Ê
W * N N,SING,COM ”ﬂÊ 
W * CON CON Ê
W * N N,SING,COM,GEN »Ì  ›«Ê Ì
W * PRO PRO,R,XOD ŒÊœ
W * P P »Â
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM «Ã«“Â
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * CON CON ﬂÂ
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM,INDF  Êÿ∆Â «Ì
W * N N,SING,COM œ” 
W * V V,SUB,POS,3 »“‰œ
W * CON CON Ê
W * P P «“
W * QUA QUA ÂÌç
W * N N,SING,COM,INDF «Â«‰ Ì
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM,GEN „”·„«‰
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * ADJ ADJ,SIM —ÊÌê—œ«‰
W * V V,SUB,NEG,3 ‰»«‘œ
W * DELM DELM ø
W * DELM DELM !
W * ADV ADV,I ç—«
W * N N,SING,COM ⁄“ 
W * CON CON Ê
W * N N,SING,COM,GEN «ﬁ œ«—
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Õ«’·
W * N N,SING,COM ŒÊ‰
W * N N,PL,NFL œ«œ‰Â«
W * CON CON Ê
W * N N,SING,COM,GEN ŒÊ‰
W * N N,SING,COM œ·
W * N N,PL,NFL,GEN ŒÊ—œ‰Â«Ì
W * N N,SING,GR „· 
W * V V,PRE,SIM «” 
W * RA RA —«
W * DET DET ¬‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * CON CON Ê
W * ADV ADV,GENR,SIM ‘«Ìœ
W * N N,SING,COM Å«”
W * V V,PRS,NEG,6 ‰„Ì œ«—‰œ
W * DELM DELM ø
W * DELM DELM !
W * N N,SING,COM,GEN «‰ Ÿ«—
W * ADJ ADJ,SIM „‰ÿﬁÌ
W * CON CON Ê
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * DELM DELM °
W * P P,GEN »—«Ì
W * N N,SING,COM Å«”œ«—Ì
W * P P «“
W * N N,SING,COM ⁄“ 
W * CON CON Ê
W * N N,SING,COM,GEN ‘—›
W * N N,SING,GR „· 
W * CON CON Ê
W * N N,SING,COM ‰Ÿ«„
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,PL,COM «Â«‰ Â«
W * CON CON Ê
W * N N,PL,COM,GEN “Ê—êÊÌÌÂ«Ì
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * N N,SING,COM œ” 
W * P P »Â
W * N N,SING,COM,INDF «ﬁœ«„Ì
W * ADJ ADJ,SIM „‘«»Â
W * V V,SUB,POS,3 »“‰œ
W * DELM DELM .
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM „À«·
W * DELM DELM °
W * CON CON Ê
W * P P œ—
W * ADJ ADJ,ORD «Ê·Ì‰
W * N N,SING,COM ﬁœ„
W * DELM DELM °
W * CON CON „«œ«„
W * CON CON ﬂÂ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM —”„Ì
W * P P «“
W * N N,SING,LOC,PR,GEN «Ì—«‰
W * ADJ ADJ,SIM «”·«„Ì
W * N N,SING,COM ⁄–—ŒÊ«ÂÌ
W * ADJ ADJ,INO,NEG ‰ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN Ê—Êœ
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM,GEN « »«⁄
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * P P,GEN  Õ 
W * QUA QUA Â—
W * N N,SING,COM ÅÊ‘‘
W * DELM DELM °
W * ADJ ADJ,CMPR «⁄„
W * P P «“
W * ADJ ADJ,SIM ›—Â‰êÌ
W * CON CON Ê
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * DELM DELM ...
W * RA RA —«
W * P P »Â
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM „„‰Ê⁄
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * IF IF «ê—
W * P P »Â
W * N N,SING,COM,GEN œ·Ì·
W * QUA QUA Å«—Â «Ì
W * P P «“
W * N N,PL,COM,GEN ÷—Ê— Â«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM °
W * N N,SING,COM,GEN Ê—Êœ
W * N N,SING,NUM Ìﬂ
W * CON CON Ì«
W * N N,SING,NUM ç‰œ
W * N N,SING,COM,GEN  »⁄Â
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P œ—
W * N N,SING,COM,GEN Ã„⁄
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,GR,GEN ÂÌ∆ Â«Ì
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * DELM DELM °
W * ADJ ADJ,SIM «Ã ‰«» ‰«Å–Ì—
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * P P,GEN »œÊ‰
W * N N,SING,COM «‰ê‘  ‰ê«—Ì
W * P P »Â
W * QUA QUA ÂÌçÌﬂ
W * P P «“
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM,GEN «Ã«“Â
W * N N,SING,COM Ê—Êœ
W * V V,SUB,NEG,3 ‰œÂœ
W * DELM DELM .
W * N N,SING,COM »«Ê—
W * V V,SUB,POS,5 ﬂ‰Ìœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ç«—Â
W * N N,SING,COM ﬂ«—
W * PRO PRO,DEMO,SING Â„Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN  —Ì»Ê‰Â«Ì
W * N N,PL,COM „‰ ﬁœ«‰
W * DELM DELM -
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR »Â«—
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN ” Ê‰
W * N N,SING,COM,GEN „—Ê—
W * N N,PL,COM,GEN „‰ ﬁœ«‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 ‰Ê‘ 
