Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * N N,SING,COM ‰êÂ»«‰
W * CON CON Ê
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,LOC ﬂ‘Ê—
W * P P »Â
W * N N,SING,COM ⁄„·
W * V V,SUB,POS,6 ¬Ê—‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR Â‰œ
W * N N,SING,COM,GEN ⁄’—
W * N N,SING,DAY ”Â ‘‰»Â
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM,GEN  ›«Â„
W * ADJ ADJ,ORD Ì«“œÂ„Ì‰
W * N N,SING,COM,GEN ﬂ„Ì”ÌÊ‰
W * ADJ ADJ,SIM,GEN „‘ —ﬂ
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,SING,COM,GEN  ›«Â„
W * N N,SING,COM,GEN »—‰«„Â
W * N N,PL,COM,GEN „»«œ·« 
W * ADJ ADJ,SIM ›—Â‰êÌ
W * RA RA —«
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM «ﬁ ’«œÌ
W * CON CON Ê
W * ADJ ADJ,SIM ›—Â‰êÌ
W * N N,SING,COM «„÷«¡
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,PL,COM  ›«Â„Â«
W * DELM DELM °
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * N N,SING,COM,GEN Â„ﬂ«—Ì
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * N N,SING,COM,GEN «Õœ«À
W * N N,SING,COM,GEN Œÿ
W * N N,SING,COM,GEN ·Ê·Â
W * N N,SING,COM ê«“
W * P P «“
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,LOC,PR Â‰œ
W * DELM DELM °
W * N N,SING,COM,GEN „»«œ·Â
W * N N,PL,COM „ Œ’’Ì‰
W * CON CON Ê
W * N N,PL,COM œ«‰‘ÃÊÌ«‰
W * DELM DELM °
W * N N,PL,COM,GEN Â„ﬂ«—ÌÂ«Ì
W * ADJ ADJ,SIM ¬„Ê“‘Ì
W * CON CON Ê
W * ADJ ADJ,SIM  ÕﬁÌﬁ« Ì
W * DELM DELM °
W * N N,SING,COM,GEN  »«œ·
W * N N,PL,GR,GEN ÂÌ√ Â«Ì
W * ADJ ADJ,SIM ’‰⁄ Ì
W * DELM DELM °
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM ﬂ‰”Ê·Ì
W * DELM DELM °
W * N N,PL,COM,GEN Â„ﬂ«—ÌÂ«Ì
W * N N,SING,COM ﬂ‘«Ê—“Ì
W * CON CON Ê
W * N N,SING,COM ‘Ì·« 
W * DELM DELM °
W * N N,SING,COM,GEN ’œÊ—
W * N N,SING,COM ﬂ«·«
W * CON CON Ê
W * N N,PL,COM,GEN Œœ„« 
W * ADJ ADJ,SIM „Â‰œ”Ì
W * DELM DELM °
W * N N,SING,COM,GEN  √”Ì”
W * N N,SING,LOC,GEN « «ﬁ
W * N N,SING,COM,GEN  ⁄«Ê‰
W * ADJ ADJ,SIM „‘ —ﬂ
W * CON CON Ê
W * N N,SING,COM,GEN »—ê“«—Ì
W * N N,PL,LOC,GEN ‰„«Ì‘ê«ÂÂ«Ì
W * ADJ ADJ,SIM  Œ’’Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM  ÊÃÂ
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,PL,COM,GEN Ê“—«Ì
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR Â‰œ
W * P P œ—
W * N N,SING,COM,GEN ê›  ÊêÊÌ
W * ADJ ADJ,SIM,INDF „‘ —ﬂÌ
W * CON CON ﬂÂ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «„÷«Ì
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ì«œœ«‘ 
W * N N,PL,COM  ›«Â„Â«
W * P P »«
W * N N,PL,COM Œ»—‰ê«—«‰
W * V V,PA,SIM,POS,6 œ«‘ ‰œ
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN  Ê”⁄Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,COM ÅÌ‘
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR Â‰œ
W * P P œ—
W * QUA QUA,GEN  „«„
W * N N,PL,COM “„Ì‰Â Â«
W * N N,SING,COM  √ﬂÌœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR,GEN ﬂ„«·
W * N N,SING,PR Œ—«“Ì
W * P P «“
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,GR,GEN ﬂ„Ì Â
W * N N,SING,COM,GEN ÅÌêÌ—Ì
W * N N,SING,COM,GEN ›—Ê‘
W * N N,SING,COM ê«“
W * CON CON Ê
W * N N,SING,COM,GEN «‰ ﬁ«·
W * N N,SING,COM,GEN ê«“
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,LOC,PR Â‰œÊ” «‰
W * N N,SING,COM Œ»—
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON Ê
W * N N,SING,COM,GEN «»—«“
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,GR ﬂ„Ì Â
W * QUA QUA,GEN  „«„
W * N N,PL,COM,GEN „·«ÕŸ« 
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM °
W * ADJ ADJ,SIM «„‰Ì Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,COM ÿ—Õ
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM »ÕÀ
W * CON CON Ê
W * N N,SING,COM,GEN  »«œ·
W * N N,SING,COM,GEN ‰Ÿ—
W * ADJ ADJ,SIM œﬁÌﬁ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,3 êÌ—œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR,GEN ﬂ„«·
W * N N,SING,PR Œ—«“Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN Â„ﬂ«—ÌÂ«Ì
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM „‰ÿﬁÂ «Ì
W * DELM DELM °
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * CON CON Ê
W * ADJ ADJ,SIM œÊÃ«‰»Â
W * CON CON,DCOR ‰Â  ‰Â«
W * P P œ—
W * N N,SING,COM,GEN —«” «Ì
W * N N,PL,COM,GEN „‰«›⁄
W * N N,SING,LOC,PR  Â—«‰
W * CON CON Ê
W * N N,SING,LOC,PR œÂ·Ì ‰Ê
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON,DCOR »·ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN —«” «Ì
W * N N,PL,COM,GEN „‰«›⁄
W * N N,SING,LOC „‰ÿﬁÂ
W * CON CON Ê
W * N N,SING,COM,GEN ÃÂ«‰
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  Ê”⁄Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR Œ—«“Ì
W * N N,SING,COM,GEN ⁄ﬁ» ‰‘Ì‰Ì
W * N N,SING,LOC,PR «”—«∆Ì·
W * P P «“
W * N N,SING,LOC,PR ·»‰«‰
W * RA RA —«
W * N N,SING,COM,INDF „Ê›ﬁÌ Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM «”·«„
W * V V,PA,SIM,POS,3 œ«‰” 
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ—Ê“Ì
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * ADJ ADJ,SIM ”ÂÌ„
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * N N,SING,COM Å«”Œ
W * P P »Â
W * N N,SING,COM,GEN ”∆Ê«·
W * N N,SING,COM,INDF Œ»—‰ê«—Ì
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * P P «“
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM »«À»« 
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ⁄„Ìﬁ
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM Œ—”‰œ
W * V V,PRS,NEG,6 ‰Ì” ‰œ
W * CON CON Ê
W * ADV ADV,GENR,TIME Â—«“ç‰œê«ÂÌ
W * N N,PL,COM,INDF »—‰«„Â Â«ÌÌ
W * P P,GEN »—«Ì
W * N N,SING,COM Œœ‘Â
W * N N,SING,COM Ê«—œ
W * N N,SING,NFL ”«Œ ‰
W * P P »Â
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,LOC,PR ¬‰ﬂ«—«
W * N N,SING,COM «ÌÃ«œ
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Œ«—ÃÂ
W * P P »Â
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * N N,SING,COM «‘«—Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,COM ’·Õ
W * P P,GEN „Ì«‰
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * ADJ ADJ,SIM „ÿ—Õ
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON “Ì—«
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,NUM,GEN 1975
W * N N,SING,PR «·Ã“«Ì—
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,POS,3 œ«—œ
W * CON CON Ê
W * PRO PRO,INDF,SING ¬‰çÂ
W * ADJ ADJ,SIM „Â„
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,NUM,GEN 1975
W * N N,SING,PR «·Ã“«Ì—
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN „Ê÷Ê⁄
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,COM „–«ﬂ—Â
W * P P »«
W * N N,SING,COM,GEN ÿ—›
W * ADJ ADJ,SIM ⁄—«ﬁÌ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Œ’Ê’
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,PR «·Ã“«Ì—
W * N N,SING,COM,GEN ÷«„‰
W * N N,SING,COM ’·Õ
W * DELM DELM °
W * N N,SING,COM «„‰Ì 
W * CON CON Ê
W * N N,SING,COM,GEN Õ”‰
W * N N,SING,COM Â„ÃÊ«—Ì
W * P P,GEN „Ì«‰
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * N N,SING,COM,GEN »Ì«‰
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM,GEN ﬁÿ⁄‰«„Â
W * N N,SING,NUM 598
W * N N,PL,COM,INDF ÅÌ‘—› Â«ÌÌ
W * N N,SING,COM ’Ê— 
W * ADJ ADJ,INO ê—› Â
W * V V,PRE,SIM «” 
W * CON CON Ê·Ì
W * N N,PL,COM,INDF “„Ì‰Â Â«ÌÌ
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * V V,AUX,NIN,POS »«Ìœ
W * N N,PL,COM „–«ﬂ—« 
W * N N,SING,COM «œ«„Â
W * V V,SUB,POS,3 Ì«»œ
W * DELM DELM .
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,INDF  Ê«›ﬁÌ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR ⁄—«ﬁ
W * N N,SING,COM ’Ê— 
W * ADJ ADJ,INO ê—› Â
W * N N,PL,COM ê›  ÊêÊÂ«
W * V V,AUX,NIN,POS »«Ìœ
W * P P œ—
W * N N,SING,NUM Å‰Ã
W * N N,SING,GR ﬂ„Ì Â
W * N N,SING,COM œ‰»«·
W * V V,SUB,POS,3 ‘Êœ
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,PL,GR ﬂ„Ì Â Â«
W * ADV ADV,GENR,SIM »Â œ—” Ì
W * N N,SING,COM  ‘ﬂÌ·
W * ADJ ADJ,INO,NEG ‰‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN —›  Ê¬„œ
W * N N,PL,COM,GEN „ﬁ«„Â«Ì
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM  ‰Â«
W * N N,SING,COM —«Â Õ·
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «œ«„Â
W * N N,PL,COM ê›  ÊêÊÂ«
W * V V,PRE,SIM «” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * CON CON Â„ç‰Ì‰
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR „’—
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,PL,COM,GEN —Ê«»ÿ
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM «— ﬁ«¡
W * ADJ ADJ,INO Ì«› Â
W * CON CON Ê
W * N N,SING,COM,GEN ›÷«Ì
W * N N,SING,COM œÊ” Ì
W * CON CON Ê
W * N N,SING,COM  ›«Â„
W * P P,GEN „Ì«‰
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P œ—
W * N N,SING,COM,GEN Õ«·
W * N N,SING,COM  ﬁÊÌ 
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR Ã«”Ê«‰ 
W * N N,SING,PR ”Ì‰ê
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR Â‰œ
W * CON CON ‰Ì“
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM ê›  ÊêÊ
W * P P »Â
W * N N,PL,COM,GEN  Ê«›ﬁÂ«Ì
W * ADJ ADJ,SIM ’Ê—  ê—› Â
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,SING,COM Â„ﬂ«—Ì
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM Œ‘ﬂ”«·Ì
W * N N,SING,COM «‘«—Â
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM »«—Â
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,LOC,PR œÂ·Ì ‰Ê
W * ADJ ADJ,SIM,GEN ŒÊ«” «—
W * N N,PL,COM,GEN Õ„«Ì Â«Ì
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  Ê”⁄Â
W * N N,SING,COM ”—„«ÌÂ ê–«—Ì
W * P P œ—
W * N N,PL,COM,GEN “„Ì‰Â Â«Ì
W * ADJ ADJ,SIM êÊ‰«êÊ‰
W * P P œ—
W * N N,SING,LOC,PR  Â—«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
Sub * SUBJ SUBJ !«„‰Ì Ì!
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM —”ÌœêÌ ﬂ‰‰œÂ
W * P P »Â
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * N N,PL,COM,GEN ﬁ ·Â«Ì
W * ADJ ADJ,SIM “‰ÃÌ—Â «Ì
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM :
W * P P œ—
W * N N,PL,TIME,GEN —Ê“Â«Ì
W * ADJ ADJ,SIM ê–‘ Â
W * DELM DELM °
W * N N,PL,COM,INDF «ŸÂ«—‰Ÿ—Â«ÌÌ
W * P P,GEN  Ê”ÿ
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM €Ì—„”∆Ê·
W * CON CON Ê
W * ADV ADV,GENR,SIM »⁄÷«
W * P P »«
W * N N,PL,COM,GEN «‰êÌ“Â Â«Ì
W * ADJ ADJ,SIM „⁄·Ê„
W * CON CON Ê
W * ADJ ADJ,SIM Âœ›œ«—
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * N N,PL,COM,GEN ﬁ ·Â«Ì
W * ADJ ADJ,SIM “‰ÃÌ—Â «Ì
W * P P œ—
W * N N,PL,LOC „Ã«·”
W * CON CON Ê
W * N N,PL,COM Ã—«Ìœ
W * N N,SING,COM ’Ê— 
W * ADJ ADJ,INO Å–Ì—› Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * CON CON «“¬‰Ã«ÌÌ ﬂÂ
W * ADJ ADJ,SIM „ÕﬂÊ„
W * CON CON Ì«
W * N N,SING,COM  »—∆Â
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM „ÿ—Õ
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Å—Ê‰œÂ
W * CON CON Ê
W * N N,PL,COM,GEN —Ì‘Â Â«Ì
W * PRO PRO,DEMO,SING ¬‰
W * ADV ADV,GENR,SIM ’—›«
W * P P œ—
W * N N,SING,COM,GEN ÕÌÿÂ
W * N N,SING,COM,GEN ’·«ÕÌ 
W * N N,PL,COM „—«Ã⁄
W * CON CON Ê
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM „”∆Ê·
W * CON CON Ê
W * ADV ADV,GENR,SIM ›ﬁÿ
W * P P »«
W * N N,SING,COM « ﬂ«
W * P P »Â
W * N N,PL,COM «”‰«œ
W * CON CON Ê
W * N N,PL,COM,GEN „œ«—ﬂ
W * ADJ ADJ,SIM ﬂ«›Ì
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «‰Ã«„
W * N N,PL,COM,GEN —”ÌœêÌÂ«Ì
W * ADJ ADJ,SIM ﬂ«„·
W * CON CON Ê
W * ADJ ADJ,SIM Â„Â Ã«‰»Â
W * P P »Â
W * N N,PL,COM,GEN „Õ ÊÌ« 
W * N N,SING,COM Å—Ê‰œÂ
W * ADJ ADJ,SIM „Ì”—
W * V V,PRE,SIM «” 
W * DELM DELM °
W * CON CON ·–«
W * N N,PL,COM «ŸÂ«—« 
W * CON CON Ê
W * N N,PL,COM,GEN „Ê÷⁄ êÌ—ÌÂ«Ì
W * ADJ ADJ,SIM „“»Ê—
W * P P,GEN ›«ﬁœ
W * QUA QUA Â—
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM «—“‘
W * ADJ ADJ,INO »ÊœÂ
W * CON CON Ê
W * ADV ADV,GENR,SIM  ‰Â«
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,SING,COM,GEN »Ì«‰ ﬂ‰‰œÂ
W * N N,PL,COM «€—«÷
W * CON CON Ê
W * N N,PL,COM,GEN «Âœ«›
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,PL,COM «›—«œ
W * CON CON Ê
W * CON CON Ì«
W * ADJ ADJ,SIM „ «À—
W * P P «“
W * N N,PL,COM,GEN ‰ê—«‰ÌÂ«Ì
W * N N,PL,COM,GEN «‘Œ«’
W * ADJ ADJ,SIM „— »ÿ
W * P P »«
W * N N,SING,COM Å—Ê‰œÂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,COM,GEN ê—ÊÂ
W * ADJ ADJ,SIM —”ÌœêÌ ﬂ‰‰œÂ
W * P P »Â
W * N N,SING,COM,GEN Å—Ê‰œÂ
W * N N,PL,COM,GEN ﬁ ·Â«Ì
W * ADJ ADJ,SIM “‰ÃÌ—Â «Ì
W * P P œ—
W * N N,SING,COM,GEN «ÿ·«⁄ÌÂ
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,INO «›“ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * ADJ ADJ,SIM »œÌÂÌ
W * V V,PRE,SIM «” 
W * DET DET «Ì‰
W * SPEC SPEC êÊ‰Â
W * N N,PL,COM «ŸÂ«—« 
W * CON CON Ê
W * N N,SING,COM ‰ﬁ·
W * CON CON Ê
W * N N,SING,COM,GEN œ—Ã
W * N N,PL,COM „ÿ«·»
W * DELM DELM °
W * ADJ ADJ,SIM,GEN „‘«»Â
W * N N,SING,COM,GEN „’œ«ﬁ
W * ADJ ADJ,SIM,GEN »«—“
W * N N,SING,COM,GEN ‰‘—
W * N N,PL,COM «ﬂ«–Ì»
W * CON CON Ê
W * N N,SING,COM,GEN  ‘ÊÌ‘
W * N N,PL,COM,GEN «–Â«‰
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * N N,SING,COM  ·ﬁÌ
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,PL,COM,GEN „ÊÃ»« 
W * N N,SING,COM,GEN ÅÌê—œ
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * RA RA —«
W * N N,SING,COM ›—«Â„
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ¬Ê—œ
W * DELM DELM .
W * P P,DET »œÌ‰
W * N N,SING,COM ÃÂ 
W * P P «“
W * N N,PL,COM,GEN «—»«»
W * N N,PL,COM Ã—«Ìœ
W * DELM DELM °
W * N N,PL,COM „ÿ»Ê⁄« 
W * CON CON Ê
W * N N,PL,COM —”«‰Â Â«
W * N N,SING,COM œ—ŒÊ«” 
W * V V,PRS,POS,3 „Ì ‘Êœ
W * P P œ—
W * N N,SING,COM,GEN «‰ ‘«—
W * SPEC SPEC ç‰Ì‰
W * N N,PL,COM «Œ»«—
W * CON CON Ê
W * N N,PL,COM,INDF „ÿ«·»Ì
W * ADV ADV,GENR,SIM »Â Œ’Ê’
W * P P,GEN œ—»«—Â
W * N N,SING,COM,INDF Å—Ê‰œÂ «Ì
W * P P »«
W * DET DET «Ì‰
W * N N,SING,COM «Â„Ì 
W * ADV ADV,GENR,SIM ’—›«
W * P P »Â
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,PL,COM,GEN „—«Ã⁄
W * ADJ ADJ,SIM —”„Ì
W * CON CON Ê
W * ADJ ADJ,SIM ﬁ«‰Ê‰Ì
W * N N,SING,COM  ÊÃÂ
W * CON CON Ê
W * N N,SING,COM,GEN ⁄‰«Ì 
W * ADJ ADJ,SIM ·«“„
W * V V,SUB,POS,6 »œ«—‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * DELM DELM #
W * N N,SING,LOC,PR „—«€Â
W * DELM DELM #
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,LOC,GEN «œ«—Â
W * N N,SING,COM «” «‰œ«—œ
W * CON CON Ê
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * ADJ ADJ,SIM,GEN ’‰⁄ Ì
W * N N,SING,LOC,PR „—«€Â
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,NUM ÌﬂÂ“«—
W * CON CON Ê
W * N N,SING,NUM 88
W * N N,SING,CONT  ‰
W * N N,SING,COM Œ‘ﬂ»«—
W * P P œ—
W * N N,SING,MON «—œÌ»Â‘ 
W * N N,SING,TIME,GEN „«Â
W * ADV ADV,GENR,TIME «„”«·
W * P P «“
W * N N,SING,LOC,PR „—«€Â
W * P P »Â
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,SIM ’«œ—
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * N N,SING,PR,GEN „‰ÌéÂ
W * N N,SING,PR,GEN ÿÂ„«”»Ì
W * N N,SING,PR «›‘«—
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * DET DET «Ì‰
W * N N,PL,COM «ﬁ·«„
W * ADJ ADJ,SIM,GEN ‘«„·
W * N N,PL,COM,GEN «‰Ê«⁄
W * N N,SING,COM ﬂ‘„‘
W * DELM DELM °
W * N N,SING,COM ﬁÌ”Ì
W * CON CON Ê
W * N N,SING,COM «‰ÃÌ—
W * P P »Â
