Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * ADJ ADJ,SIM «ŒÌ—
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,deg,SIM »”Ì«—
W * ADJ ADJ,SIM —«ÌÃ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * N N,SING,NUM 5
W * DELM DELM -
W * ADJ ADJ,SIM ‰«Å”‰œ
W * DELM DELM -
W * N N,SING,COM › ‰Â
W * CON CON Ê
W * N N,SING,COM »·Ê«
W * DELM DELM -
W * P P «“
W * N N,PL,LOC,GEN —ÊœÂ«Ì
W * N N,SING,LOC,PR ›—«‰”Â
W * DELM DELM -
W * N N,SING,COM,GEN »·Â
W * ADJ ADJ,SIM —Ê”Ì
W * N N,SING,NUM 6
W * DELM DELM -
W * N N,SING,LOC ‘Â—” «‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P «“
W * N N,PL,COM,GEN  ﬁ”Ì„« 
W * ADJ ADJ,SIM ﬂ‘Ê—Ì
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM -
W * N N,SING,COM,GEN êÊ‘ 
W * ADJ ADJ,SIM ¬–—Ì
W * DELM DELM -
W * N N,SING,COM,GEN —«Â
W * N N,SING,COM Ê—Êœ
W * DELM DELM -
W * N N,SING,COM,GEN ç«Â
W * N N,SING,COM ÃÂ‰„
W * N N,SING,NUM 7
W * DELM DELM -
W * ADJ ADJ,SIM ”—Ì⁄
W * CON CON Ê
W * ADJ ADJ,SIM  ‰œ
W * CON CON Ê
W * N N,SING,COM »Ì „⁄ÿ·Ì
W * DELM DELM -
W * N N,SING,COM ÕÊ«·Â
W * N N,SING,NFL,GEN ﬂ—œ‰
W * N N,SING,COM,INDF ﬂ«—Ì
W * P P »Â
W * N N,SING,COM,INDF ﬂ”Ì
W * DELM DELM -
W * N N,SING,COM  ﬂ«„·
W * MORP MORP,MADJ,GEN Ì«› Â
W * N N,SING,COM,GEN ”«“
W * N N,SING,COM ç‰ê
W * CON CON Ì«
W * N N,SING,COM ·Ì—
W * N N,SING,NUM 8
W * DELM DELM -
W * N N,SING,COM,GEN ”„ 
W * ADJ ADJ,SIM çÅ
W * DELM DELM -
W * ADJ ADJ,SIM „ ⁄›‰
W * CON CON Ê
W * ADJ ADJ,SIM ê‰œÌœÂ
W * DELM DELM -
W * ADJ ADJ,SIM “«Ì‰œÂ
W * CON CON Ê
W * N N,SING,COM “«œê«Â
W * N N,SING,NUM 9
W * DELM DELM -
W * N N,SING,COM ”Êê‰œ
W * CON CON Â„
W * N N,SING,COM „⁄‰Ì
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN «‰Ê«⁄
W * ADJ ADJ,SIM,GEN „—€Ê»
W * N N,SING,COM »—‰Ã
W * DELM DELM -
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM,GEN ÅŒ 
W * N N,SING,COM »—‰Ã
W * N N,SING,NUM 10
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ·»‰Ì« 
W * ADJ ADJ,SIM ê—«‰»Â«
W * DELM DELM -
W * N N,SING,COM,INDF ‰Ê⁄Ì
W * N N,SING,COM,GEN “€«· ”‰ê
W * ADJ ADJ,SIM ‰«„—€Ê»
W * DELM DELM -
W * N N,SING,COM ¬»
W * N N,SING,COM »‰œ
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ÅÌ«„»—«‰
W * N N,SING,PR »‰Ì «”—«∆Ì·
W * DELM DELM .
Sub * SUBJ SUBJ !«œ»Ì!
W * P P «“
W * N N,PL,COM,GEN ÅÌ«„Â«Ì
W * ADJ ADJ,SIM,GEN ⁄ÿ—¬êÌ‰
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,SING,PR ŒÌ«„
W * CON CON Ê
W * N N,SING,PR ”⁄œÌ
W * P P »Â
W * N N,SING,COM,GEN Ì«œ
W * N N,PL,COM,GEN ê·Â«Ì
W * ADJ ADJ,SIM “Ì»«
W * V V,PRS,POS,1 Â” „
W * DELM DELM °
W * CON CON «„«
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET ¬‰
W * N N,PL,COM,INDF ê·Â«∆Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,PL,SES »Â«—«‰
W * P P,GEN ÅÌ—«„Ê‰
W * N N,PL,COM Å‰Ã—Â Â«
W * RA RA —«
W * V V,PRS,POS,6 ›—«„Ì êÌ—‰œ
W * CON CON Ê
W * P P »Ì
W * QUA QUA ÂÌç
W * N N,SING,COM ﬁÌœ
W * CON CON Ê
W * N N,SING,COM,INDF »‰œÌ
W * P P »—
W * N N,PL,COM,GEN ‘«ŒÂ Â«Ì
W * ADJ ADJ,SIM »·‰œ
W * V V,PRS,POS,6 „Ì ‘ﬂ›‰œ
W * DELM DELM .
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET ¬‰
W * N N,PL,COM ê·Â«
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,SING,COM »‰ê«·Â
W * N N,SING,COM ‰«„
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * P P »«
W * N N,SING,COM,INDF ⁄ÿ—Ì
W * ADJ ADJ,SIM ·ÿÌ›
W * CON CON Ê
W * ADJ ADJ,SIM „·«Ì„
W * P P «“
W * N N,PL,COM,GEN ê·»‰Â«Ì
W * ADJ ADJ,SIM ﬂÊ «Â
W * N N,SING,COM ”—
W * P P »—
W * V V,PRS,POS,6 „Ì “‰‰œ
W * CON CON Ê
W * N N,PL,COM —Âê–—«‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * V V,PRS,POS,6 „Ì »ÊÌ‰œ
W * DELM DELM °
W * CON CON «„«
W * V V,PRS,NEG,6 ‰„Ì çÌ‰‰œ
W * DELM DELM .
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET ¬‰
W * N N,PL,COM,GEN ê·Â«Ì
W * ADJ ADJ,SIM ”ÅÌœ
W * DELM DELM °
W * N N,SING,GR œ” Â
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,PL,COM  «“Â ⁄—Ê”«‰
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM “Ì»«∆Ì
W * CON CON Ê
W * N N,SING,COM,INDF ·ÿ›Ì
W * ADJ ADJ,SIM œ·Å–Ì—
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * PRO PRO,REC Â„
W * N N,SING,COM œ” Â
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * PRO PRO,R,XOD ŒÊÌ‘ ‰
W * RA RA —«
W * ADJ ADJ,SIM ¬”«‰
W * P P œ—
W * N N,SING,COM,GEN «Œ Ì«—
W * QUA QUA Â—
W * N N,SING,COM ‰”Ì„
W * CON CON Ê
W * N N,PL,COM,GEN «‰ê‘ «‰
W * QUA QUA Â—
W * N N,SING,COM,INDF —Âê–—Ì
W * V V,PRS,POS,6 „Ì ê–«—‰œ
W * DELM DELM .
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET ¬‰
W * N N,PL,COM,GEN ê·Â«Ì
W * ADJ ADJ,SIM,GEN ŒÊœ‰„«Ì
W * ADJ ADJ,SIM »“„ ¬—«
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM „€—Ê—«‰Â
W * N N,PL,COM «”«„Ì
W * N N,PL,COM Œ«‰„Â«
W * RA RA —«
W * P P »—
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,NAR,POS,6 ‰Â«œÂ «‰œ
W * CON CON Ê
W * P P »«
W * N N,PL,COM,GEN —Ì“Â ﬂ«—ÌÂ«Ì
W * PRO PRO,R,XOD ŒÊÌ‘
W * DELM DELM °
W * N N,PL,COM,GEN —‰êÂ«Ì
W * ADJ ADJ,SIM  «“Â
W * V V,PRS,POS,6 „Ì ¬›—Ì‰‰œ
W * DELM DELM °
W * CON CON  «
W * ADV ADV,GENR,SIM ‘«Ìœ
W * N N,PL,COM,GEN œ·Â«Ì
W * ADJ ADJ,SIM,INDF  «“Â «Ì
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN œ«„
W * N N,PL,COM,GEN ’«Õ»«‰
W * PRO PRO,R,XOD ŒÊœ
W * V V,SUB,POS,6 «›ﬂ‰‰œ
W * DELM DELM .
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * DET DET ¬‰
W * N N,PL,COM,INDF ê·Â«∆Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN »«€»«‰«‰
W * N N,PL,LOC,GEN »«€Â«Ì
W * ADJ ADJ,SIM „·Ì
W * DELM DELM °
W * PRO PRO,DEMO,PL ¬‰Â«
W * RA RA —«
W * P P »«
W * N N,SING,COM,GEN —ÊÕ
W * N N,SING,COM ﬁ—Ì‰Â ”«“Ì
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * PRO PRO,REC Â„
W * V V,PA,NAR,POS,6 ‰‘«‰œÂ «‰œ
W * CON CON Ê
W * N N,PL,COM,GEN “‰«‰
W * ADJ ADJ,SIM ÃÊ«‰
W * N N,SING,COM Œ‰œÂ
W * P P »—
W * N N,SING,COM ·»
W * CON CON Ê
W * N N,SING,COM ê—ÌÂ
W * P P œ—
W * N N,SING,COM œ·
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM ê—œ‘
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM °
W * CON CON «„«
W * P P »Â
W * N N,SING,COM ÕﬁÌﬁ 
W * P P œ—
W * N N,SING,COM,GEN ﬁ·„—Ê
W * N N,PL,COM,GEN €„Â«Ì
W * ADJ ADJ,SIM,GEN Å‰Â«‰
W * PRO PRO,R,XOD ŒÊÌ‘
W * V V,PRE,ADJC,6 ”—ê—œ«‰‰œ
W * DELM DELM .
W * DET DET ¬‰
W * N N,PL,COM,INDF ê·Â«∆Ì
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,1 „‰
W * P P »Â
W * N N,SING,COM,AFF,6 Ì«œ‘«‰
W * V V,PRS,POS,1 Â” „
W * P P œ—
W * N N,SING,COM,GEN ·«»·«Ì
W * N N,PL,COM,GEN ’›Õ« 
W * N N,PL,COM ﬂ «»Â«
W * N N,SING,COM Ã«Ì
W * V V,PRS,POS,6 œ«—‰œ
W * CON CON Ê
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,PL,COM ”—„” ÌÂ«
W * CON CON Ê
W * N N,SING,COM ⁄Âœ
W * CON CON Ê
W * N N,PL,COM ÅÌ„«‰Â«
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM .
W * N N,PL,COM,INDF ê·Â«∆Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * N N,SING,COM ”⁄«œ 
W * CON CON Ê
W * N N,SING,COM «„Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN —‰Ã
W * N N,SING,COM “‰œêÌ
W * RA RA —«
W * P P œ—
W * N N,SING,TIME Å”
W * CON CON Ê
W * N N,SING,COM Å‘ 
W * V V,PRS,POS,6 „Ì ê–«—‰œ
W * CON CON Ê
W * ADV ADV,GENR,REPT »«“
W * ADJ ADJ,SIM “‰œÂ
W * V V,PRS,POS,6 „Ì „«‰‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM ê·Â«
W * DELM DELM °
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,PL,COM ‘«⁄—«‰
W * CON CON Ê
W * V V,PRE,NC,6 Œ—œ„‰œ«‰‰œ
W * CON CON ﬂÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * P P œ—
W * N N,PL,COM,GEN ‰€„Â Â«Ì
W * ADJ ADJ,SIM,GEN œ·ﬂ‘
W * PRO PRO,R,XOD ŒÊœ
W * P P «“
W * PRO PRO,DEMO,PL ¬‰ Â«
W * N N,SING,COM ”Œ‰
W * V V,PA,NAR,POS,6 ê› Â «‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ê·Â«Ì
W * N N,SING,PR ŒÌ«„
W * CON CON Ê
W * N N,SING,PR ”⁄œÌ
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * QUA QUA ÂÌç
W * N N,SING,COM çÌ“
W * ADJ ADJ,INO,NEG ‰ Ê«‰” Â
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN ·ÿ›
W * N N,PL,COM,GEN ÅÌ«„Â«Ì
W * ADJ ADJ,SIM,AFF,6 ⁄ÿ—¬êÌ‰‘«‰
W * RA RA —«
W * P P «“
W * N N,PL,COM Œ«ÿ—Â«
W * V V,SUB,POS,3 »“œ«Ìœ
W * DELM DELM .
W * N N,SING,COM,INDF  —Ã„Â «Ì
W * P P «“
W * N N,SING,COM ﬁÿ⁄Â
W * N N,SING,COM,INDF ‘⁄—Ì
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * N N,SING,COM,GEN €—›Â
W * N N,PL,COM ê·Â«
W * N N,SING,COM,GEN «À—
W * N N,SING,SURN,GEN Œ«‰„
W * N N,SING,PR é—„‰
W * N N,SING,PR »Ê„—‰
W * N N,SING,COM,GEN ‘«⁄—Â
W * ADJ ADJ,SIM,GEN „⁄«’—
W * ADJ ADJ,SIM ›—«‰”ÊÌ
W * DELM DELM .
Sub * SUBJ SUBJ !ÃœÊ·!
W * N N,SING,NUM 11
W * N N,PL,COM,GEN ‰‘«‰Â Â«Ì
W * N N,SING,COM,GEN Ã„⁄
W * ADJ ADJ,SIM ⁄—»Ì
W * DELM DELM -
W * N N,SING,COM ‰Ì—Ê
W * CON CON Ê
W * N N,SING,COM ﬁœ— 
W * DELM DELM -
W * N N,SING,COM ÕÌÀÌ 
W * CON CON Ê
W * N N,SING,COM ‘—›
W * DELM DELM -
W * N N,SING,COM,GEN ç«Ì
W * ADJ ADJ,SIM «‰ê·Ì”Ì
W * N N,SING,NUM 12
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ç«‘‰ÌÂ«Ì
W * ADJ ADJ,SIM  —‘
W * DELM DELM -
W * N N,SING,COM,GEN ”Ì«ÂÌ
W * N N,SING,LOC ‘Â—
W * P P «“
W * ADJ ADJ,SIM œÊ—
W * CON CON Ê
W * N N,SING,COM,GEN  Ê«‰
W * N N,SING,NFL ŒÊ«‰œ‰
W * CON CON Ê
W * N N,SING,NFL ‰Ê‘ ‰
W * N N,SING,NUM 13
W * DELM DELM -
W * ADJ ADJ,SUP „⁄—Ê› —Ì‰
W * N N,SING,COM,GEN Å«œ‘«Â
W * N N,SING,COM,GEN ”·”·Â
W * N N,SING,PR «›‘«—ÌÂ
W * DELM DELM -
W * N N,SING,COM,GEN ﬁÂÊÂ Œ«‰Â
W * ADJ ADJ,SIM ›—‰êÌ
W * DELM DELM -
W * N N,SING,COM “«œÊÊ·œ
W * N N,SING,NUM 14
W * DELM DELM -
W * ADJ ADJ,SIM ¬“—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM «‰œÊÂêÌ‰
W * DELM DELM -
W * P P «“
W * N N,PL,COM,GEN ”»“ÌÂ«Ì
W * ADJ ADJ,SIM ’Õ—«ÌÌ
W * CON CON ﬂÂ
W * P P »«
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM Å·Ê
W * V V,PRS,POS,6 „Ì Å“‰œ
W * DELM DELM -
W * N N,SING,COM ›—ﬁ 
W * CON CON Ê
W * N N,SING,COM ÂÃ—«‰
W * N N,SING,NUM 15
W * DELM DELM -
W * N N,SING,COM,INDF ‰„«Ì‘‰«„Â «Ì
W * ADJ ADJ,SIM „⁄—Ê›
W * V V,PRE,SIM «” 
W * P P «“
W * N N,SING,PR ÌÊÃÌ‰
W * N N,SING,PR «Ê‰Ì·
W * CON CON ﬂÂ
W * N N,SING,PR œ·»— 
W * N N,SING,PR „«‰
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1958
W * N N,SING,COM,INDF ›Ì·„Ì
W * P P »—
W * N N,SING,COM,GEN «”«”
W * PRO PRO,DEMO,SING ¬‰
W * P P »«
W * N N,SING,COM,GEN »«“Ì
W * N N,SING,PR »—·
W * N N,SING,PR ¬ÌÊ“
W * V V,PA,SIM,POS,3 ”«Œ 
W * DELM DELM .
W * ADJ ADJ,SIM,INDF ⁄„ÊœÌ
W * DELM DELM :
W * N N,SING,NUM 1
W * DELM DELM -
W * P P «“
W * N N,PL,COM  ›—ÌÕ« 
W * CON CON Ê
W * N N,PL,COM,GEN  ›‰‰Â«Ì
W * N N,PL,COM,GEN ÃÊ«‰«‰
W * N N,SING,LOC,PR  Â—«‰
W * P P œ—
W * N N,PL,TIME,GEN œÂÂ Â«Ì
W * ADJ ADJ,SIM ÅÌ‘
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !‰ÃÊ„!
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,PL,COM «Œ —‘‰«”«‰
W * N N,SING,COM,INDF “„«‰Ì
W * N N,SING,COM  ’Ê—
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN »—ŒÊ—œÂ«Ì
W * ADJ ADJ,SIM ” «—Â «Ì
W * ADV ADV,GENR,NEGG Â—ê“
W * N N,SING,COM —ÊÌ
W * V V,PRS,NEG,3 ‰„Ì œÂœ
W * DELM DELM °
W * CON CON «„«
W * N N,PL,COM,GEN  ÕﬁÌﬁÂ«Ì
W * ADJ ADJ,SIM ÃœÌœ
W * N N,SING,COM ‰‘«‰
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,SING,COM »—ŒÊ—œ
W * CON CON Ê
W * N N,SING,COM,GEN «œ€«„
W * ADJ ADJ,SIM ” «—Â «Ì
W * DELM DELM °
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ÅœÌœÂ
W * ADJ ADJ,SIM „⁄„Ê·
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN Ã—Ì«‰
W * PRO PRO,DEMO,SING ¬‰
W * DELM DELM °
W * ADJ ADJ,SUP Œ‘‰  —Ì‰
W * CON CON Ê
W * ADJ ADJ,SUP Å—«‰—éÌ  —Ì‰
W * N N,SING,COM,GEN ÅœÌœÂ
W * ADJ ADJ,SIM,GEN ﬁ«»·
W * N N,SING,COM „‘«ÂœÂ
W * P P œ—
W * N N,SING,COM,GEN ÃÂ«‰
W * ADJ ADJ,SIM Â” Ì
W * N N,SING,COM —Œ
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM .
W * N N,PL,COM,GEN œ«‰‘„‰œ«‰
W * N N,SING,COM,GEN „Ê“Â
W * N N,SING,COM,GEN  «—ÌŒ
W * ADJ ADJ,SIM,GEN ÿ»Ì⁄Ì
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * P P »—
W * PRO PRO,DEMO,SING «Ì‰
W * V V,PRE,NC,6 »«Ê—‰œ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „—ﬂ“
W * QUA QUA »”Ì«—Ì
W * P P «“
W * N N,PL,COM ﬂÂﬂ‘«‰Â«
W * DELM DELM °
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,SING,COM,GEN ﬂÂﬂ‘«‰
W * N N,SING,COM,GEN —«Â
W * ADJ ADJ,SIM ‘Ì—Ì
W * DELM DELM °
W * N N,SING,COM,GEN ÊÃÊœ
W * ADJ ADJ,SIM,GEN „ —«ﬂ„
W * N N,PL,COM ” «—ê«‰
W * N N,SING,COM „ÊÃ»
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON  «
W * N N,SING,COM,GEN »—Ê“
W * DET DET «Ì‰
W * N N,SING,COM ÅœÌœÂ
W * ADJ ADJ,SIM «Ã ‰«» ‰«Å–Ì—
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !ÕÌ«  ÊÕ‘!
W * DELM DELM #
W * N N,PL,COM,GEN ·«ﬂ Å‘ Â«Ì
W * ADJ ADJ,SIM êÊ‘ ŒÊ«—
W * N N,SING,LOC,INDF —ÊœŒ«‰Â «Ì
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR Â‰œ
W * N N,SING,COM Å«ﬂ”«“Ì
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,LOC,PR  Â—«‰
W * DELM DELM -
W * N N,SING,COM,GEN Ê«Õœ
W * ADJ ADJ,SIM,GEN „—ﬂ“Ì
W * N N,SING,COM Œ»—
W * DELM DELM :
W * N N,PL,COM,GEN „ﬁ«„Â«Ì
W * N N,SING,COM Õ›«Ÿ 
W * P P «“
W * N N,SING,COM,GEN „ÕÌÿ
W * N N,SING,COM,GEN “Ì” 
W * N N,SING,LOC,PR Â‰œ
W * P P œ—
W * N N,SING,COM ‰Ÿ—
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM °
W * N N,PL,COM,GEN ·«ﬂ Å‘ Â«Ì
W * ADJ ADJ,SIM êÊ‘ ŒÊ«—
W * RA RA —«
W * P P œ—
W * N N,SING,NUM Ìﬂ
W * N N,SING,LOC,GEN —ÊœŒ«‰Â
W * ADJ ADJ,SIM ¬·ÊœÂ
W * ADJ ADJ,SIM —Â«
W * V V,SUB,POS,6 ﬂ‰‰œ
W * CON CON  «
W * P P œ—
W * N N,SING,COM,GEN Å«ﬂ”«“Ì
W * N N,SING,COM,GEN ¬»
W * N N,SING,LOC —ÊœŒ«‰Â
W * P P «“
W * N N,PL,COM,GEN ·«‘Â Â«Ì
W * ADJ ADJ,SIM ÕÌÊ«‰Ì
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM «” ›«œÂ
W * N N,SING,COM ﬁ—«—
W * V V,SUB,POS,6 êÌ—‰œ
W * DELM DELM .
W * ADV ADV,GENR,TIME Â„ «ﬂ‰Ê‰
W * DET DET «Ì‰
W * N N,PL,COM ·«ﬂ Å‘ Â«
W * P P,GEN »—«Ì
W * N N,SING,COM  ﬂÀÌ—
W * CON CON Ê
W * N N,SING,COM Å—Ê—‘
W * P P »Â
W * N N,SING,LOC,PR ·«ﬂ‰Ê
W * N N,SING,COM,GEN „—ﬂ“
W * N N,PL,LOC,GEN «Ì«·« 
W * N N,SING,LOC,PR «Ê «—Å—«œ‘
W * DELM DELM °
W * ADJ ADJ,SUP Å—Ã„⁄Ì   —Ì‰
W * N N,SING,LOC,GEN «Ì«· 
W * N N,SING,LOC,PR Â‰œ
W * ADJ ADJ,SIM „‰ ﬁ·
W * V V,PA,NAR,POS,6 ‘œÂ «‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ·«ﬂ Å‘ Â«Ì
W * ADJ ADJ,SIM Å—Ê—‘Ì
W * P P »Â
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC,GEN —Êœ
W * N N,SING,LOC,PR ê«„ Ì
W * ADJ ADJ,SIM —Â«
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,LOC,GEN „‰ÿﬁÂ
W * N N,SING,LOC,PR ·«ﬂ‰Ê
W * V V,PRS,POS,3 „Ì ê–—œ
W * DELM DELM .
W * N N,PL,COM,GEN »·«Ì«Ì
W * ADJ ADJ,SIM,GEN ÿ»Ì⁄Ì
W * ADJ ADJ,SIM,INDF »”Ì«—Ì
W * ADV ADV,GENR,EXM,GEN „«‰‰œ
W * N N,SING,COM ”Ì·
W * CON CON Ê
W * N N,SING,COM “·“·Â
W * P P œ—
W * N N,SING,LOC,GEN «Ì«· 
W * N N,SING,LOC,PR «Ê «—Å—«œ‘
W * N N,SING,COM —ÊÌ
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „ÊÃ»
W * N N,SING,COM,GEN „—ê Ê„Ì—
W * ADJ ADJ,SIM,GEN ê” —œÂ
W * N N,PL,COM «Õ‘«„
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,GR,GEN „—œ„
W * ADJ ADJ,SIM „Õ·Ì
W * ADV ADV,GENR,SIM «€·»
W * N N,SING,COM,GEN ·«‘Â
W * N N,PL,COM ÕÌÊ«‰« 
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN œ«Œ·
W * N N,SING,LOC —ÊœŒ«‰Â
W * V V,PRS,POS,6 „Ì «‰œ«“‰œ
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM ‰Â«Ì 
W * P P »Â
W * N N,SING,COM,GEN ¬·ÊœêÌ
W * N N,SING,COM,GEN ¬»
W * N N,SING,LOC —ÊœŒ«‰Â
W * ADJ ADJ,SIM „‰Ã—
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,PL,COM,GEN „ﬁ«„Â«Ì
W * N N,SING,COM,GEN „ÕÌÿ
W * N N,SING,COM,GEN “Ì” 
W * N N,SING,LOC,PR Â‰œ
W * V V,PRS,POS,6 „Ì êÊÌ‰œ
W * DELM DELM °
W * N N,SING,COM «” ›«œÂ
W * P P «“
W * N N,PL,COM,GEN ·«ﬂ Å‘ Â«Ì
W * ADJ ADJ,SIM êÊ‘ ŒÊ«—
W * P P «“
W * N N,SING,COM,GEN ‰Ÿ—
W * ADJ ADJ,SIM “Ì”  „ÕÌÿÌ
W * ADJ ADJ,SUP »Â —Ì‰
W * N N,SING,COM ê“Ì‰Â
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN Å«ﬂ”«“Ì
W * N N,SING,LOC —ÊœŒ«‰Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P œ—
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,TIME,GEN œÂÂ
W * N N,SING,NUM 1980
W * CON CON ‰Ì“
W * N N,PL,COM,GEN „ﬁ«„Â«Ì
W * ADJ ADJ,SIM «Ì«· Ì
W * ADV ADV,GENR,SIM Õœ«ﬁ·
W * N N,SING,NUM 30
W * N N,SING,NUM Â“«—
W * N N,SING,COM,GEN ·«ﬂ Å‘ 
W * ADJ ADJ,SIM êÊ‘ ŒÊ«—
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM Å«ﬂ”«“Ì
W * P P œ—
W * N N,SING,LOC,GEN —Êœ
W * N N,SING,LOC,PR ê‰ê
W * ADJ ADJ,SIM —Â«
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * DELM DELM °
W * CON CON «„«
W * N N,PL,COM ·«ﬂ Å‘ Â«
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,INDF „œ Ì
W * N N,SING,COM,GEN Âœ›
W * N N,PL,COM,GEN ‘ﬂ«—çÌ«‰
W * ADJ ADJ,SIM €Ì—ﬁ«‰Ê‰Ì
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !‰ÃÊ„!
W * N N,PL,COM œ«‰‘„‰œ«‰
W * P P œ—
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * ADJ ADJ,SIM,GEN ÃœÌœ
