Sub * SUBJ SUBJ !›Â—”  „‰«»⁄!
W * N N,SING,LOC,PR »’—Â
W * V V,SUB,NEG,3 ‰ﬂ‰œ
W * QUA QUA,GEN  „«„Ì
W * DET DET ¬‰
W * N N,PL,COM «„Ê«·
W * CON CON Ê
W * N N,PL,COM œ«—«ÌÌ Â«
W * P P «“
W * N N,SING,COM œ” 
W * V V,PRS,POS,3 „Ì —Êœ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 Å–Ì—› 
W * CON CON Ê
W * P P »Â
W * N N,SING,PR «»‰ ⁄«„—
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR »’—Â
W * RA RA —«
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,COM,GEN Õ—›
W * N N,SING,PR «»‰ ⁄«„—
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM ÅÌ«„
W * RA RA —«
W * V V,PA,SIM,POS,3 œ«‘ 
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,SING,LOC,PR »’—Â
W * DELM DELM °
W * N N,SING,COM “„Ì‰Â
W * CON CON Ê
W * N N,SING,COM —Ì‘Â
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * IF IF «ê—
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR »’—Â
W * V V,SUB,NEG,3 ‰‘Êœ
W * DELM DELM °
W * CON CON Ê
W * ADJ ADJ,SIM „Ã»Ê—
W * V V,SUB,POS,3 ‘Êœ
W * P P «“
W * N N,PL,COM «ÕÊ«·
W * CON CON Ê
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ç‘„
W * V V,SUB,POS,3 »ÅÊ‘œ
W * ADV ADV,GENR,SIM Õ „«
W * DET DET «Ì‰
W * N N,SING,COM ç‘„ ÅÊ‘Ì
W * P P,GEN »œÊ‰
W * N N,SING,COM „”∆·Â
W * CON CON Ê
W * N N,PL,COM  »⁄« 
W * V V,AUX,FEA,NEG,3 ‰ŒÊ«Âœ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * ADV ADV,GENR,SIM «·» Â
W * CON CON »Â „Õ÷ «Ì‰ ﬂÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * P P œ—
W * N N,SING,COM ÕﬂÊ„ 
W * N N,SING,COM,GEN «” ﬁ—«—
W * ADJ ADJ,SIM „‰«”»
W * RA RA —«
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM °
W * N N,SING,PR «»‰ ⁄«„—
W * RA RA —«
W * P P «“
W * N N,SING,LOC,PR »’—Â
W * N N,SING,COM ⁄“·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P,GEN »Â Ã«Ì
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,PR,GEN Õ«—À »‰ ⁄»œ«··Â
W * N N,SING,PR «“œÌ
W * RA RA —«
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ‘«„Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN «ÿ„Ì‰«‰
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR »’—Â
W * ADJ ADJ,SIM „‰’Ê»
W * V V,PA,SIM,POS,3 ‰„Êœ
W * DELM DELM .
W * N N,SING,COM,GEN ‘ÌÊÂ
W * N N,SING,COM,GEN —› «—
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * P P »«
W * N N,SING,NUM œÊ
W * N N,SING,COM  ‰
W * P P «“
W * N N,PL,COM ﬂ«—ê“«—«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,COM,AFF,3 ÕﬂÊ„ ‘
W * ADJ ADJ,SIM ⁄»—  ¬„Ê“
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * CON CON Ê
W * N N,SING,PR „—Ê«‰ »‰ Õﬂ„
W * RA RA —«
W * ADV ADV,deg,SIM »Â  ‰«Ê»
W * P P œ—
W * N N,SING,LOC,PR „œÌ‰Â
W * ADJ ADJ,SIM „‰’Ê»
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P »Â
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * N N,SING,COM œ” Ê—
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR „—Ê«‰ »‰ Õﬂ„
W * DELM DELM °
W * N N,SING,COM,GEN Õ«ﬂ„
W * ADJ ADJ,SIM,GEN ”«»ﬁ
W * N N,SING,LOC,PR „œÌ‰Â
W * DELM DELM °
W * RA RA —«
W * ADJ ADJ,SIM ÊÌ—«‰
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM «„·«ﬂ
W * CON CON Ê
W * N N,PL,COM,GEN «„Ê«·
W * PRO PRO,personal,SING,3 «Ê
W * RA RA —«
W * N N,SING,COM „’«œ—Â
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM .
W * N N,SING,PR ›œﬂ
W * RA RA —«
W * CON CON Â„
W * CON CON ﬂÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * P P »Â
W * N N,SING,PR „—Ê«‰
W * N N,SING,COM Â»Â
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P «“
W * PRO PRO,personal,SING,3 «Ê
W * V V,SUB,POS,3 »êÌ—œ
W * DELM DELM .
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * N N,SING,COM ‰«„Â
W * CON CON Ê
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,PR „⁄«ÊÌÂ
W * RA RA —«
W * N N,SING,COM «‰Ã«„
W * V V,PA,SIM,NEG,3 ‰œ«œ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * ADV ADV,GENR,TIME »·«›«’·Â
W * DELM DELM °
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR „œÌ‰Â
W * N N,SING,COM ⁄“·
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * N N,SING,PR „—Ê«‰ »‰ Õﬂ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN Õ«ﬂ„
W * ADJ ADJ,SIM ÃœÌœ
W * ADJ ADJ,SIM „‰’Ê»
W * V V,PA,SIM,POS,3 ‰„Êœ
W * DELM DELM .
W * P P »Â
W * N N,SING,PR „—Ê«‰
W * N N,SING,COM œ” Ê—
W * V V,PA,SIM,POS,3 œ«œ
W * CON CON ﬂÂ
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * RA RA —«
W * ADJ ADJ,SIM ÊÌ—«‰
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON Ê
W * QUA QUA,GEN  „«„Ì
W * N N,PL,COM «„Ê«·
W * CON CON Ê
W * N N,PL,COM,GEN «„·«ﬂ
W * N N,SING,PR ”⁄Ìœ
W * RA RA —«
W * N N,SING,COM „’«œ—Â
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM !
W * N N,SING,PR „—Ê«‰
W * N N,SING,COM  ’„Ì„
W * P P »Â
W * N N,SING,COM,GEN  Œ—Ì»
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * N N,SING,PR ”⁄Ìœ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * OH OH «Ì
W * N N,SING,PR «»«⁄»œ«·„·ﬂ
W * DELM DELM !
W * V V,PRS,POS,2 „Ì ŒÊ«ÂÌ
W * N N,SING,LOC,GEN Œ«‰ÂÒ
W * PRO PRO,INO,SING,1 „—«
W * ADJ ADJ,SIM ÊÌ—«‰
W * V V,SUB,POS,2 ﬂ‰Ì
W * DELM DELM ø
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PS PS »·Â
W * DELM DELM .
W * N N,SING,COM,GEN œ” Ê—
W * N N,SING,PR «„Ì—«·„Ê„‰Ì‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,PR ”⁄Ìœ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,PR «„Ì—«·„Ê„‰Ì‰
W * P P »Â
W * PRO PRO,personal,SING,1 „‰
W * CON CON Â„
W * N N,SING,COM œ” Ê—
W * ADJ ADJ,INO œ«œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON  «
W * N N,SING,LOC,GEN Œ«‰Â
W * PRO PRO,personal,SING,2  Ê
W * RA RA —«
W * ADJ ADJ,SIM ÊÌ—«‰
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
W * CON CON «„«
W * PRO PRO,personal,SING,1 „‰
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF ﬂ«—Ì
W * V V,PA,SIM,NEG,1 ‰ﬂ—œ„
W * DELM DELM .
W * ADV ADV,GENR,SIM Õ Ì
W * P P »Â
W * PRO PRO,personal,SING,2  Ê
W * N N,SING,COM «ÿ·«⁄
W * CON CON Â„
W * V V,PA,SIM,NEG,1 ‰œ«œ„
W * DELM DELM .
W * N N,SING,COM ‰«„Â
W * CON CON Ê
W * N N,SING,COM,GEN ›—„«‰
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN  Œ—Ì»
W * N N,SING,LOC,GEN Œ«‰Â
W * N N,SING,PR „—Ê«‰
W * RA RA —«
W * P P »Â
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM ‰‘«‰
W * V V,PA,SIM,POS,3 œ«œ
W * DELM DELM .
W * N N,SING,PR „—Ê«‰
W * P P,GEN »—«Ì
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM,INDF ‰«„Â «Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * ADJ ADJ,SIM,GEN ‘ê› 
W * V V,PRE,SIM «” 
W * P P «“
W * N N,SING,COM,INDF —› «—Ì
W * CON CON ﬂÂ
W * N N,SING,PR «„Ì—«·„Ê„‰Ì‰
W * P P »«
W * PRO PRO,personal,PL,1 „«
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * CON CON œ—Õ«·Ì ﬂÂ
W * N N,SING,COM,GEN ŒÊÌ‘«Ê‰œ
W * V V,PRE,PROC,4 „«” 
W * DELM DELM °
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * N N,SING,COM,GEN ¬ ‘
W * N N,SING,COM ﬂÌ‰Â
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * PRO PRO,personal,PL,1 „«
W * V V,SUB,POS,3 »Ì›—Ê“œ
W * DELM DELM .
W * N N,SING,COM ›—Ì»
W * CON CON Ê
W * N N,SING,COM  “ÊÌ—
W * N N,SING,COM,GEN —ÊÌ
W * ADJ ADJ,SIM,GEN œÌê—
W * N N,SING,COM ”ﬂÂ
W * N N,SING,COM ” „
W * CON CON Ê
W * N N,SING,COM ”—ﬂÊ»
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,SIM «‰ê«—
W * N N,SING,COM  “ÊÌ—
W * CON CON Ê
W * N N,SING,COM «” »œ«œ
W * N N,SING,COM Â„Œ«‰Â
W * CON CON Ê
W * N N,SING,COM,GEN Â„—«Â
W * V V,PRE,PROC,6 ÌﬂœÌê—‰œ
W * DELM DELM .
W * CON CON Êﬁ Ì
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PRS,POS,3 „Ì ŒÊ«Âœ
W * N N,SING,COM,GEN „—ﬂ“Ì 
W * N N,SING,COM ﬁœ— 
W * CON CON Ê
W * N N,SING,COM,AFF,3 ”·ÿÂ «‘
W * N N,SING,COM Õ›Ÿ
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM °
W * CON CON Ê
W * ADV ADV,GENR,SIM  ‰Â«
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM ’œ«
W * P P œ—
W * N N,SING,COM,GEN ﬁ·„—Ê
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,COM ÿ‰Ì‰
W * V V,PA,SIM,POS,3 «›ﬂ‰œ
W * DELM DELM °
W * ADV ADV,GENR,SIM »‰«ê“Ì—
W * QUA QUA Â—
W * N N,SING,COM,GEN ’œ«Ì
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * V V,AUX,NIN,POS »«Ìœ
W * ADJ ADJ,SIM Œ«„Ê‘
W * V V,SUB,POS,3 ‘Êœ
W * CON CON Ê
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM œÌê—
W * DELM DELM °
W * ADV ADV,GENR,SIM Õ Ì
W * N N,PL,COM,GEN ﬂ«—ê“«—«‰
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * PRO PRO,personal,SING,3 «Ê
W * DELM DELM °
W * CON CON,GEN »—€„
W * CON CON «Ì‰ ﬂÂ
W * N N,SING,COM,GEN ŒÊÌ‘«Ê‰œ
W * PRO PRO,personal,SING,3 «Ê
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON Ê
W * PRO PRO,personal,PL,3 ¬‰«‰
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM œ‘„‰Ì
W * P P »«
W * N N,SING,PR,GEN ÅÌ«„»—
W * N N,SING,COM «”·«„
W * CON CON Ê
W * N N,SING,PR ﬁ—¬‰
W * P P «“
W * N N,SING,PR „⁄«ÊÌÂ
W * ADJ ADJ,CMPR ﬂ„ ”«»ﬁÂ  —
W * V V,PA,SIM,NEG,6 ‰»Êœ‰œ
W * DELM DELM °
W * V V,AUX,NIN,NEG ‰„Ì »«Ì” 
W * N N,SING,COM ‰ﬁ‘
W * CON CON Ê
W * N N,SING,COM,INDF ‰›Ê–Ì
W * ADJ ADJ,SIM  ⁄ÌÌ‰ ﬂ‰‰œÂ
W * ADJ ADJ,INO œ«‘ Â
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PRS,NEG,3 ‰„Ì  Ê«‰œ
W * N N,SING,COM  Õ„·
W * V V,SUB,POS,3 ﬂ‰œ
W * CON CON ﬂÂ
W * N N,SING,PR ”⁄Ìœ»‰ ⁄«’
W * CON CON Ì«
W * N N,SING,PR „—Ê«‰ »‰ Õﬂ„
W * N N,SING,LOC,GEN Å«Ìê«Â
W * N N,SING,COM,GEN ﬁœ— 
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM  Ê”⁄Â
W * V V,SUB,POS,6 œÂ‰œ
W * DELM DELM .
W * ADV ADV,GENR,SIM «‰ê«—
W * PRO PRO,personal,SING,3 «Ê
W * PRO PRO,R,AFF,3 ŒÊœ‘
W * RA RA —«
W * N N,SING,COM „Ì“«‰
W * CON CON Ê
W * N N,SING,COM „·«ﬂ
W * N N,SING,COM,GEN ‘‰«Œ 
W * PRO PRO,INDF,PL œÌê—«‰
W * V V,PA,PRG,POS,3 „Ì ê—› 
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * CON CON Â„
W * N N,SING,COM ÕﬂÊ„ 
W * CON CON Ê
W * N N,SING,COM,GEN «„«— 
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,SING,LOC,PR ‘«„
W * N N,SING,COM  À»Ì 
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ê
W * P P «“
W * DET DET Â„«‰
W * N N,SING,COM ‰ﬁÿÂ
W * N N,SING,COM,GEN ﬁ·„—Ê
W * N N,SING,COM ﬁœ— 
W * PRO PRO,R,XOD ŒÊÌ‘
W * RA RA —«
W * ADJ ADJ,SIM ê” —œÂ
W * V V,PA,SIM,POS,3 ”«Œ 
W * DELM DELM .
W * ADJ ADJ,SIM »œê„«‰
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „Õ „·
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR „œÌ‰Â
W * CON CON Ì«
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR ⁄—«ﬁ
W * CON CON ‰Ì“
W * DET DET Â„Ì‰
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM,GEN ﬁœ— 
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * N N,SING,COM  Ê”⁄Â
W * V V,SUB,POS,3 œÂœ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œ€œ€Â
W * DELM DELM °
W * CON CON ﬂÂ
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,PL,COM Õﬂ«„
W * RA RA —«
W * P P œ—
W * N N,SING,COM ÅÌ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM °
W * N N,SING,COM,GEN ⁄·«„ 
W * ADJ ADJ,SIM,INDF —Ê‘‰Ì
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,SING,COM,GEN À»« 
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * PRO PRO,R,XOD ŒÊœ
W * P P œ—
W * N N,SING,LOC,PR ÕÃ«“
W * CON CON Ê
W * N N,SING,LOC,PR ⁄—«ﬁ
W * N N,SING,COM «ÿ„Ì‰«‰
W * V V,PA,SIM,NEG,3 ‰œ«‘ 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM œ€œ€Â
W * ADV ADV,GENR,SIM  ‰Â«
W * N N,SING,COM ‰”» 
W * P P »Â
W * N N,PL,LOC „‰«ÿﬁ
W * V V,PA,SIM,NEG,3 ‰»Êœ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN „Ê—œ
W * N N,PL,GR ﬁ»«Ì·
W * CON CON Ê
W * N N,SING,COM,GEN œ—ÃÂ
W * N N,SING,COM ‰›Ê–
W * CON CON Ê
W * N N,SING,COM,GEN ﬁœ— 
W * PRO PRO,personal,PL,3 ¬‰«‰
W * CON CON ‰Ì“
W * N N,SING,PR „⁄«ÊÌÂ
W * ADJ ADJ,SIM ‰ê—«‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN ﬂ«—ê“«—«‰
W * ADJ ADJ,SIM › ‰Â «‰êÌ“
W * CON CON Ê
W * ADJ ADJ,SIM,GEN œ‰Ì«ÿ·»
W * PRO PRO,personal,SING,3 «Ê
W * CON CON ‰Ì“
W * P P »«
W * N N,SING,COM,GEN ‘‰«Œ 
W * DET DET Â„Ì‰
W * N N,SING,COM,GEN —ÊÕÌÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,INDF êÊ‰Â «Ì
W * N N,SING,COM ”Œ‰
W * V V,PA,PRG,POS,6 „Ì ê› ‰œ
W * CON CON ﬂÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,SING,COM «—«œÂ
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ÿ—
W * ADJ ADJ,SIM,GEN œ‰Ì«ŒÊ«Â«‰ÂÒ
W * PRO PRO,personal,PL,3 ¬‰«‰
W * N N,SING,COM  ”·Ì„
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM  ’„Ì„
W * V V,PA,SIM,POS,3 œ«‘ 
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR ﬂÊ›Â
W * RA RA —«
W * P P »Â
W * N N,SING,PR “Ì«œ»‰ «»ÌÂ
W * V V,SUB,POS,3 »œÂœ
W * DELM DELM .
W * N N,SING,PR „€Ì—Â »‰ ‘⁄»Â
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR ﬂÊ›Â
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR “Ì«œ»‰ «»ÌÂ
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM —”„«
W * N N,SING,COM,AFF,3 ÕﬂÊ„ ‘
W * P P œ—
W * N N,SING,LOC,PR ﬂÊ›Â
W * N N,SING,COM «⁄·«„
W * V V,SUB,POS,3 ‘Êœ
W * P P œ—
W * N N,SING,LOC,PR ﬂÊ›Â
W * N N,SING,COM «ﬁ«„ 
W * V V,PA,SIM,POS,3 ê“Ìœ
W * DELM DELM .
W * N N,SING,PR „€Ì—Â
W * V V,PA,SIM,POS,3 œ—Ì«› 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN «ﬁ«„ 
W * N N,SING,PR “Ì«œ»‰ «»ÌÂ
W * P P œ—
W * N N,SING,LOC,PR ﬂÊ›Â
W * CON CON Ê
W * QUA QUA »—ŒÌ
W * N N,PL,COM —›  Ê¬„œÂ«
W * P P,GEN »œÊ‰
W * N N,SING,COM ”»»
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ‰“œ
W * N N,SING,PR „⁄«ÊÌÂ
W * V V,PA,SIM,POS,3 —› 
W * CON CON Ê
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,LOC,INDF Œ«‰Â «Ì
W * P P œ—
W * N N,SING,LOC,PR ﬁ—ﬁÌ”«
W * P P »Â
W * PRO PRO,personal,SING,1 „‰
W * V V,IMP,POS,2 »œÂ
W * CON CON  «
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,GR,GEN ﬁ»Ì·ÂÒ
W * N N,SING,PR ﬁÌ”
W * N N,SING,COM “‰œêÌ
W * V V,SUB,POS,1 ﬂ‰„
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * N N,SING,COM,GEN ÅÌ«„
W * N N,SING,COM,GEN ”Œ‰
W * N N,SING,PR „€Ì—Â
W * RA RA —«
W * V V,PA,SIM,POS,3 œ—Ì«› 
W * DELM DELM !
W * N N,SING,PR ﬁÌ”
W * N N,SING,COM «Œ ·«›
W * CON CON Ê
W * N N,SING,COM,GEN —ﬁ«» 
W * ADJ ADJ,SIM,INDF ﬂÂ‰Â «Ì
W * P P »«
W * N N,SING,GR,GEN ﬁ»Ì·Â
W * N N,SING,PR »‰Ì ﬂ·»
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * N N,SING,COM,GEN «ﬁ«„ 
W * N N,SING,PR „€Ì—Â
W * P P œ—
W * N N,SING,COM,GEN „Ì«‰
W * DET DET ¬‰
W * N N,SING,GR ﬁ»Ì·Â
W * DELM DELM °
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM ÂÊ‘„‰œÌ
W * CON CON Ê
W * N N,SING,COM,GEN › ‰Â «‰êÌ“Ì
W * N N,SING,PR „€Ì—Â
W * DELM DELM °
W * P P,GEN »—«Ì
W * N N,SING,PR „⁄«ÊÌÂ
W * ADJ ADJ,SIM œ€œ€Â ¬›—Ì‰
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,PR „⁄«ÊÌÂ
W * DELM DELM °
W * N N,SING,COM —÷«Ì 
W * V V,PRS,POS,3 „Ì œÂœ
W * CON CON ﬂÂ
W * N N,SING,PR „€Ì—Â
W * ADV ADV,GENR,SIM Â„ç‰«‰
W * N N,SING,COM,GEN Õ«ﬂ„
W * N N,SING,LOC,PR ﬂÊ›Â
W * N N,SING,COM »«ﬁÌ
W * V V,SUB,POS,3 »„«‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM »«“Ìê—ÌÂ«
W * DELM DELM °
W * N N,SING,COM,GEN ¬„Ì“Â
W * N N,SING,COM ›—Ì»
W * CON CON Ê
W * N N,SING,COM ” „
W * CON CON Ê
W * N N,SING,COM œ‰Ì«ŒÊ«ÂÌ
W * DELM DELM °
W * ADJ ADJ,SIM »œÌÂÌ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN „«‰⁄
W * N N,SING,COM «” ﬁ—«—
W * CON CON Ê
W * N N,SING,COM,GEN À»« 
W * ADJ ADJ,SIM „‰ÿﬁÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN Ê«ﬁ⁄Ì
W * N N,SING,COM ÕﬂÊ„ 
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM .
W * N N,SING,COM,GEN œ” 
W * N N,SING,COM ÕﬂÊ„ 
W * P P œ—
W * DET DET «Ì‰
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM,GEN «⁄„«·
W * N N,SING,COM Õ«ﬂ„Ì 
W * P P »—
W * N N,PL,COM,GEN ”—Â«Ì
W * N N,SING,GR „—œ„
W * V V,PRE,SIM «” 
W * CON CON Ê
W * ADV ADV,GENR,NEGG ‰Â
W * P P »—
W * N N,PL,COM,GEN œ·Â«Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * DELM DELM .
W * N N,SING,COM Õ«ﬂ„
W * CON CON ‰Ì“
W * P P œ—
W * N N,SING,COM,GEN  ‰Â«ÌÌ
W * ADJ ADJ,SIM „ÿ·ﬁ
W * P P »Â
W * N N,SING,COM ”—
W * V V,PRS,POS,3 „Ì »—œ
W * DELM DELM .
W * CON CON ç‰«‰ﬂÂ
W * N N,SING,PR „⁄«ÊÌÂ
W * P P œ—
W * ADJ ADJ,ORD ¬Œ—Ì‰
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,COM,AFF,3 „—ê‘
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ”—„«Ì
W * ADJ ADJ,SIM,INDF ﬂ‘‰œÂ «Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN œ—Ê‰
W * N N,SING,COM,AFF,3 Ã«‰‘
W * N N,SING,LOC Œ«‰Â
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * P P »Â
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,PRG,POS,3 „Ì ·—“Ìœ
W * DELM DELM °
W * ADJ ADJ,SIM  ‰Â«
W * N N,SING,COM,INDF „Õ—„Ì
W * RA RA —«
W * CON CON ﬂÂ
W * ADJ ADJ,SIM ÅÌœ«
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON  «
W * N N,SING,COM Ê’Ì 
W * N N,SING,COM,AFF,3 ‰«„Â «‘
W * P P »Â
