Sub * SUBJ SUBJ !›Â—”  „ÿ«·»!
W * N N,PL,COM,GEN  «“Â Â«Ì
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,SING,COM,GEN œ” êÌ—Ì
W * N N,SING,NUM œÊ
W * N N,SING,COM  ‰
W * P P »Â
W * N N,PL,COM,GEN ‰«„Â«Ì
W * N N,SING,PR,GEN ›—‘«œ
W * N N,SING,PR «»—«ÂÌ„Ì
W * CON CON Ê
W * N N,SING,PR,GEN ﬂÌ«‰Ê‘
W * N N,SING,PR „Ÿ›—Ì
W * P P »Â
W * N N,SING,COM,GEN « Â«„
W * N N,SING,COM œ” 
W * N N,SING,NFL œ«‘ ‰
W * P P œ—
W * N N,PL,COM,GEN ‰Ê«—Â«Ì
W * ADJ ADJ,SIM ”«Œ êÌ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P «“
W * N N,SING,COM,GEN ”ÊÌ
W * DET DET «Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM ‰›—
W * N N,PL,COM,INDF «œ⁄«Â«ÌÌ
W * P P »—
W * N N,SING,COM,GEN ÷œ
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN „”∆Ê·«‰
W * N N,SING,COM ‰Ÿ«„
W * ADJ ADJ,SIM „ÿ—Õ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM ‰Ì«“
W * P P »Â
W * N N,SING,COM,GEN  ÕﬁÌﬁ
W * ADJ ADJ,CMPR »Ì‘ —
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,PR ⁄·Ì“«œÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,PL,COM „Ê«—œ
W * P P œ—
W * N N,SING,COM,GEN  Œ’’
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM «ÿ·«⁄« 
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM Å—Ê‰œÂ
W * P P »Â
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM «ÿ·«⁄« 
W * ADJ ADJ,INO œ«œÂ
W * ADJ ADJ,INO ‘œÂ
W * CON CON  «
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM,GEN »——”Ì
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN “Ì—
W * N N,SING,COM,GEN ‰Ÿ—
W * N N,SING,COM,GEN ﬁ«÷Ì
W * ADJ ADJ,SIM „—»Êÿ
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !ﬁ÷«ÌÌ!
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,COM,GEN œ«œê” —Ì
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,LOC,PR  Â—«‰
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ«Ì 
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,COM ‰êÂ»«‰
W * CON CON Ê
W * N N,SING,COM,GEN Ê“«— 
W * N N,SING,LOC ﬂ‘Ê—
W * P P,GEN ⁄·ÌÂ
W * PRO PRO,REC ÌﬂœÌê—
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,PL,COM,GEN «‰ Œ«»« 
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM Å—Ê‰œÂ
W * P P »Â
W * N N,SING,COM,GEN ‘⁄»Â
W * N N,SING,NUM,GEN 16
W * N N,SING,COM,GEN œ«œê«Â
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM «—Ã«⁄
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ”»»
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * QUA QUA Â—
W * N N,SING,NUM œÊ
W * N N,SING,COM «—ê«‰
W * DELM DELM °
W * ADJ ADJ,SIM,GEN «⁄·«„ ﬂ‰‰œÂ
W * N N,SING,COM  Œ·›
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN ÿ»ﬁ
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM 3
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * N N,SING,COM,GEN ¬∆Ì‰
W * N N,SING,COM,GEN œ«œ—”Ì
W * ADJ ADJ,SIM ﬂÌ›—Ì
W * DELM DELM °
W * N N,SING,COM „œ⁄Ì «·⁄„Ê„
W * CON CON Ê
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM œ«œê” —Ì
W * V V,AUX,NIN,POS „Ì »«Ìœ
W * N N,SING,COM —”ÌœêÌ
W * V V,SUB,POS,6 ﬂ‰‰œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * ADJ ADJ,SIM „ﬁ——
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM  ÕﬁÌﬁ
W * CON CON Ê
W * N N,SING,COM,GEN »——”Ì
W * N N,SING,COM,GEN »«“»Ì‰Ì
W * N N,PL,COM ’‰œÊﬁÂ«
W * RA RA —«
W * N N,SING,COM,GEN »«“—”Ì
W * N N,SING,COM,GEN ﬂ·
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM «‰Ã«„
W * V V,SUB,POS,3 œÂœ
W * CON CON Ê
W * ADJ ADJ,SIM Â„—«Â
W * P P »«
W * N N,SING,COM,GEN «ŸÂ«—
W * N N,SING,COM ‰Ÿ—
W * P P »Â
W * N N,SING,COM œ«œê” —Ì
W * N N,SING,COM «—”«·
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,SURN,GEN ¬ﬁ«Ì
W * N N,SING,PR ⁄·Ì“«œÂ
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,SING,COM,GEN  ⁄ÿÌ·Ì
W * ADJ ADJ,SIM,GEN „Êﬁ 
W * QUA QUA  ⁄œ«œÌ
W * P P «“
W * N N,PL,COM „ÿ»Ê⁄« 
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM ﬁ«‰Ê‰
W * PRO PRO,INO,SING,3 ¬‰—«
W * N N,SING,COM,GEN Ã“Ê
W * N N,PL,COM,GEN «Œ Ì«—« 
W * N N,SING,COM œ«œê” —Ì
W * N N,SING,COM ﬁ—«—
W * ADJ ADJ,INO œ«œÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN ÿ»ﬁ
W * N N,SING,COM,GEN „«œÂ
W * N N,SING,NUM,GEN 49
W * N N,SING,COM ÅÌ‘êÌ—Ì
W * P P «“
W * N N,SING,COM Ã—„
W * P P »—
W * N N,SING,COM,GEN ⁄ÂœÂ
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * PRO PRO,personal,PL,1 „«
W * ADJ ADJ,SIM ‰«Ÿ—
W * P P »—
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM ﬁ«‰Ê‰
W * V V,PRS,POS,4 Â” Ì„
W * DELM DELM .
W * N N,SING,PR ⁄·Ì“«œÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * N N,SING,COM,GEN ÿ»ﬁ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * N N,PL,COM „ÿ»Ê⁄« 
W * N N,SING,COM œ«œê” —Ì
W * V V,AUX,NIN,POS »«Ìœ
W * P P,GEN »—«Ì
W * N N,PL,COM „ÿ»Ê⁄« 
W * N N,SING,COM ‰Ÿ—
W * V V,SUB,POS,3 »œÂœ
W * CON CON Ê
W * PRO PRO,personal,PL,1 „«
W * P P »Â
W * N N,SING,COM ﬁ«‰Ê‰
W * N N,SING,COM ⁄„·
W * V V,PRS,POS,4 „Ì ﬂ‰Ì„
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ«—
W * N N,PL,COM  ÕﬁÌﬁ« 
W * CON CON Ê
W * N N,PL,COM,GEN »«“ÃÊÌÌÂ«Ì
W * ADJ ADJ,SIM,GEN „ﬁœ„« Ì
W * N N,PL,COM,GEN  Œ·›« 
W * ADJ ADJ,SIM „ÿ»Ê⁄« Ì
W * P P »Â
W * N N,SING,COM « „«„
W * V V,PA,NAR,POS,3 —”ÌœÂ
W * N N,SING,COM «»—«“
W * N N,SING,COM «„ÌœÊ«—Ì
W * V V,PA,SIM,POS,3 ﬂ—œ
W * P P »«
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,GR ÂÌ√  „‰’›Â
W * DELM DELM °
W * P P œ—
W * N N,SING,NUM œÊ
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM ¬Ì‰œÂ
W * N N,SING,COM,GEN Ã·”Â
W * N N,SING,COM,GEN „Õ«ﬂ„Â
W * N N,PL,COM,GEN —Ê“‰«„Â Â«Ì
W * ADJ ADJ,SIM  ⁄ÿÌ· ‘œÂ
W * N N,SING,ORD ¬€«“
W * V V,SUB,POS,3 ‘Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,COM,GEN ”Œ‰êÊÌ
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN Œ«—ÃÂ
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * N N,SING,PR ﬂÊ›Ì
W * N N,SING,PR «‰«‰
W * N N,SING,COM,GEN œ»Ì—ﬂ·
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR,GEN „··
W * ADJ ADJ,SIM „ Õœ
W * N N,SING,NUM,GEN 28
W * N N,SING,MON,GEN Œ—œ«œ„«Â
W * ADJ ADJ,SIM Ã«—Ì
W * P P »Â
W * N N,SING,LOC,PR  Â—«‰
W * V V,PRS,POS,3 „Ì ¬Ìœ
W * DELM DELM .
W * N N,SING,PR Õ„Ìœ—÷«
W * N N,SING,PR ¬’›Ì
W * P P œ—
W * N N,SING,COM ê›  ÊêÊ
W * P P »«
W * N N,PL,COM Œ»—‰ê«—«‰
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * PRO PRO,personal,SING,3 ÊÌ
W * P P,GEN »—«Ì
W * N N,SING,COM ê›  ÊêÊ
W * CON CON Ê
W * N N,SING,COM —«Ì“‰Ì
W * P P œ—
W * N N,SING,COM,GEN Œ’Ê’
W * N N,PL,COM,GEN  ÕÊ·« 
W * N N,SING,LOC „‰ÿﬁÂ
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,PL,COM,GEN «Ê÷«⁄
W * N N,SING,LOC,PR ·»‰«‰
W * P P »Â
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM ”›—
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,SING,SURN œﬂ —
W * N N,SING,PR ¬’›Ì
W * P P œ—
W * DET DET Â„Ì‰
W * N N,SING,COM “„Ì‰Â
W * V V,PA,SIM,POS,3 «›“Êœ
W * DELM DELM :
W * P P »«
W * N N,SING,COM  ÊÃÂ
W * P P »Â
W * N N,SING,COM,GEN «Â„Ì 
W * N N,SING,LOC „‰ÿﬁÂ
W * CON CON Ê
W * ADV ADV,GENR,SIM »ÊÌéÂ
W * N N,SING,LOC,PR ·»‰«‰
W * CON CON Ê
W * N N,SING,DIR,GEN Ã‰Ê»
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,PR ﬂÊ›Ì
W * N N,SING,PR «‰«‰
W * ADJ ADJ,SIM „«Ì·
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,PL,COM,GEN ê›  ÊêÊÂ«Ì
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,PL,COM,GEN „”∆Ê·«‰
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * DET DET «Ì‰
W * N N,SING,COM Œ’Ê’
W * P P »Â
W * N N,SING,COM —«Ì“‰Ì
W * CON CON Ê
W * N N,SING,COM,GEN  »«œ·
W * N N,SING,COM ‰Ÿ—
W * V V,SUB,POS,3 »Å—œ«“œ
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM  «ﬂÌœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ‰Ì“
W * P P »Â
W * N N,SING,COM,GEN ‰Ê»Â
W * PRO PRO,R,XOD ŒÊœ
W * ADJ ADJ,SIM ¬„«œÂ
W * V V,PRE,SIM «” 
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «” ﬁ—«—
W * N N,SING,COM ’·Õ
W * CON CON Ê
W * N N,SING,COM ¬—«„‘
W * P P œ—
W * N N,SING,DIR,GEN Ã‰Ê»
W * N N,SING,LOC,PR ·»‰«‰
W * P P »«
W * N N,SING,COM ”«“„«‰
W * N N,PL,GR,GEN „··
W * ADJ ADJ,SIM „ Õœ
W * N N,SING,COM Â„ﬂ«—Ì
W * CON CON Ê
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM,GEN ‰Â«œ
W * ADJ ADJ,SIM »Ì‰ «·„··Ì
W * N N,SING,COM ﬂ„ﬂ
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê› Â
W * N N,PL,COM,GEN „‰«»⁄
W * ADJ ADJ,SIM ¬ê«Â
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM ﬁ—«—
W * V V,PRE,SIM «” 
W * N N,SING,PR ⁄»œ«·—Õ„«‰
W * N N,SING,PR ÊÕÌœ
W * N N,SING,COM,GEN —∆Ì” Ã„ÂÊ—Ì
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * N N,PL,ORD,GEN «Ê«Œ—
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM Ã«—Ì
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «‰Ã«„
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN œÌœ«—
W * ADJ ADJ,SIM —”„Ì
W * P P «“
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »Â
W * N N,SING,LOC,PR  Â—«‰
W * N N,SING,COM ”›—
W * V V,SUB,POS,3 ﬂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN ”Œ‰êÊÌ
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Œ«—ÃÂ
W * P P œ—
W * N N,SING,COM,GEN »Œ‘
W * ADJ ADJ,SIM,INDF œÌê—Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM ê›  ÊêÊ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM,GEN «”·«„Ì
W * N N,SING,LOC,PR «Ì—«‰
W * P P »«
W * N N,SING,COM  «ﬂÌœ
W * P P »—
W * N N,SING,COM,GEN ·“Ê„
W * N N,SING,COM Õ›Ÿ
W * CON CON Ê
W * N N,SING,COM,GEN  „«„Ì 
W * ADJ ADJ,SIM,GEN «—÷Ì
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * DELM DELM °
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN  Ê«›ﬁ‰«„Â
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM,GEN 1962
W * N N,SING,LOC,PR ‰ÌÊÌÊ—ﬂ
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,COM,GEN ﬁÿ⁄‰«„Â
W * N N,SING,NUM,GEN 2504
W * N N,SING,COM,GEN „Ã„⁄
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * N N,SING,LOC,PR,GEN Å«ÅÊ¬Ì
W * ADJ ADJ,SIM €—»Ì
W * RA RA —«
W * N N,SING,COM,GEN Ã“¡
W * ADJ ADJ,SIM,GEN ·«Ì‰›ﬂ
W * N N,SING,COM,GEN Œ«ﬂ
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * V V,PRS,POS,3 „Ì œ«‰œ
W * DELM DELM .
W * N N,SING,LOC,PR,GEN Å«ÅÊ¬Ì
W * ADJ ADJ,SIM €—»Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ‰«„
W * N N,SING,LOC,PR «Ì—Ì«‰ Ã«Ì«
W * CON CON ‰Ì“
W * ADJ ADJ,INO ‘‰«Œ Â
W * V V,PRS,POS,3 „Ì ‘Êœ
W * DELM DELM °
W * N N,SING,COM,GEN ‰«„
W * ADJ ADJ,SIM,GEN —”„Ì
W * ADJ ADJ,SUP ‘—ﬁÌ  —Ì‰
W * N N,SING,LOC,GEN «” «‰
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,TIME,GEN ”«·
W * N N,SING,NUM 1963
W * N N,SING,TIME »⁄œ
W * P P «“
W * ADJ ADJ,SIM ¬“«œ
W * N N,SING,NFL,GEN ‘œ‰
W * P P «“
W * N N,SING,COM,GEN «” ⁄„«—
W * N N,SING,LOC,PR Â·‰œ
W * N N,SING,COM,GEN ÿÌ
W * N N,SING,COM,INDF ÅÌ„«‰Ì
W * P P »«
W * N N,SING,COM,GEN Õ÷Ê—
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,COM,GEN ”«“„«‰
W * N N,PL,GR „··
W * P P »Â
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * ADJ ADJ,SIM „·Õﬁ
W * V V,PA,SIM,POS,3 ‘œ
W * DELM DELM .
W * CON CON «„«
W * N N,PL,COM ‘—ﬂ  ﬂ‰‰œê«‰
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰ê—Â
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR Å«ÅÊ¬
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME »Â  «“êÌ
W * ADJ ADJ,SIM »—ê“«—
W * V V,PA,SIM,POS,3 ‘œ
W * DET DET «Ì‰
W * N N,SING,LOC «” «‰
W * RA RA —«
W * ADJ ADJ,SIM „” ﬁ·
W * P P «“
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * V V,PA,SIM,POS,6 ŒÊ«‰œ‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * P P œ—
W * N N,SING,COM,INDF Õ«·Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * ADJ ADJ,CMPR »Ì‘ —
W * N N,PL,LOC ﬂ‘Ê—Â«
W * P P «“
W * PRO PRO,DEMO,SING «Ì‰
W * CON CON ﬂÂ
W * N N,SING,LOC,PR Å«ÅÊ¬
W * N N,SING,COM,GEN Ã“Ê
W * ADJ ADJ,SIM,GEN ·«Ì‰›ﬂ
W * N N,SING,LOC,PR «‰œÊ‰“Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM Õ„«Ì 
W * V V,PA,NAR,POS,6 ﬂ—œÂ «‰œ
W * DELM DELM .
Sub * SUBJ SUBJ !«Ã „«⁄Ì!
W * DELM DELM #
W * N N,SING,COM,GEN  Œ’’
W * PRO PRO,INO,SING,1 „—«
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PRS,POS,6 œ«—‰œ
W * DELM DELM ...
W * V V,SUB,POS,1 »Ì«Ì„
W * DELM DELM ø
W * DELM DELM #
W * P P »«
W * N N,SING,COM ”·«„
W * DELM DELM °
W * PRO PRO,personal,SING,1 „‰
W * ADJ ADJ,SIM,GEN ⁄«‘ﬁ
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PRS,POS,1 Â” „
W * CON CON Ê
W * P P »«
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM »Ì” 
W * N N,SING,TIME ”«·
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * N N,SING,COM “‰œêÌ
W * V V,PRS,POS,1 „Ì ﬂ‰„
W * DELM DELM .
W * QUA QUA Â—
W * N N,SING,COM Êﬁ 
W * N N,SING,COM,INDF ›—’ Ì
W * N N,SING,COM ÅÌ‘
W * ADJ ADJ,INO ¬„œÂ
W * CON CON Ê
W * N N,PL,COM,INDF «„ﬂ«‰« Ì
W * N N,SING,COM ›—«Â„
W * ADJ ADJ,INO ‘œÂ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN œÌœ«—
W * N N,SING,COM Êÿ‰
W * V V,PA,NAR,POS,3 —› Â
W * CON CON Ê
W * N N,SING,COM ·– 
W * V V,PA,NAR,POS,1 »—œÂ «„
W * DELM DELM .
W * PRO PRO,personal,SING,1 „‰
W * N N,SING,COM,GEN œ«‰‘ÃÊÌ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,ORD,GEN ”Ê„
W * N N,SING,COM,GEN œ«‰‘ﬂœÂ
W * N N,SING,COM ﬂ«Ì—ÊÅ—«ﬂ —
W * V V,PRS,POS,1 Â” „
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ŒÊ«” 
W * N N,SING,PR Œœ«
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME ”«·
W * CON CON Ê
W * N N,SING,NUM ç‰œ
W * N N,SING,TIME,GEN „«Â
W * ADJ ADJ,SIM œÌê—
W * N N,SING,COM œﬂ —«
W * V V,AUX,FEA,POS,1 ŒÊ«Â„
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * ADJ ADJ,SIM ·«“„
W * P P »Â
W * N N,SING,COM Ì«œ¬Ê—Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,SING,COM ÅÌ‘
W * P P «“
W * N N,SING,COM Ê—Êœ
W * P P »Â
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,SIM,GEN çÂ«—”«·Â
W * N N,SING,COM ﬂ«Ì—ÊÅ—«ﬂ —Ì
W * DELM DELM °
W * N N,SING,COM,GEN ·Ì”«‰”
W * N N,SING,COM —Ê«‰‘‰«”Ì
W * V V,PA,NAR,POS,1 ê—› Â «„
W * CON CON  «
W * V V,PA,SIM,POS,1  Ê«‰” „
W * P P,GEN Ê«—œ
W * DET DET «Ì‰
W * N N,SING,COM —‘ Â
W * ADJ ADJ,SIM ‘Ê„
W * DELM DELM .
W * N N,SING,COM Œ·«’Â
W * N N,PL,COM,GEN  Õ’Ì·« 
W * PRO PRO,personal,PL,1 „«
W * ADV ADV,GENR,EXM,GEN ‰ŸÌ—
W * N N,PL,COM Å“‘ﬂ«‰
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN Å«Ì«‰ ‰«„Â
W * ADJ ADJ,SIM,GEN  Õ’Ì·Ì
W * PRO PRO,personal,PL,1 „«
W * CON CON Â„
W * N N,SING,NUM,INDF ÌﬂÌ
W * V V,PRE,SIM «” 
W * CON CON Ê
W * P P œ—
W * N N,SING,LOC,PR ¬„—Ìﬂ«
W * CON CON Ê
W * N N,SING,LOC,PR ﬂ«‰«œ«
W * CON CON Ê
W * N N,SING,LOC,PR «—ÊÅ«
W * PRO PRO,personal,PL,1 „«
W * RA RA —«
W * P P »Â
W * N N,SING,COM —”„Ì 
W * V V,PRS,POS,6 „Ì ‘‰«”‰œ
W * DELM DELM .
W * N N,SING,NUM ”Â
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM ÅÌ‘
W * CON CON ﬂÂ
W * N N,SING,LOC,PR «Ì—«‰
W * V V,PA,SIM,POS,1 »Êœ„
W * V V,PA,SIM,POS,1 ‘‰Ìœ„
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM „ «”›«‰Â
W * DET DET «Ì‰
W * N N,SING,COM —‘ Â
W * RA RA —«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,PRS,NEG,6 ‰œ«—‰œ
W * CON CON Ê
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM ﬂ·Ì
W * P P œ—
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,SIM Â‰Ê“
W * ADJ ADJ,SIM ‘‰«Œ Â ‘œÂ
W * V V,PRS,NEG,3 ‰Ì” 
W * DELM DELM .
W * ADJ ADJ,CMPR »Ì‘ —
W * CON CON ﬂÂ
W * N N,SING,COM  ÕﬁÌﬁ
W * V V,PA,SIM,POS,1 ﬂ—œ„
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN „œÌ—«‰
W * N N,SING,COM,GEN Ê“«— 
W * N N,PL,COM ⁄·Ê„
W * P P »Â
W * N N,SING,COM œÊ” 
W * CON CON Ê
W * N N,SING,COM ŒÊÌ‘«Ê‰œÌ
W * ADJ ADJ,INO ê› Â
W * V V,PA,SIM,POS,3 »Êœ
W * ADJ ADJ,SIM,GEN „‘€Ê·
W * N N,SING,COM »——”Ì
W * V V,PRS,POS,4 Â” Ì„
W * CON CON Ê
W * P P  «
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM œÌê—
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Â„
W * DET DET «Ì‰
W * N N,SING,COM —‘ Â
W * RA RA —«
W * ADJ ADJ,SIM ﬁ»Ê·
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
