Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * N N,SING,LOC,PR «‰ê·Ì”
W * P P »Â
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * DELM DELM °
W * N N,SING,COM,GEN —∆Ì”
W * DET DET «Ì‰
W * N N,SING,LOC œ«‰‘ê«Â
W * N N,SING,COM «⁄·«„
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P «“
W * N N,SING,COM,GEN «⁄ÿ«Ì
W * N N,SING,COM,GEN „œ—ﬂ
W * ADJ ADJ,SIM «› Œ«—Ì
W * P P »Â
W * N N,SING,PR  Ê‰Ì
W * N N,SING,PR »·—
W * N N,SING,COM,GEN —Â»—
W * N N,SING,GR,GEN Õ“»
W * ADJ ADJ,SIM,GEN Õ«ﬂ„
W * N N,SING,COM ﬂ«—ê—
W * CON CON Ê
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM ŒÊœœ«—Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * QUA QUA »—ŒÌ
W * P P «“
W * N N,PL,COM,GEN Ê“Ì—«‰
W * N N,SING,COM,GEN ﬂ«»Ì‰Â
W * N N,SING,PR »·—
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN —«”
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,PR êÊ—œÊ‰
W * N N,SING,PR »—«Ê‰
W * N N,SING,COM,GEN Ê“Ì—
W * N N,SING,COM,GEN œ«—«ÌÌ
W * N N,SING,GR,GEN Õ“»
W * ADJ ADJ,SIM,GEN Õ«ﬂ„
W * N N,SING,COM ﬂ«—ê—
W * DELM DELM °
W * P P œ—
W * N N,SING,COM «⁄ —«÷
W * P P »Â
W * N N,SING,COM,GEN  »⁄Ì÷
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * P P,GEN ⁄·ÌÂ
W * N N,PL,COM,GEN œ«‰‘ ¬„Ê“«‰
W * ADJ ADJ,SIM,GEN »««” ⁄œ«œ
W * N N,PL,COM,GEN „œ«—”
W * ADJ ADJ,SIM œÊ· Ì
W * DELM DELM °
W * N N,PL,COM ”Ì«” Â«
W * CON CON Ê
W * N N,PL,COM,GEN Œÿ „‘Ì Â«Ì
W * ADJ ADJ,SIM,GEN Ã«—Ì
W * DET DET «Ì‰
W * N N,SING,LOC œ«‰‘ê«Â
W * RA RA —«
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN «‰ ﬁ«œ
W * ADJ ADJ,SIM ‘œÌœ
W * N N,SING,COM ﬁ—«—
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * DELM DELM .
W * N N,SING,PR ·—œ
W * N N,SING,PR Ã‰êÌ‰“
W * N N,SING,COM,GEN —∆Ì”
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * P P œ—
W * N N,SING,COM „’«Õ»Â
W * P P »«
W * N N,SING,COM,GEN Â› Â ‰«„Â
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * DELM DELM ‹
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * N N,SING,PR «”Åﬂ Ì Ê—
W * N N,SING,COM,GEN ç«Å
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM °
W * P P œ—
W * N N,SING,COM Å«”Œ
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM Å—”‘
W * CON CON ﬂÂ
W * ADV ADV,I ¬Ì«
W * N N,SING,COM,GEN ÿ»ﬁ
W * N N,SING,COM,GEN —ÊÌÂ
W * ADJ ADJ,SIM ﬁ»·Ì
W * DELM DELM °
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * N N,SING,COM,GEN „œ—ﬂ
W * ADJ ADJ,SIM «› Œ«—Ì
W * P P »Â
W * N N,SING,PR »·—
W * CON CON ‰Ì“
W * N N,SING,COM «Âœ«
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * CON CON Ì«
W * ADJ ADJ,SIM ŒÌ—
W * DELM DELM ø
W * N N,SING,COM  ’—ÌÕ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM :
W * ADJ ADJ,SIM,GEN ŒÌ—
W * ADV ADV,GENR,TIME «·«‰
W * ADV ADV,GENR,NEGG ‰Â
W * DELM DELM .
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * ADV ADV,GENR,SIM „⁄„Ê·«
W * P P »Â
W * QUA QUA Â—
W * N N,SING,COM Ìﬂ
W * P P «“
W * N N,PL,COM,GEN œ«‰‘ÃÊÌ«‰
W * ADJ ADJ,SIM,GEN ﬁœÌ„Ì
W * PRO PRO,R,XOD ŒÊœ
W * CON CON ﬂÂ
W * N N,SING,COM ‰Œ”  Ê“Ì—
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM °
W * N N,SING,COM,GEN „œ—ﬂ
W * ADJ ADJ,SIM «› Œ«—Ì
W * N N,SING,COM «Âœ«
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * CON CON ﬂÂ
W * P P œ—
W * QUA QUA »⁄÷Ì
W * N N,PL,COM „Ê«—œ
W * DET DET «Ì‰
W * N N,SING,COM —”„
W * P P »Â
W * N N,SING,COM «Ã—«
W * V V,PRS,NEG,3 œ—‰„Ì ¬Ìœ
W * DELM DELM .
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,LOC,PR ¬ﬂ”›Ê—œ
W * P P œ—
W * N N,SING,TIME,GEN œÂÂ
W * N N,SING,NUM,GEN 1989
W * ADJ ADJ,SIM „Ì·«œÌ
W * CON CON ‰Ì“
W * P P «“
W * N N,SING,COM,GEN «Âœ«Ì
W * N N,SING,COM,GEN „œ—ﬂ
W * ADJ ADJ,SIM «› Œ«—Ì
W * P P »Â
W * N N,SING,PR „«—ê«— 
W * N N,SING,PR  «ç—
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * ADJ ADJ,SIM,GEN ÅÌ‘Ì‰
W * ADJ ADJ,SIM,GEN „Õ«›ŸÂ ﬂ«—
W * N N,SING,LOC,PR «‰ê·Ì”
W * P P »Â
W * N N,SING,COM,GEN Œ«ÿ—
W * N N,SING,COM,GEN ﬂ«Â‘
W * ADJ ADJ,SIM,GEN ‘œÌœ
W * N N,SING,COM,GEN »ÊœÃÂ
W * N N,SING,COM,GEN ¬„Ê“‘
W * ADJ ADJ,SIM,GEN ⁄«·Ì
W * DET DET «Ì‰
W * N N,SING,LOC ﬂ‘Ê—
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * ADJ ADJ,SUP,GEN ‰Œ” Ì‰
W * N N,SING,COM,GEN œÊ—Â
W * N N,SING,NUM 31
W * MORP MORP,MADJ,GEN ”«·Â
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—Ì
W * PRO PRO,personal,SING,3 ÊÌ
W * DELM DELM °
W * N N,SING,COM ŒÊœœ«—Ì
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !Å“‘ﬂÌ!
W * N N,SING,LOC,PR »‰
W * DELM DELM ‹
W * N N,SING,NPR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN „«œ—«‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM ”Ìê«—Ì
W * V V,PRS,POS,6 Â” ‰œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ‰”» 
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN „«œ—«‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM ”Ìê«—
W * V V,PRS,NEG,6 ‰„Ì ﬂ‘‰œ
W * DELM DELM °
W * N N,SING,NUM ”Â
W * ADJ ADJ,SIM »—«»—
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN „—ﬂ“
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,SING,COM,GEN ”—ÿ«‰
W * N N,SING,LOC,PR ¬·„«‰
W * P P œ—
W * N N,SING,LOC,GEN ‘Â—
W * N N,SING,LOC,PR Â«Ìœ·»—ê
W * N N,SING,COM «⁄·«„
W * V V,PA,SIM,POS,3 ﬂ—œ
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,PL,COM,GEN „ Œ’’Ì‰
W * N N,SING,LOC,GEN œ«‰‘ê«Â
W * N N,SING,COM,GEN  «”„«‰Ì‰
W * N N,SING,LOC,PR «” —«·Ì«
W * DELM DELM °
W * N N,SING,COM,GEN «” ⁄„«·
W * N N,SING,COM œŒ«‰Ì« 
W * P P,GEN  Ê”ÿ
W * N N,PL,COM „«œ—«‰
W * DELM DELM °
W * N N,SING,COM,GEN «Õ „«·
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,PL,COM ‰Ê“«œ«‰
W * RA RA —«
W * N N,SING,NUM ”Â
W * ADJ ADJ,SIM »—«»—
W * N N,SING,COM «›“«Ì‘
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM ê“«—‘
W * DELM DELM °
W * N N,PL,COM,INDF “‰«‰Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME —Ê“«‰Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM 20
W * N N,SING,CONT ‰Œ
W * N N,SING,COM ”Ìê«—
W * V V,PRS,POS,6 „Ì ﬂ‘‰œ
W * DELM DELM °
W * N N,SING,COM,GEN «Õ „«·
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,PL,COM,AFF,6 ‰Ê“«œ«‰‘«‰
W * ADV ADV,GENR,SIM Õ Ì
W * P P »Â
W * N N,SING,NUM 4
W * P P  «
W * N N,SING,NUM 7
W * ADJ ADJ,SIM »—«»—
W * CON CON ‰Ì“
W * N N,SING,COM «›“«Ì‘
W * V V,PRS,POS,3 „Ì Ì«»œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ê“«—‘
W * ADJ ADJ,SIM Õ«ﬂÌ
W * V V,PRE,SIM «” 
W * DELM DELM :
W * N N,SING,COM,GEN «Õ „«·
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,AFF,6 „«œ—«‰‘«‰
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM,GEN œÊ—«‰
W * N N,SING,COM “«Ì„«‰
W * ADV ADV,GENR,REPT „Ãœœ«
W * P P »Â
W * N N,SING,COM ”Ìê«—
W * N N,SING,COM —ÊÌ
W * V V,PRS,POS,6 „Ì ¬Ê—‰œ
W * DELM DELM °
W * N N,SING,NUM œÊ
W * ADJ ADJ,SIM »—«»—
W * ADJ ADJ,CMPR »Ì‘ —
W * P P «“
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * N N,PL,COM,AFF,6 „«œ—«‰‘«‰
W * ADJ ADJ,SIM ”Ìê«—Ì
W * V V,PRS,NEG,6 ‰Ì” ‰œ
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,SING,COM,GEN „—ﬂ“
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,SING,COM,GEN ”—ÿ«‰
W * N N,SING,LOC,PR ¬·„«‰
W * DELM DELM °
W * N N,SING,COM,GEN ‰ ÌÃÂ
W * ADJ ADJ,SIM „–ﬂÊ—
W * N N,SING,COM,GEN Õ«’·
W * N N,PL,COM,GEN  ÕﬁÌﬁ« 
W * N N,PL,COM,GEN „ Œ’’Ì‰
W * ADJ ADJ,SIM «” —«·Ì«ÌÌ
W * P P «“
W * N N,SING,NUM 9080
W * N N,SING,COM ‰Ê“«œ
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * N N,SING,NUM 1976
W * P P  «
W * N N,SING,NUM,GEN 1999
W * ADJ ADJ,SIM „Ì·«œÌ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM „Ã·Â
W * ADJ ADJ,SIM ⁄·„Ì
W * N N,SING,PR ¬—‘ÌÊ“¬› œÌ“Ì“
W * N N,SING,COM,GEN ç«Å
W * N N,SING,LOC,PR ·‰œ‰
W * CON CON ‰Ì“
W * N N,SING,NUM,INDF ç‰œÌ
W * N N,SING,COM ÅÌ‘
W * P P »Â
W * N N,SING,COM ‰ﬁ·
W * P P «“
W * N N,PL,COM,GEN „ Œ’’Ì‰
W * ADJ ADJ,SIM ‰ÌÊ“·‰œÌ
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,PL,COM ‰Ê“«œ«‰
W * P P œ—
W * N N,PL,TIME,GEN „«Â Â«Ì
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM  Ê·œ
W * CON CON ç‰«‰ﬂÂ
W * N N,PL,COM,GEN „«œ—«‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADV ADV,GENR,TIME —Ê“«‰Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM çÂ«—
W * N N,SING,CONT ·ÌÊ«‰
W * N N,SING,COM ﬁÂÊÂ
W * V V,SUB,POS,6 »‰Ê‘‰œ
W * DELM DELM °
W * N N,SING,NUM 89
W * N N,SING,COM œ—’œ
W * N N,SING,COM «›“«Ì‘
W * V V,PRS,POS,3 „Ì Ì«»œ
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * DET DET «Ì‰
W * N N,SING,COM ê“«—‘
W * DELM DELM °
W * N N,PL,COM,INDF „«œ—«‰Ì
W * CON CON ﬂÂ
W * ADV ADV,GENR,TIME —Ê“«‰Â
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM œÂ
W * N N,SING,CONT ·ÌÊ«‰
W * N N,SING,COM ﬂÊﬂ«ﬂÊ·«
W * CON CON Ê
W * CON CON Ì«
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,NUM œÂ
W * N N,SING,CONT ·ÌÊ«‰
W * N N,SING,COM ç«ÌÌ
W * V V,PRS,POS,6 „Ì ‰Ê‘‰œ
W * CON CON ‰Ì“
W * N N,SING,COM,GEN Œÿ—
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,SING,COM,GEN ‰Ê“«œ
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P œ—
W * N N,PL,TIME,GEN „«Â Â«Ì
W * ADJ ADJ,ORD,GEN «Ê·
W * N N,SING,COM “‰œêÌ
W * N N,SING,COM «›“«Ì‘
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * DELM DELM .
W * N N,PL,COM Å“‘ﬂ«‰
W * N N,SING,LOC,PR ‰ÌÊ“·‰œ
W * P P œ—
W * N N,PL,TIME,GEN ”«·Â«Ì
W * N N,SING,NUM 1798
W * P P  «
W * N N,SING,NUM,GEN 1990
W * ADJ ADJ,SIM „Ì·«œÌ
W * N N,SING,NUM 908
W * N N,SING,COM,INDF ‰Ê“«œÌ
W * RA RA —«
W * CON CON ﬂÂ
W * ADJ ADJ,SIM „—œÂ
W * ADJ ADJ,SIM „ Ê·œ
W * ADJ ADJ,INO ‘œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * CON CON Ê
W * CON CON Â„ç‰Ì‰
W * N N,SING,NUM 1200
W * N N,SING,COM,GEN ‰Ê“«œ
W * ADJ ADJ,SIM ”«·„
W * RA RA —«
W * P P »Â
W * N N,SING,COM œﬁ 
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM „⁄«Ì‰Â
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,6 œ«œ‰œ
W * CON CON Ê
W * N N,SING,COM ‰ ÌÃÂ
W * V V,PA,SIM,POS,6 ê—› ‰œ
W * DELM DELM °
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * CON CON ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN —Õ„
W * N N,SING,COM „«œ—
W * P P »Â
W * N N,SING,COM ﬂ«›∆Ì‰
W * N N,SING,COM ⁄«œ 
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,6 »Êœ‰œ
W * N N,SING,TIME »⁄œ
W * P P «“
W * N N,SING,COM  Ê·œ
W * P P »Â
W * N N,SING,COM œ·Ì·
W * N N,SING,COM œÊ—Ì
W * P P «“
W * DET DET «Ì‰
W * N N,SING,COM „«œÂ
W * DELM DELM °
W * ADJ ADJ,SIM,GEN œç«—
W * N N,PL,COM,INDF „‘ﬂ·« Ì
W * P P «“
W * N N,SING,COM,GEN ﬁ»Ì·
W * N N,SING,COM ·—“‘
W * CON CON Ê
W * N N,SING,COM «” ›—«€
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * DELM DELM .
W * DET DET «Ì‰
W * N N,PL,COM Å“‘ﬂ«‰
W * P P »—
W * DET DET «Ì‰
W * V V,PRE,NC,6 ⁄ﬁÌœÂ «‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ”Ì” „
W * ADJ ADJ,SIM,GEN  ‰›”Ì
W * N N,PL,COM,INDF ‰Ê“«œ«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN „«œ—«‰
W * PRO PRO,DEMO,PL ¬‰Â«
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * N N,SING,COM «‰œ«“Â
W * N N,SING,COM ﬂ«›∆Ì‰
W * N N,SING,COM „’—›
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * N N,SING,COM,GEN Ã‰Ì‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P »Â
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ⁄«œ 
W * V V,PA,NAR,POS,6 œ«œÂ «‰œ
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „⁄„Ê·
W * N N,SING,COM  Õ—Ìﬂ
W * V V,PRS,NEG,6 ‰„Ì ‘Ê‰œ
W * CON CON Ê
W * CON CON Ì«
W * ADV ADV,deg,SIM ﬂ«„·«
W * P P «“
W * N N,SING,COM ﬂ«—
W * V V,PRS,POS,3 „Ì «› œ
W * DELM DELM .
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM,GEN ‰«êÂ«‰Ì
W * N N,SING,COM ‰Ê“«œ
W * P P œ—
W * N N,PL,LOC,GEN ﬂ‘Ê—Â«Ì
W * ADJ ADJ,SIM,GEN ’‰⁄ Ì
W * ADJ ADJ,SIM €—»Ì
W * P P »«
W * N N,SING,COM,GEN ÊÃÊœ
W * N N,SING,COM œ” —”Ì
W * P P »Â
W * N N,PL,COM,GEN «„ﬂ«‰« 
W * ADJ ADJ,SIM Å“‘ﬂÌ
W * CON CON Ê
W * ADJ ADJ,SIM,GEN œ—„«‰Ì
W * ADJ ADJ,SIM ê” —œÂ
W * DELM DELM °
W * ADJ ADJ,SUP ‘«Ì⁄ —Ì‰
W * N N,SING,COM,GEN ⁄«„·
W * N N,SING,COM,GEN „—ê
W * N N,PL,COM ﬂÊœﬂ«‰
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADV ADV,GENR,TIME ”«·«‰Â
W * P P »Â
W * N N,SING,COM,GEN ÿÊ—
W * ADJ ADJ,SIM „ Ê”ÿ
W * QUA QUA,GEN ÕœÊœ
W * N N,SING,NUM 800
W * N N,SING,COM,GEN ‰Ê“«œ
W * N N,SING,COM,GEN “Ì—
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME ”«·
W * P P œ—
W * N N,SING,LOC,PR ¬·„«‰
W * DELM DELM °
W * ADJ ADJ,SIM,GEN œç«—
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM ‰«êÂ«‰Ì
W * V V,PRS,POS,6 „Ì ‘Ê‰œ
W * CON CON Ê
W * N N,SING,COM,GEN Ã«‰
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P «“
W * N N,SING,COM œ” 
W * V V,PRS,POS,6 „Ì œÂ‰œ
W * DELM DELM .
W * N N,SING,COM,GEN „—ê
W * ADJ ADJ,SIM ‰«êÂ«‰Ì
W * DELM DELM °
W * ADJ ADJ,SUP „Â„ —Ì‰
W * N N,SING,COM,GEN ⁄«„·
W * N N,SING,COM,GEN „—ê Ê„Ì—
W * N N,PL,COM,GEN ﬂÊœﬂ«‰
W * N N,SING,COM,GEN “Ì—
W * N N,SING,NUM Ìﬂ
W * N N,SING,TIME,GEN ”«·
W * P P œ—
W * N N,SING,LOC,PR ¬·„«‰
W * P P »Â
W * N N,SING,COM ‘„«—
W * V V,PRS,POS,3 „Ì —Êœ
W * DELM DELM .
Sub * SUBJ SUBJ !›—Â‰êÌ!
W * N N,SING,COM ”œ
W * N N,SING,LOC,PR Ã—Â
W * ADJ ADJ,SIM „ ⁄·ﬁ
W * P P »Â
W * N N,SING,COM,GEN œÊ—Â
W * ADJ ADJ,SIM ”«”«‰Ì
W * ADJ ADJ,SIM Ê«ﬁ⁄
W * P P œ—
W * N N,SING,NUM 30
W * MORP MORP,MN,SING,GEN ﬂÌ·Ê„ —Ì
W * N N,SING,DIR,GEN ‘„«·
W * ADJ ADJ,SIM,GEN €—»Ì
W * N N,SING,LOC,GEN ‘Â—” «‰
W * N N,SING,LOC,PR —«„Â—„“
W * P P »«
W * N N,SING,COM,GEN ‘„«—Â
W * N N,SING,NUM 2452
W * P P œ—
W * N N,SING,COM,GEN ›Â—” 
W * N N,PL,COM,GEN ¬À«—
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * DELM DELM .
W * P P »Â
W * N N,SING,COM,GEN ê“«—‘
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM,GEN ⁄„Ê„Ì
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN „Ì—«À
W * ADJ ADJ,SIM,GEN ›—Â‰êÌ
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * DET DET «Ì‰
W * N N,SING,COM,GEN ”œ
W * ADJ ADJ,SIM »«” «‰Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN ‰Ê⁄
W * N N,PL,COM,GEN ”œÂ«Ì
W * ADJ ADJ,SIM Ê“‰Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,LOC,GEN —ÊœŒ«‰Â
W * N N,SING,LOC,PR “—œ
W * N N,SING,COM »‰«
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM ”œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN —ÊÌ
W * N N,SING,NUM œÊ
W * N N,SING,LOC,GEN œ—Â
W * ADJ ADJ,SIM ﬂ„ ⁄„ﬁ
W * P P »Â
W * N N,SING,COM,GEN ‘ﬂ·
W * ADJ ADJ,SIM œÊœÂ«‰Â
W * N N,SING,COM «Õœ«À
W * ADJ ADJ,INO ‘œÂ
W * DELM DELM °
W * N N,SING,COM,GEN Õœ
W * ADJ ADJ,SIM,GEN ›«’·
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ’Œ—Â
W * ADJ ADJ,SIM ﬂ‰ê·Ê„—«∆Ì
W * CON CON Ê
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN  ÅÂ
W * ADJ ADJ,SIM „—ﬂ»
W * P P «“
W * N N,SING,COM ﬁ·ÊÂ ”‰ê
W * DELM DELM °
W * N N,SING,COM ‘‰
W * CON CON Ê
W * N N,SING,COM „«”Â
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM ”œ
W * N N,SING,LOC,PR Ã—Â
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
W * N N,SING,COM,GEN ﬂ‰ —·
W * N N,PL,COM,GEN ”Ì·«»Â«Ì
W * N N,SING,LOC,GEN —Êœ
W * N N,SING,LOC,PR “—œ
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM Ã„·Â
W * N N,PL,LOC,GEN —ÊœÂ«Ì
W * ADJ ADJ,SIM Œ—Ê‘«‰
W * CON CON Ê
W * ADJ ADJ,SIM ”Ì·«»Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * P P »«
W * N N,SING,COM ﬁ·ÊÂ ”‰ê
W * CON CON Ê
W * N N,SING,COM ”«—ÊÃ
W * N N,SING,COM »‰«
W * ADJ ADJ,INO ‘œÂ
W * CON CON Ê
W * N N,SING,COM,GEN Å«ÌÂ
W * DET DET «Ì‰
W * N N,SING,COM ”œ
W * P P,GEN »Ì‰
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ’Œ—Â
W * ADJ ADJ,SIM ÿ»Ì⁄Ì
W * CON CON Ê
W * P P »Â
W * N N,SING,LOC,PR,GEN ﬁÿ—
W * ADJ ADJ,SIM,GEN ÿ»Ì⁄Ì
W * N N,SING,NUM 61
W * N N,SING,COM „ —
W * ADJ ADJ,INO ”«Œ Â
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN »œ‰Â
W * ADJ ADJ,SIM,GEN ‘„«·Ì
W * N N,SING,LOC —ÊœŒ«‰Â
W * N N,SING,COM,GEN «” Õﬂ«„
W * ADJ ADJ,CMPR,INDF ﬂ„ —Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM °
W * CON CON Ê
W * N N,SING,COM,GEN »œ‰Â
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * ADJ ADJ,SIM „ ‘ﬂ·
W * P P «“
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ’Œ—Â
W * ADV ADV,GENR,SIM Ìﬂœ” 
W * ADJ ADJ,SIM ﬂ‰ê·Ê„—«∆Ì
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,PL,COM,GEN ”«“‰œê«‰
W * DET DET «Ì‰
W * N N,SING,COM ”œ
W * P P »Â
W * N N,SING,COM,GEN „‰ŸÊ—
