Sub * SUBJ SUBJ !«ﬁ ’«œÌ!
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * V V,PA,PRG,POS,3 „Ì ”«Œ 
W * CON CON Ê
W * N N,PL,COM  Õ—Ì›« 
W * RA RA —«
W * ADJ ADJ,SIM —”Ê«
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * ADJ ADJ,SIM »Ì‘
W * P P «“
W * PRO PRO,INDF,PL œÌê—«‰
W * N N,SING,COM ﬂ«—
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM °
W * P P «“
W * PRO PRO,INDF,PL Â„ê«‰
W * ADV ADV,deg,CMPR »Ì‘ —
W * N N,SING,COM Â“Ì‰Â
W * V V,PA,PRG,POS,3 „Ì Å—œ«Œ 
W * CON CON Ê
W * ADV ADV,deg,CMPR ﬂ„ —
W * P P «“
W * PRO PRO,INDF,PL œÌê—«‰
W * N N,SING,COM  Êﬁ⁄
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * P P «“
W * PRO PRO,R,XOD ŒÊœ
W * N N,SING,COM ”Œ‰
W * V V,PA,PRG,NEG,3 ‰„Ì ê› 
W * DELM DELM °
W * N N,SING,COM ›—Ê ‰Ì
W * CON CON Ê
W * N N,SING,COM ”«œêÌ
W * RA RA —«
W * N N,SING,COM œÊ” 
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,PL,COM,GEN «›—«œ
W * ADJ ADJ,SIM ﬂ„ ”Ê«œ
W * CON CON Ê
W * ADJ ADJ,SIM »Ì ›—Â‰ê
W * ADV ADV,GENR,EXM Â„çÊ‰
W * N N,SING,COM,INDF ‰êÌ‰Ì
W * P P «“
W * N N,SING,COM œ«‰‘
W * V V,PA,PRG,POS,3 „Ì œ—Œ‘Ìœ
W * DELM DELM .
W * N N,SING,COM,GEN ÃÂ«‰
W * N N,SING,COM ÅÌ—«„Ê‰
W * CON CON Ê
W * ADJ ADJ,SIM „⁄«’—
W * RA RA —«
W * V V,PA,PRG,POS,3 „Ì ‘‰«Œ 
W * CON CON Ê
W * P P »«
W * N N,PL,COM,GEN „»«‰Ì
W * N N,SING,COM,GEN ›—Â‰ê
W * N N,SING,DIR €—»
W * CON CON Ê
W * N N,SING,COM,GEN  „œ‰
W * N N,SING,COM ”ﬂÊ·«—
W * ADJ ADJ,SIM ¬‘‰«
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * N N,SING,COM ¬“«œÌ
W * P P,AFF,3 »—«Ì‘
W * N N,SING,COM,INDF Âœ›Ì
W * ADJ ADJ,SIM »“—ê
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON Ê
W * N N,SING,COM œÌ‰
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN „‰Ÿ—
W * N N,SING,COM,GEN ¬“«œÌ
W * N N,SING,COM «‰”«‰
W * CON CON Ê
W * P P œ—
W * N N,SING,COM,GEN ÃÂ 
W * N N,SING,COM —Â«ÌÌ
W * P P «“
W * N N,SING,COM,GEN »‰œ
W * N N,SING,COM «” Õ„«—
W * CON CON Ê
W * N N,SING,COM «” À„«—
W * N N,SING,COM  ›”Ì—
W * V V,PA,PRG,POS,3 „Ì ﬂ—œ
W * DELM DELM .
W * P P œ—
W * N N,SING,COM ‰Â«Ì 
W * N N,SING,COM „”∆Ê·Ì 
W * RA RA —«
W * P P,GEN »—«Ì
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,PRG,POS,3 „Ì ŒÊ«” 
W * CON CON Ê
W * N N,PL,COM ‰ «ÌÃ
W * CON CON Ê
W * N N,PL,COM „Ê›ﬁÌ Â«
W * RA RA —«
W * P P »Â
W * PRO PRO,INDF,PL œÌê—«‰
W * V V,PA,PRG,POS,3 Ê«„Ì ‰Â«œ
W * DELM DELM .
W * ADV ADV,GENR,TIME «Ì‰ﬂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * N N,PL,COM,GEN ⁄‰«’—
W * N N,SING,COM €›· 
W * MORP MORP,MADJ “œÂ
W * CON CON Ê
W * ADJ ADJ,SIM,INDF Ã«Â·Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * N N,SING,NUM,INDF ÌﬂÌ
W * P P «“
W * N N,PL,COM,GEN „”∆Ê·Ì‰
W * ADJ ADJ,SIM »Ì œ›«⁄
W * CON CON Ê
W * ADJ ADJ,SIM €Ì—„”·Õ
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,SING,GR,GEN ‘Ê—«Ì
W * N N,SING,LOC ‘Â—
W * P P »Â
W * N N,SING,MON,GEN  Ì—
W * N N,SING,COM,GEN ﬂÌ‰
W * N N,SING,COM “Œ„
W * V V,PRS,POS,6 „Ì “‰‰œ
W * DELM DELM °
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,PRS,POS,6 Â” ‰œ
W * CON CON ﬂÂ
W * N N,PL,COM Ê“Ì—«‰
W * RA RA —«
W * P P œ—
W * N N,PL,COM ŒÌ«»«‰Â«
W * N N,SING,COM ﬂ ﬂ
W * V V,PRS,POS,6 „Ì “‰‰œ
W * CON CON Ê
W * N N,PL,COM „ ›ﬂ—«‰
W * RA RA —«
W * P P œ—
W * N N,PL,COM œ«‰‘ê«ÂÂ«
W * P P »Â
W * N N,SING,COM,GEN ”‰ê
W * N N,SING,COM ÃÂ«· 
W * V V,PRS,POS,6 „Ì ﬂÊ»‰œ
W * P P œ—
W * N N,SING,COM,GEN ¬” «‰Â
W * N N,SING,ORD,GEN Â› „
W * N N,SING,MON  Ì—Ì
W * ADJ ADJ,SIM œÌê—
W * V V,AUX,NIN,POS »«Ìœ
W * V V,SUB,POS,4 »Ì‰œÌ‘Ì„
W * CON CON ﬂÂ
W * N N,SING,COM Œ‘Ê‰ 
W * DET DET,I çÂ
W * N N,SING,COM,GEN ⁄‰’—
W * ADJ ADJ,SIM,INDF ÊÌ—«‰ê—Ì
W * V V,PRE,SIM «” 
W * CON CON Ê
W * N N,SING,COM —Ì‘Â
W * P P œ—
W * DET DET,I çÂ
W * N N,SING,COM,GEN ÃÂ·
W * ADJ ADJ,SIM,INDF ⁄ŸÌ„Ì
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * N N,SING,COM,GEN Ì«œ
W * N N,PL,COM,GEN ‘ÂÌœ«‰
W * ADJ ADJ,SIM,GEN »“—êÊ«—
W * N N,SING,ORD,GEN Â› „
W * N N,SING,MON  Ì—
W * ADJ ADJ,SIM ê—«„Ì
W * CON CON Ê
W * ADJ ADJ,SIM œ—Œ‘«‰
W * V V,IMP,POS,3 »«œ
W * DELM DELM .
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * ADJ ADJ,SIM €Ì—„‰ÿﬁÌ
W * DELM DELM _
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,PR ﬁœ”
W * CON CON ‰Ì“
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * P P œ—
W * N N,SING,COM,GEN »—«»—
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * ADJ ADJ,SIM €Ì—„‰ÿﬁÌ
W * P P »«
W * N N,SING,COM ê—Ì“
W * P P »Â
W * N N,SING,COM,GEN Õ«œÀÂ
W * N N,SING,COM,GEN «‰›Ã«—
W * N N,SING,COM,GEN œ› —
W * N N,SING,GR,GEN Õ“»
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * DET DET «Ì‰
W * N N,PL,TIME —Ê“Â«
W * CON CON ﬂÂ
W * ADJ ADJ,SIM,GEN Ì«œ¬Ê—
W * N N,SING,COM,GEN Õ«œÀÂ
W * ADJ ADJ,SIM,GEN  ·Œ
W * N N,SING,COM,GEN «‰›Ã«—
W * N N,SING,COM,GEN œ› —
W * N N,SING,GR,GEN Õ“»
W * N N,SING,COM,GEN Ã„ÂÊ—Ì
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,COM,GEN ‘Â«œ 
W * N N,SING,COM,GEN ‘ÂÌœ
W * ADJ ADJ,SIM „Ÿ·Ê„
W * DELM DELM °
W * N N,SING,SURN œﬂ —
W * N N,SING,PR »Â‘ Ì
W * CON CON Ê
W * N N,SING,NUM Â› «œ
W * CON CON Ê
W * N N,SING,NUM œÊ
W * N N,SING,COM ‰›—
W * P P «“
W * N N,PL,COM,AFF,3 Â„—“„«‰‘
W * V V,PRS,POS,3 „Ì »«‘œ
W * DELM DELM °
W * V V,PRS,POS,3 „Ì  Ê«‰œ
W * N N,PL,COM,INDF ‰„Ê‰Â Â«ÌÌ
W * P P «“
W * N N,PL,COM,GEN Õ„·« 
W * ADJ ADJ,SIM ê” —œÂ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * N N,SING,COM ”‰
W * CON CON Ê
W * N N,SING,COM,AFF,6 ”«·‘«‰
W * N N,SING,COM ﬁœ
W * V V,PRS,POS,3 „Ì œÂœ
W * DELM DELM °
W * N N,SING,COM  œ«⁄Ì
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM .
W * N N,SING,COM,GEN „ﬁ«Ì”Â
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,COM,GEN ›÷«Ì
W * N N,SING,COM  Â«Ã„
W * P P,GEN ⁄·ÌÂ
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN ‘ÂÌœ
W * ADJ ADJ,SIM „Ÿ·Ê„
W * CON CON Ê
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * CON CON ﬂÂ
W * PRO PRO,personal,SING,3 «Ê
W * P P œ—
W * N N,SING,COM,GEN —√”
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * P P »«
W * PRO PRO,INDF,SING ¬‰çÂ
W * ADV ADV,GENR,SIM »Â ÊÌéÂ
W * P P,GEN ÿÌ
W * N N,SING,NUM,INDF ÌﬂÌ
W * N N,SING,NUM œÊ
W * N N,SING,TIME,GEN ”«·
W * ADJ ADJ,SIM «ŒÌ—
W * N N,SING,COM,GEN ‘«Âœ
W * PRO PRO,DEMO,SING ¬‰
W * V V,PA,NAR,POS,4 »ÊœÂ «Ì„
W * DELM DELM °
W * N N,SING,COM,GEN Œÿ
W * ADJ ADJ,SIM,GEN ”Ì—
W * N N,SING,COM  Â«Ã„
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN œ” ê«Â
W * N N,SING,COM ⁄œ«· 
W * RA RA —«
W * ADV ADV,GENR,CMPR —Ê‘‰ —
W * V V,PRS,POS,3 „Ì ”«“œ
W * DELM DELM .
W * N N,SING,PR »Â‘ Ì
W * CON CON ﬂÂ
W * P P »Â
W * N N,SING,COM,GEN ﬁÊ·
W * N N,SING,PR «„«„
W * ADV ADV,GENR,SIM »Â  ‰Â«ÌÌ
W * N N,SING,NUM Ìﬂ
W * N N,SING,GR „· 
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM °
W * ADV ADV,GENR,SIM ç‰«‰
W * N N,SING,COM,GEN „Ê—œ
W * N N,PL,COM,GEN Õ„·« 
W * ADJ ADJ,SIM,GEN ‰«ÃÊ«‰„—œ«‰Â
W * N N,PL,COM „‰«›ﬁÌ‰
W * CON CON Ê
W * N N,PL,COM ·Ì»—«·Â«
W * CON CON Ê
W * N N,SING,COM,GEN  —Ê—
W * N N,SING,COM ‘Œ’Ì 
W * N N,SING,COM ﬁ—«—
W * V V,PA,SIM,POS,3 ê—› 
W * CON CON ﬂÂ
W * N N,SING,COM ‘ﬂ
W * CON CON Ê
W * N N,SING,COM,GEN  —œÌœ
W * QUA QUA »”Ì«—Ì
W * P P «“
W * N N,PL,COM,GEN Ì«—«‰
W * N N,SING,COM «‰ﬁ·«»
W * RA RA —«
W * CON CON ‰Ì“
W * V V,PA,SIM,POS,3 »—«‰êÌŒ 
W * DELM DELM .
W * P P »«
W * N N,SING,COM,GEN ‘—Ê⁄
W * N N,PL,COM  €ÌÌ—« 
W * P P œ—
W * N N,SING,COM,GEN ﬂ«œ—
W * ADJ ADJ,SIM,GEN „œÌ—Ì Ì
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * DELM DELM °
W * PRO PRO,INDF,SING »—ŒÌ
W * DET DET «Ì‰
W * N N,SING,COM êÊ‰Â
W * ADJ ADJ,SIM Ê«‰„Êœ
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * CON CON ﬂÂ
W * ADV ADV,GENR,SIM êÊÌ«
W * N N,SING,COM,GEN œ” ê«Â
W * N N,SING,COM ﬁ÷«
W * ADV ADV,GENR,SIM ç‰«‰
W * ADJ ADJ,SIM „ ÕÊ·
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON ﬂÂ
W * PRO PRO,INDF,SING ¬‰çÂ
W * ADJ ADJ,SIM €Ì—ﬁ«‰Ê‰Ì
W * V V,PRE,SIM «” 
W * DELM DELM °
W * ADV ADV,GENR,SIM ﬁ«‰Ê‰Ì
W * N N,SING,COM Ã·ÊÂ
W * V V,SUB,POS,3 ‰„«Ìœ
W * CON CON Ê
W * N N,SING,COM,GEN ﬁœ— 
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM ⁄œ«· 
W * P P «“
W * DET DET ¬‰
W * N N,SING,COM œ” ê«Â
W * N N,SING,COM ”·»
W * V V,AUX,FEA,POS,3 ŒÊ«Âœ
W * V V,PA,SIM,POS,3 ‘œ
W * CON CON Ê
W * ADJ ADJ,CMPR ÿ—›Â  —
W * PRO PRO,DEMO,SING ¬‰
W * CON CON ﬂÂ
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM,GEN ŒÊ«” Â«Ì
W * ADJ ADJ,SIM €Ì—„‰ÿﬁÌ
W * DELM DELM °
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,PL,COM «’·«Õ« 
W * P P œ—
W * N N,SING,COM,GEN ﬁÊÂ
W * N N,SING,COM ﬁ÷«ÌÌÂ
W * N N,SING,COM Ì«œ
W * V V,PA,PRG,POS,3 „Ì ‘œ
W * DELM DELM .
W * CON CON «„«
W * DET DET ¬‰
W * N N,SING,COM êÊ‰Â
W * CON CON ﬂÂ
W * DET DET «Ì‰
W * N N,SING,COM ÿÌ›
W * N N,SING,COM ›÷«”«“Ì
W * V V,PA,SIM,POS,6 ﬂ—œ‰œ
W * P P «“
W * N N,SING,COM,GEN ﬁ«ÿ⁄Ì 
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM ﬁ÷«ÌÌ
W * ADJ ADJ,INO ﬂ«” Â
W * V V,PA,SIM,NEG,3 ‰‘œ
W * DELM DELM °
W * CON CON »·ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN ﬂ‰«—
W * N N,SING,COM  ·«‘
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN —›⁄
W * QUA QUA »⁄÷Ì
W * N N,PL,COM,GEN „‘ﬂ·« 
W * ADJ ADJ,SIM ”«Œ «—Ì
W * CON CON Ê
W * ADJ ADJ,SIM «Ã—«ÌÌ
W * CON CON Ê
W * P P,GEN »œÊ‰
W * QUA QUA ÂÌç
W * SPEC SPEC êÊ‰Â
W * N N,SING,COM ⁄’»«‰Ì 
W * CON CON Ê
W * N N,SING,COM ”—Ê’œ«
W * DELM DELM °
W * N N,PL,COM,GEN „”∆Ê·«‰
W * ADJ ADJ,SIM ÃœÌœ
W * P P »—
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM ⁄œ«· 
W * N N,SING,COM Å«Ì
W * V V,PA,SIM,POS,6 ›‘—œ‰œ
W * DELM DELM .
W * CON CON Ê
W * P P,GEN »—«Ì
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,AFF,6  ·«‘Â«Ì‘«‰
W * P P,GEN »—«Ì
W * P P œ—
W * N N,SING,COM,GEN „Ê÷⁄
W * N N,SING,COM —Êœ—»«Ì” Ì
W * CON CON Ê
W * N N,SING,COM «‰›⁄«·
W * N N,SING,COM ﬁ—«—
W * N N,SING,NFL,GEN œ«œ‰
W * N N,SING,COM,GEN ﬁÊÂ
W * N N,SING,COM ﬁ÷«ÌÌÂ
W * P P »Â
W * N N,SING,COM À„—
W * ADJ ADJ,INO,NEG ‰‰‘” Â
W * V V,PRE,SIM «” 
W * N N,SING,COM,GEN »Â«‰Â
W * ADJ ADJ,SIM ·«“„
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN  €ÌÌ—
W * N N,SING,COM  «ﬂ Ìﬂ
W * P P œ—
W * N N,SING,COM »—ŒÊ—œ
W * P P »«
W * N N,SING,COM,GEN ﬁÊÂ
W * N N,SING,COM ﬁ÷«ÌÌÂ
W * N N,SING,COM ›—«Â„
W * V V,PA,SIM,POS,3 ¬„œ
W * CON CON Ê
W * N N,SING,GR,GEN „· 
W * N N,SING,LOC,PR «Ì—«‰
W * P P œ—
W * N N,SING,TIME,GEN Â› Â
W * ADJ ADJ,SIM «ŒÌ—
W * N N,SING,COM,GEN ‘«Âœ
W * N N,SING,COM,GEN „ÊÃ
W * ADJ ADJ,SIM,INDF ÃœÌœÌ
W * P P «“
W * N N,SING,COM,GEN  Â«Ã„
W * ADJ ADJ,SIM ¬‘ﬂ«—
W * CON CON Ê
W * N N,SING,COM Õ”«»
W * MORP MORP,MADJ ‘œÂ
W * P P,GEN ⁄·ÌÂ
W * N N,SING,COM,GEN œ” ê«Â
W * ADJ ADJ,SIM,GEN ﬁ÷«ÌÌ
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,INO »ÊœÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * P P »—
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM «”«”Ì
W * DELM DELM °
W * N N,SING,COM,GEN ﬁÊÂ
W * ADJ ADJ,SIM ﬁ÷«∆ÌÂ
W * DELM DELM °
W * ADJ ADJ,SIM „” ﬁ·
W * P P «“
W * N N,SING,NUM œÊ
W * N N,SING,COM,GEN ﬁÊÂ
W * N N,SING,COM ﬁ«‰Ê‰ê–«—Ì
W * CON CON Ê
W * N N,SING,COM «Ã—«
W * DELM DELM °
W * N N,SING,COM ÊŸÌ›Â
W * V V,PRS,POS,3 œ«—œ
W * ADV ADV,GENR,SIM ›ﬁÿ
W * P P »Â
W * N N,PL,COM,GEN „’«·Õ
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * CON CON Ê
W * N N,SING,COM,GEN «” ﬁ—«—
W * N N,SING,COM ⁄œ«· 
W * CON CON Ê
W * N N,SING,NFL,GEN —”«‰œ‰
W * N N,SING,COM Õﬁ
W * P P »Â
W * N N,SING,COM,GEN ’«Õ»
W * PRO PRO,DEMO,SING ¬‰
W * V V,SUB,POS,3 »Ì‰œÌ‘œ
W * CON CON Ê
W * P P,GEN  Õ 
W * N N,SING,COM,GEN  «ÀÌ—
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * ADJ ADJ,SIM,GEN €Ì—„‰ÿﬁÌ
W * N N,PL,COM,GEN „Œ«·›«‰
W * N N,SING,COM ⁄œ«· 
W * N N,SING,COM ﬁ—«—
W * V V,SUB,NEG,3 ‰êÌ—œ
W * DELM DELM .
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM,GEN ›÷«Ì
W * N N,SING,COM «»Â«„
W * CON CON Ê
W * N N,SING,COM «› —«
W * CON CON «ê—çÂ
W * ADJ ADJ,SIM „„ﬂ‰
W * V V,PRE,SIM «” 
W * N N,SING,COM ﬂ«—
W * RA RA —«
W * P P »—
W * DET DET «Ì‰
W * N N,SING,COM œ” ê«Â
W * N N,SING,COM „‘ﬂ·
W * V V,SUB,POS,3 ”«“œ
W * CON CON «„«
W * N N,SING,COM,GEN ⁄„·ﬂ—œ
W * N N,SING,COM,GEN „œÌ—Ì 
W * ADJ ADJ,SIM ÃœÌœ
W * P P œ—
W * N N,SING,COM,GEN «Ã—«Ì
W * N N,SING,COM,GEN ⁄œ«· 
W * ADJ ADJ,SIM «”·«„Ì
W * CON CON Ê
W * N N,SING,COM  «ÀÌ—
W * N N,SING,NFL ‰Å–Ì—› ‰
W * P P «“
W * N N,SING,COM,GEN ÃÊ
W * N N,SING,COM  Â„ 
W * CON CON Ê
W * N N,SING,COM «› —«
W * CON CON Ê
W * CON CON œ—⁄Ì‰ Õ«·
W * N N,SING,COM  «ﬂÌœ
W * P P »—
W * N N,PL,COM,GEN «’·«Õ« 
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM ‰Ì«“
W * DELM DELM °
W * ADJ ADJ,SIM,GEN ‘«Ì” Â
W * N N,SING,COM  ÊÃÂ
W * CON CON Ê
W * N N,SING,COM  ﬁœÌ—
W * V V,PRE,SIM «” 
W * ADV ADV,GENR,SIM Õ Ì
W * CON CON «ê—çÂ
W * ADV ADV,GENR,SIM Â‰Ê“
W * P P  «
W * N N,SING,COM,GEN «” ﬁ—«—
W * ADJ ADJ,SIM,GEN ﬂ«„·
W * N N,SING,COM,GEN ⁄œ«· 
W * ADJ ADJ,SIM «”·«„Ì
W * P P œ—
W * N N,SING,COM Ã«„⁄Â
W * N N,SING,COM,GEN ›«’·Â
W * ADJ ADJ,SIM,INDF “Ì«œÌ
W * P P »Â
W * N N,SING,COM ç‘„
W * V V,PRS,POS,3 „Ì ŒÊ—œ
W * DELM DELM .
W * N N,SING,COM,INDF ”Ì«” „œ«—Ì
W * P P,GEN »—«Ì
W * QUA QUA,GEN Â„Â
W * N N,PL,COM “„«‰Â«
W * DELM DELM _
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,SES »Â«—
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ‘‰»Â
W * P P »«
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,PR »Â‘ Ì
W * DELM DELM °
W * ADJ ADJ,SIM —Ê‘‰›ﬂ—
W * CON CON Ê
W * N N,SING,COM,INDF ”Ì«” „œ«—Ì
W * P P,GEN »—«Ì
W * QUA QUA,GEN Â„Â
W * N N,PL,COM “„«‰Â«
W * P P »«
W * N N,SING,COM «‘«—Â
W * P P »Â
W * N N,PL,COM,GEN ‘—«Ìÿ
W * N N,PL,ORD,GEN «Ê«Ì·
W * N N,SING,COM «‰ﬁ·«»
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN ⁄œ„
W * N N,SING,COM À»« 
W * P P œ—
W * N N,SING,COM,GEN ⁄—’Â
W * N N,SING,COM ”Ì«” 
W * DELM DELM °
W * N N,SING,COM «ﬁ ’«œ
W * CON CON Ê
W * N N,SING,COM ›—Â‰ê
W * CON CON «“Ìﬂ ”Ê
W * CON CON Ê
W * ADJ ADJ,SIM,GEN «‰»ÊÂ
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * ADJ ADJ,SIM,GEN »—Õﬁ
W * N N,SING,GR „—œ„
W * CON CON «“”ÊÌ œÌê—
W * QUA QUA,GEN Â„ÂÒ
W * N N,PL,COM ‰ê«Â Â«
W * RA RA —«
W * ADJ ADJ,SIM,GEN „ ÊÃÂ
W * N N,PL,COM —Â»—«‰
W * CON CON Ê
W * N N,PL,COM,GEN ”Ì«” „œ«—«‰
W * N N,SING,LOC ﬂ‘Ê—
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * P P œ—
W * SPEC SPEC ç‰Ì‰
W * N N,PL,COM,INDF ‘—«ÌÿÌ
W * V V,PA,SIM,POS,3 »Êœ
W * CON CON ﬂÂ
W * N N,SING,COM,INDF ‘Œ’Ì Ì
W * ADJ ADJ,SIM „„ «“
W * P P œ—
W * N N,SING,COM,GEN ‰Ÿ«„
W * ADJ ADJ,SIM,GEN „œÌ—Ì Ì
W * N N,SING,LOC ﬂ‘Ê—
W * N N,SING,COM,GEN  ÊÃÂ
W * PRO PRO,INDF,PL Â„ê«‰
W * RA RA —«
W * V V,PA,SIM,POS,3 »—«‰êÌŒ 
W * DELM DELM °
W * N N,SING,COM,GEN ‰«„
W * PRO PRO,personal,SING,3 «Ê
W * N N,SING,SURN ”Ìœ
W * N N,SING,PR,GEN „Õ„œ
W * N N,SING,PR,GEN Õ”Ì‰Ì
W * N N,SING,PR »Â‘ Ì
W * V V,PA,SIM,POS,3 »Êœ
W * DELM DELM .
W * PRO PRO,personal,SING,3 «Ê
W * N N,PL,COM,GEN ÊÌéêÌÂ«Ì
W * N N,SING,NUM Ìﬂ
W * N N,SING,COM,GEN ”Ì«” „œ«—
W * ADJ ADJ,SIM Œ»—Â
W * CON CON Ê
W * ADJ ADJ,SIM »—Ã” Â
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ÊÃÊœ
W * PRO PRO,R,XOD ŒÊœ
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM .
W * ADJ ADJ,SIM –Ì ‰›Ê–
W * CON CON Ê
W * ADJ ADJ,SIM „ﬁ œ—
W * DELM DELM °
W * N N,SING,COM „œÌ—
W * CON CON Ê
W * ADJ ADJ,SIM „œ»—
W * DELM DELM °
W * ADJ ADJ,SIM »«ÂÊ‘
W * CON CON Ê
W * ADJ ADJ,SIM „” ⁄œ
W * DELM DELM °
W * ADJ ADJ,SIM »«‘Â«„ 
W * CON CON Ê
W * N N,SING,COM ‘Ã«⁄ 
W * DELM DELM °
W * N N,SING,COM,GEN ’«Õ»
W * N N,SING,COM ›ﬂ—
W * CON CON Ê
W * N N,SING,COM «‰œÌ‘Â
W * DELM DELM °
W * ADJ ADJ,SIM ’«œﬁ
W * CON CON Ê
W * ADJ ADJ,SIM ’„Ì„Ì
W * P P »«
W * N N,SING,GR „—œ„
W * DELM DELM °
W * ADJ ADJ,SIM »Â—Â „‰œ
W * P P «“
W * N N,SING,COM,GEN  Ã—»Â
W * N N,SING,COM “‰œêÌ
W * P P œ—
W * N N,SING,COM Œ«—Ã
W * DELM DELM °
W * ADJ ADJ,SIM ŒÿÌ»
W * CON CON Ê
W * ADJ ADJ,SIM ”Œ‰Ê—
W * DELM DELM °
W * ADJ ADJ,SIM ŒÊ‘ ﬁ«„ 
W * DELM DELM °
W * ADJ ADJ,SIM,GEN „œ«›⁄
W * N N,PL,COM,GEN ¬—„«‰Â«Ì
W * N N,SING,GR „—œ„
W * DELM DELM °
W * N N,SING,COM,GEN „Ê—œ
W * N N,SING,COM,GEN «⁄ „«œ
W * N N,SING,COM —Â»—
W * CON CON Ê
W * QUA QUA »—ŒÌ
W * N N,PL,COM,GEN Œ’Ê’Ì« 
W * ADJ ADJ,SIM œÌê—
W * PRO PRO,INDF,SING Â„êÌ
W * N N,SING,COM,INDF çÂ—Â «Ì
W * ADJ ADJ,SIM „‰Õ’—
W * P P »Â
W * N N,SING,COM ›—œ
W * P P œ—
