Sub * SUBJ SUBJ !„–Â»Ì!
W * N N,SING,COM »Œ‘
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * P P œ—
W * N N,SING,COM,GEN —ÊÕ
W * N N,SING,COM,GEN ﬁ«‰Ê‰
W * ADJ ADJ,SIM,GEN  ’ÊÌ»Ì
W * ADJ ADJ,SIM «ŒÌ—
W * P P œ—
W * N N,SING,COM,GEN „Ã·”
W * N N,SING,GR,GEN ‘Ê—«Ì
W * ADJ ADJ,SIM «”·«„Ì
W * DELM DELM °
W * N N,SING,NFL,GEN ‘ﬂ” ‰
W * N N,SING,COM «‰Õ’«—
W * CON CON Ê
W * N N,SING,COM,GEN ·“Ê„
W * N N,PL,COM,GEN ﬁ—«—œ«œÂ«Ì
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * ADJ ADJ,SIM ‰› Ì
W * CON CON Ê
W * ADJ ADJ,SIM,GEN ê«“Ì
W * N N,SING,LOC,PR «Ì—«‰
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,POS,3 œ«—œ
W * DELM DELM .
W * CON CON »Â Â—Õ«·
W * PRO PRO,personal,PL,1 „«
W * P P œ—
W * N N,SING,COM,GEN «‰ Ÿ«—
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * V V,PRS,POS,4 Â” Ì„
W * DELM DELM .
W * N N,SING,LOC,PR ·‰œ‰
W * DELM DELM -
W * N N,SING,PR «Ì—‰«
W * DELM DELM :
W * N N,SING,COM,GEN Â› Â ‰«„Â
W * ADJ ADJ,SIM,GEN «ﬁ ’«œÌ
W * N N,SING,PR „Ìœ· «Ì” 
W * ADJ ADJ,SIM,GEN «ﬂÊ‰Ê„Ìﬂ
W * N N,SING,COM,GEN ç«Å
W * N N,SING,LOC,PR ·‰œ‰
W * V V,PA,SIM,POS,3 ‰Ê‘ 
W * DELM DELM :
W * N N,SING,COM,GEN «⁄·«„
W * N N,SING,COM,GEN »—‰œÂ
W * N N,PL,COM,GEN ﬁ—«—œ«œÂ«Ì
W * ADJ ADJ,SIM,GEN ÃœÌœ
W * ADJ ADJ,SIM ‰› Ì
W * CON CON Ê
W * N N,SING,COM,GEN ê«“
W * N N,SING,LOC,PR «Ì—«‰
W * ADV ADV,GENR,SIM «Õ „«·«
W * P P  «
W * N N,SING,COM ‘—Ê⁄
W * P P »Â
W * N N,SING,COM,GEN ﬂ«—
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * P P »Â
W * N N,SING,COM  ⁄ÊÌﬁ
W * V V,PRS,POS,3 „Ì «› œ
W * DELM DELM .
W * N N,SING,PR „Ìœ
W * P P »Â
W * N N,SING,COM,GEN «” ‰«œ
W * N N,SING,COM,GEN «⁄ ﬁ«œ
W * N N,PL,COM ‰«Ÿ—«‰
W * CON CON Ê
W * N N,PL,COM ﬂ«—‘‰«”«‰
W * V V,PRS,POS,3 „Ì ‰ÊÌ”œ
W * DELM DELM :
W * DET DET «Ì‰
W * N N,SING,COM »«Ê—
W * N N,SING,COM ÊÃÊœ
W * V V,PRS,POS,3 œ«—œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ﬂ”»
W * N N,SING,COM,GEN „Ê«›ﬁ 
W * N N,PL,COM,GEN ”«“„«‰Â«Ì
W * ADJ ADJ,SIM œÊ· Ì
W * P P œ—
W * N N,PL,TIME,GEN „«Â Â«Ì
W * ADJ ADJ,SIM ê–‘ Â
W * P P »Â
W * N N,SING,COM,GEN ”»»
W * N N,SING,COM,GEN «›“«Ì‘
W * N N,PL,COM,GEN  ‰‘Â«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * ADJ ADJ,SIM „—»Êÿ
W * P P »Â
W * N N,PL,COM,GEN «‰ Œ«»« 
W * ADJ ADJ,SIM,GEN œÊ„—Õ·Â «Ì
W * N N,SING,COM „Ã·”
W * V V,SUB,POS,3 ﬂ‰œ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * N N,SING,COM,GEN Â› Â ‰«„Â
W * ADJ ADJ,SIM „“»Ê—
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN –ﬂ—
W * N N,SING,COM,GEN ‰«„
W * N N,PL,COM,GEN „‰«»⁄
W * DET DET «Ì‰
W * N N,SING,COM «œ⁄«
W * N N,SING,COM ŒÊœœ«—Ì
W * ADJ ADJ,INO ﬂ—œÂ
W * V V,PRE,SIM «” 
W * P P œ—
W * N N,SING,COM,GEN «œ«„Â
W * N N,SING,COM „ÿ·»
W * V V,PRS,POS,3 „Ì «›“«Ìœ
W * DELM DELM :
W * P P »Â
W * DET DET Â„Ì‰
W * N N,SING,COM Œ«ÿ—
W * DELM DELM °
W * N N,PL,COM  ’„Ì„ êÌ—‰œê«‰
W * ADV ADV,GENR,SIM «Õ „«·«
W * P P  «
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM ’»—
W * V V,AUX,FEA,POS,6 ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * P P »Â
W * ADJ ADJ,INO ‰Ê‘ Â
W * N N,SING,COM,GEN Â› Â ‰«„Â
W * N N,SING,PR „Ìœ
W * DELM DELM °
W * ADV ADV,GENR,SIM Õ Ì
W * N N,SING,COM,GEN ‘—ﬂ 
W * N N,SING,PR Å —ÊÅ«—”
W * ADJ ADJ,SIM „ ⁄·ﬁ
W * P P »Â
W * N N,SING,COM,GEN ‘—ﬂ 
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,COM,GEN ‰› 
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,COM,GEN ”«“„«‰
W * N N,SING,COM,GEN ê” —‘
W * N N,PL,COM,GEN ’‰«Ì⁄
W * ADJ ADJ,SIM,GEN „·Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ›«“Â«Ì
W * ADJ ADJ,ORD ‘‘„
W * P P  «
W * ADJ ADJ,ORD,GEN Â‘ „
W * N N,SING,COM,GEN ÿ—Õ
W * ADJ ADJ,SIM,GEN ê«“Ì
W * N N,SING,LOC,PR,GEN Å«—”
W * ADJ ADJ,SIM Ã‰Ê»Ì
W * RA RA —«
W * N N,SING,COM »—‰œÂ
W * ADJ ADJ,INO ‘œÂ
W * CON CON ‰Ì“
W * V V,AUX,NIN,POS »«Ìœ
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN ⁄ﬁœ
W * N N,SING,COM ﬁ—«—œ«œ
W * P P  «
W * N N,SING,COM,GEN «›  «Õ
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * ADJ ADJ,SIM „‰ Ÿ—
W * V V,SUB,POS,3 »„«‰œ
W * DELM DELM .
W * N N,SING,PR „Ìœ
W * N N,SING,COM ÅÌ‘ »Ì‰Ì
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN  ‘ﬂÌ·
W * N N,SING,COM,GEN „Ã·”
W * ADJ ADJ,ORD ‘‘„
W * N N,SING,COM »—‰œÂ
W * N N,SING,COM,GEN ﬁ—«—œ«œ
W * N N,SING,COM »Â—Â »—œ«—Ì
W * P P «“
W * N N,PL,COM,GEN –Œ«Ì—
W * N N,SING,COM,GEN ‰› 
W * N N,SING,LOC,GEN „Ìœ«‰
W * ADJ ADJ,SIM,GEN »—Ê‰ ”«Õ·Ì
W * N N,SING,LOC,PR œ«—ŒÊÌ‰
W * CON CON ﬂÂ
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,3 „Ì —Êœ
W * N N,SING,COM,GEN ‘—ﬂ 
W * ADJ ADJ,SIM,GEN «Ì «·Ì«ÌÌ
W * N N,SING,PR ¬ÃÌÅ
W * N N,SING,COM,GEN »—‰œÂ
W * PRO PRO,DEMO,SING ¬‰
W * ADJ ADJ,INO ‘œÂ
W * V V,SUB,POS,3 »«‘œ
W * DELM DELM °
W * N N,SING,COM «⁄·«„
W * V V,SUB,POS,3 ê—œœ
W * DELM DELM .
Sub * SUBJ SUBJ !”Ì«”Ì!
W * N N,SING,SURN œﬂ —
W * N N,SING,PR,GEN ﬂ„«·
W * N N,SING,PR Œ—«“Ì
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Œ«—ÃÂ
W * N N,SING,TIME,GEN —Ê“
W * N N,SING,DAY ”Â ‘‰»Â
W * N N,PL,COM,GEN «ŸÂ«—« 
W * N N,SING,PR »·‰ 
W * N N,SING,PR «ÃÊÌ 
W * N N,SING,COM,GEN ‰Œ”  Ê“Ì—
W * N N,SING,LOC,PR  —ﬂÌÂ
W * RA RA —«
W * N N,SING,COM œŒ«· 
W * P P œ—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM,GEN œ«Œ·Ì
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,COM Œ«—Ã
W * P P «“
W * N N,SING,COM,GEN ⁄—›
W * ADJ ADJ,SIM œÌÅ·„« Ìﬂ
W * V V,PA,SIM,POS,3 œ«‰” 
W * DELM DELM .
W * PRO PRO,personal,SING,3 ÊÌ
W * N N,SING,COM «ŸÂ«—
W * V V,PA,SIM,POS,3 œ«‘ 
W * DELM DELM :
W * ADV ADV,GENR,SIM „ √”›«‰Â
W * PRO PRO,DEMO,SING «Ì‰
W * ADJ ADJ,SUP ‰Œ” Ì‰
W * N N,SING,COM »«—
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON ﬂÂ
W * N N,PL,COM,GEN „”∆Ê·Ì‰
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN Â„”«ÌÂ
W * ADJ ADJ,SIM,GEN »“—ê
W * PRO PRO,R,XOD ŒÊœ
W * P P »«
W * N N,SING,COM,GEN »Ì Å—Ê«ÌÌ
W * ADJ ADJ,SIM ﬂ«„·
W * N N,SING,COM ”Œ‰
W * V V,PRS,POS,6 „Ì —«‰‰œ
W * CON CON Ê
W * PRO PRO,DEMO,SING «Ì‰
W * P P,GEN Â„«‰‰œ
W * PRO PRO,DEMO,SING ¬‰
W * V V,PRE,SIM «” 
W * CON CON ﬂÂ
W * PRO PRO,personal,PL,1 „«
W * CON CON ‰Ì“
W * P P,GEN œ—»«—Â
W * N N,SING,COM,GEN ‰ÕÊÂ
W * N N,SING,COM,GEN »—ŒÊ—œ
W * N N,SING,COM,GEN œÊ· 
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P »«
W * N N,PL,COM «ﬁ·Ì Â«Ì
W * DET DET ¬‰
W * N N,SING,LOC ﬂ‘Ê—
W * DELM DELM °
W * N N,SING,COM,GEN „Ì“«‰
W * N N,SING,COM ¬“«œÌ
W * CON CON Ê
W * N N,SING,COM,GEN ‰Ê⁄
W * N N,SING,COM,GEN ÕﬂÊ„ 
W * N N,SING,LOC,PR  —ﬂÌÂ
W * N N,SING,COM „Ê÷⁄êÌ—Ì
W * V V,SUB,POS,4 ﬂ‰Ì„
W * DELM DELM .
W * N N,SING,COM,GEN Ê“Ì—
W * N N,PL,COM,GEN «„Ê—
W * ADJ ADJ,SIM Œ«—ÃÂ
W * V V,PA,SIM,POS,3 ê› 
W * DELM DELM :
W * ADV ADV,GENR,SIM „ √”›«‰Â
W * DET DET «Ì‰
W * N N,PL,TIME —Ê“Â«
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * P P «“
W * N N,SING,COM,GEN  Ê”⁄Â
W * N N,PL,COM,GEN —Ê«»ÿ
W * ADJ ADJ,SIM Õ”‰Â
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,LOC,PR «Ì—«‰
W * CON CON Ê
W * N N,SING,LOC,PR  —ﬂÌÂ
W * V V,PRE,ADJC,6 ‰«Œ—”‰œ‰œ
W * DELM DELM °
W * N N,SING,COM,GEN ‰Â«Ì 
W * N N,SING,COM,GEN  ·«‘
W * PRO PRO,R,XOD ŒÊœ
W * RA RA —«
W * P P,GEN »—«Ì
W * N N,SING,COM,GEN «ÌÃ«œ
W * N N,SING,COM ”Ê¡ ›«Â„
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,NUM œÊ
W * N N,SING,LOC ﬂ‘Ê—
W * P P »Â
W * N N,SING,COM ﬂ«—
W * ADJ ADJ,INO »” Â
W * CON CON Ê
W * N N,PL,COM,GEN œ«” «‰Â«Ì
W * ADJ ADJ,SIM Ã‰Ã«·Ì
W * V V,PA,NAR,POS,6 ¬›—ÌœÂ «‰œ
W * CON CON ﬂÂ
W * N N,SING,COM,GEN ÃÊ
W * ADJ ADJ,SIM,INDF „”„Ê„Ì
W * RA RA —«
W * P P œ—
W * N N,PL,COM,GEN „ÿ»Ê⁄« 
W * N N,SING,LOC,PR  —ﬂÌÂ
W * P P »Â
W * N N,SING,COM ÊÃÊœ
W * ADJ ADJ,INO ¬Ê—œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * DET DET «Ì‰
W * N N,SING,COM „”∆·Â
W * P P œ—
W * N N,SING,COM,GEN Ê«ê–«—Ì
W * N N,PL,COM «„Ê—
W * N N,SING,COM „‘«ÂœÂ
W * V V,PRS,POS,3 „Ì ‘Êœ
W * CON CON Ê
W * N N,SING,COM «‰ Ÿ«—
W * V V,PRS,POS,3 „Ì —Êœ
W * CON CON ﬂÂ
W * N N,PL,COM,GEN œ”  «‰œ—ﬂ«—«‰
W * N N,SING,COM,GEN »Œ‘
W * N N,SING,COM „Œ«»—« 
W * P P »Â
W * DET DET «Ì‰
W * N N,SING,COM  ’„Ì„
W * P P »Â
W * N N,SING,COM,GEN ‰ÕÊ
W * ADJ ADJ,SIM ‘«Ì” Â
W * N N,SING,COM,GEN Ã«„Â
W * N N,SING,COM ⁄„·
W * V V,SUB,POS,6 »ÅÊ‘«‰‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,SING,COM »ﬁÌÂ
W * P P «“
W * N N,SING,COM,GEN ’›ÕÂ
W * ADJ ADJ,ORD «Ê·
W * DELM DELM #
W * P P «“
W * DET DET ¬‰
W * N N,SING,COM ÿ—›
W * CON CON Â„
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * V V,AUX,FEA,NEG,6 ‰ŒÊ«Â‰œ
W * V V,PA,SIM,POS,3  Ê«‰” 
W * P P œ—
W * N N,SING,COM,GEN ÅÊ‘‘
W * N N,SING,COM  ÕÊ·
W * DELM DELM °
W * N N,SING,COM ‰Êê—«ÌÌ
W * CON CON Ê
W * N N,PL,COM «’·«Õ« 
W * DELM DELM °
W * N N,SING,COM,GEN «”«”
W * N N,SING,COM œÌ‰
W * DELM DELM °
W * N N,SING,COM «‰ﬁ·«»
W * CON CON Ê
W * N N,SING,COM ›—Â‰ê
W * CON CON Ê
W * N N,PL,COM,GEN «⁄ ﬁ«œ« 
W * N N,SING,GR „—œ„
W * RA RA —«
W * N N,SING,COM,GEN “Ì—
W * N N,SING,COM ”ƒ«·
W * V V,SUB,POS,6 »»—‰œ
W * CON CON Ê
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,PL,COM,GEN «’·«Õ« 
W * ADJ ADJ,SIM ¬„—Ìﬂ«ÌÌ
W * DELM DELM °
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN ›—ÊÅ«‘Ì
W * N N,SING,COM,GEN «” ﬁ·«·
W * N N,SING,LOC ﬂ‘Ê—
W * CON CON Ê
W * N N,SING,COM,GEN ”·ÿÂ
W * ADJ ADJ,SIM,GEN „Ãœœ
W * N N,PL,COM »Ìê«‰ê«‰
W * RA RA —«
W * N N,SING,COM ›—«Â„
W * V V,SUB,POS,6 ¬Ê—‰œ
W * DELM DELM .
W * DELM DELM #
W * N N,PL,COM,GEN «ﬁœ«„« 
W * N N,SING,COM,GEN Œ·«›
W * N N,SING,COM «‰ Ÿ«—
W * DELM DELM #
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,SES »Â«—
W * P P œ—
W * N N,SING,COM »ÕÀ
W * P P,GEN ÅÌ—«„Ê‰
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM,GEN —Â»—
W * N N,SING,COM «‰ﬁ·«»
W * ADJ ADJ,INO ‰Ê‘ Â
W * V V,PRE,SIM «” 
W * DELM DELM :
W * P P »Â
W * N N,SING,COM,GEN œ‰»«·
W * N N,PL,COM,GEN ”Œ‰«‰
W * N N,SING,COM,GEN „ﬁ«„
W * N N,SING,COM —Â»—Ì
W * P P œ—
W * N N,SING,COM,GEN “„Ì‰Â
W * N N,SING,COM,GEN ·“Ê„
W * P P »Â
W * N N,SING,COM,GEN —”„Ì 
W * N N,SING,NFL,GEN ‘‰«Œ ‰
W * N N,SING,COM  ‰Ê⁄
W * CON CON Ê
W * N N,SING,COM,GEN  ﬂÀ—
W * ADJ ADJ,SIM ﬁ«‰Ê‰„‰œ
W * P P œ—
W * N N,SING,COM,GEN ⁄—’ÂÒ
W * N N,SING,COM ”Ì«” 
W * CON CON Ê
W * N N,SING,COM,GEN —œ
W * N N,SING,COM,GEN œÌœê«Â
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * CON CON ﬂÂ
W * N N,PL,COM,GEN ç«·‘Â«Ì
W * N N,SING,COM,GEN ”Ì«” 
W * ADJ ADJ,SIM „”«·„  ¬„Ì“
W * CON CON Ê
W * ADJ ADJ,SIM ﬁ«‰Ê‰„‰œ
W * N N,SING,COM,GEN „Ì«‰
W * N N,PL,COM,GEN Ã‰«ÕÂ«Ì
W * ADJ ADJ,SIM,GEN «’·Ì
W * N N,SING,LOC ﬂ‘Ê—
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·Â
W * N N,SING,COM ﬂ›—
W * CON CON Ê
W * N N,SING,COM «Ì„«‰
W * CON CON Ê
W * N N,SING,COM «‰ﬁ·«»
W * CON CON Ê
W * N N,SING,COM ÷œ«‰ﬁ·«»
W * N N,SING,COM  ·ﬁÌ
W * V V,PA,PRG,POS,6 „Ì ﬂ—œ‰œ
W * P P,GEN  Ê”ÿ
W * PRO PRO,personal,PL,3 «Ì‘«‰
W * DELM DELM °
W * N N,SING,COM,INDF „ÊÃÌ
W * P P «“
W * N N,SING,COM Å‘ Ì»«‰Ì
W * CON CON Ê
W * N N,SING,COM,GEN Õ„«Ì 
W * ADJ ADJ,SIM ⁄„Ê„Ì
W * P P «“
W * DET DET «Ì‰
W * N N,PL,COM ‰Ÿ—« 
W * P P œ—
W * N N,SING,COM Ã«„⁄Â
W * N N,SING,COM Ã—Ì«‰
W * V V,PA,SIM,POS,3 Ì«› 
W * DELM DELM .
W * N N,SING,COM «‰ Ÿ«—
W * V V,PA,PRG,POS,3 „Ì —› 
W * N N,SING,TIME Å”
W * P P «“
W * N N,SING,COM,GEN «⁄·«„
W * N N,PL,COM,GEN „Ê«÷⁄
W * ADJ ADJ,SIM,GEN ’—ÌÕ
W * N N,SING,COM,GEN „ﬁ«„
W * N N,SING,COM —Â»—Ì
W * CON CON Ê
W * N N,SING,COM,GEN «⁄·«„
W * N N,SING,COM,GEN Õ„«Ì 
W * QUA QUA,GEN Â„Â
W * N N,PL,COM,GEN Ã—Ì«‰Â«Ì
W * ADJ ADJ,SIM,GEN ”Ì«”Ì
W * ADJ ADJ,SIM,GEN „ƒÀ—
W * N N,SING,LOC ﬂ‘Ê—
W * P P «“
W * PRO PRO,DEMO,SING ¬‰
W * N N,SING,COM,GEN ›÷«Ì
W * ADJ ADJ,SIM ”Ì«”Ì
W * N N,SING,COM ¬—«„‘
W * V V,SUB,POS,3 Ì«»œ
W * CON CON Ê
W * N N,PL,COM,GEN Ã—Ì«‰Â«Ì
W * ADJ ADJ,SIM „Œ ·›
W * N N,SING,COM Â„“Ì” Ì
W * P P »«
W * PRO PRO,REC ÌﬂœÌê—
W * RA RA —«
W * P P œ—
W * N N,SING,COM,GEN ç«—çÊ»
W * N N,SING,COM ﬁ«‰Ê‰
W * V V,SUB,POS,6 »Å–Ì—‰œ
W * DELM DELM .
W * CON CON «„«
W * DELM DELM °
W * N N,PL,COM,GEN «ﬁœ«„« 
W * ADJ ADJ,SIM,GEN «ŒÌ—
W * N N,SING,COM,GEN  ÊﬁÌ›
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,COM Â„ „ÌÂ‰
W * CON CON Ê
W * N N,SING,COM,GEN «Õ÷«—
W * N N,SING,COM,GEN „œÌ—„”ƒÊ·
W * N N,SING,COM,GEN —Ê“‰«„Â
W * N N,SING,SES »Â«—
W * N N,SING,COM,GEN Œ·«›
W * DET DET «Ì‰
W * N N,SING,COM «‰ Ÿ«—
W * CON CON Ê
W * N N,SING,COM  Êﬁ⁄
W * N N,SING,COM «ÌÃ«œ
W * ADJ ADJ,INO ‘œÂ
W * V V,PRE,SIM «” 
W * DELM DELM .
W * ADJ ADJ,SIM »⁄Ìœ
W * V V,PRE,SIM «” 
W * N N,SING,COM,INDF ﬂ”Ì
W * V V,SUB,NEG,3 ‰œ«‰œ
W * CON CON ﬂÂ
W * P P »«
W * N N,SING,COM,GEN Õ–›
W * N N,PL,COM »·‰œêÊÂ«
W * CON CON Ê
W * N N,PL,COM,GEN ”Œ‰êÊÂ«Ì
W * DET DET «Ì‰
W * N N,SING,COM,GEN Ã—Ì«‰
W * ADJ ADJ,SIM ”Ì«”Ì
W * DELM DELM -
W * ADJ ADJ,SIM «Ã „«⁄Ì
W * V V,AUX,NIN,NEG ‰„Ì  Ê«‰
W * DET DET ¬‰
W * N N,SING,COM Ã—Ì«‰
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ’Õ‰Â
W * N N,SING,COM —Ê“ê«—
W * N N,SING,COM Õ–›
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * IF IF «ê—
W * N N,SING,COM,INDF Ã—Ì«‰Ì
W * ADV ADV,GENR,SIM Ê«ﬁ⁄«
W * N N,SING,COM,GEN ‰„«Ì‰œÂ
W * N N,SING,COM,INDF »Œ‘Ì
W * P P «“
W * N N,SING,GR „—œ„
W * V V,SUB,POS,3 »«‘œ
W * CON CON Ê
W * N N,PL,COM,GEN œ·»” êÌÂ«Ì
W * PRO PRO,personal,PL,3 ¬‰«‰
W * RA RA —«
W * N N,SING,COM  ’—ÌÕ
W * ADJ ADJ,INO ﬂ—œÂ
W * CON CON Ê
W * ADJ ADJ,SIM ÌﬂÅ«—çÂ
W * V V,SUB,POS,3 ‰„«Ìœ
W * DELM DELM °
W * V V,AUX,NIN,NEG ‰„Ì  Ê«‰
W * PRO PRO,DEMO,SING ¬‰
W * RA RA —«
W * P P «“
W * N N,SING,COM,GEN ’›ÕÂ
W * N N,SING,COM Ã«„⁄Â
W * ADJ ADJ,SIM Å«ﬂ
W * V V,PA,SIM,POS,3 ﬂ—œ
W * DELM DELM .
W * N N,PL,COM «Õ“«»
W * DELM DELM °
W * N N,PL,COM —”«‰Â Â«
W * CON CON Ê
W * N N,SING,COM,GEN ”«Ì—
W * N N,PL,COM,GEN ‰Â«œÂ«Ì
W * ADJ ADJ,SIM „œ‰Ì
W * DELM DELM °
W * P P »Â
W * N N,SING,COM,GEN ⁄‰Ê«‰
W * N N,SING,COM Ê«”ÿ
W * N N,SING,COM,GEN „Ì«‰
W * N N,SING,COM ÕﬂÊ„ 
W * CON CON Ê
W * N N,SING,GR,GEN  ÊœÂ
W * N N,SING,GR „—œ„
W * N N,SING,COM ⁄„·
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,PL,COM,GEN ŒÊ«” Â Â«Ì
W * N N,SING,GR „—œ„
W * RA RA —«
W * P P »Â
W * N N,SING,COM,GEN êÊ‘
W * N N,SING,COM ÕﬂÊ„ 
W * V V,PRS,POS,6 „Ì —”«‰‰œ
W * DELM DELM .
W * N N,PL,COM,GEN  ﬁ«÷«Â«Ì
W * N N,SING,GR „—œ„
W * RA RA —«
W * N N,SING,COM  ⁄œÌ·
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * N N,PL,COM  ‰ê‰«Â«
W * CON CON Ê
W * N N,PL,COM,GEN „ÕœÊœÌ Â«Ì
W * N N,SING,COM ÕﬂÊ„ 
W * RA RA —«
W * P P »Â
W * N N,SING,GR „—œ„
W * V V,PRS,POS,6 „Ì ‰„«Ì«‰‰œ
W * CON CON Ê
W * N N,SING,COM,GEN «„ﬂ«‰
W * N N,SING,COM ç«‰Â “‰Ì
W * P P »—
W * N N,SING,COM ”—
W * N N,PL,COM Œÿ „‘Ì Â«
W * RA RA —«
W * N N,SING,COM ›—«Â„
W * V V,PRS,POS,6 „Ì ﬂ‰‰œ
W * DELM DELM .
W * CON CON Êﬁ Ì
W * N N,SING,COM,INDF ”Ì«” Ì
W * P P »Â
W * N N,SING,COM,GEN Õ–›
W * DET DET «Ì‰
W * N N,PL,COM,GEN ‰Â«œÂ«Ì
W * ADJ ADJ,SIM Ê«”ÿ
W * V V,PRS,POS,3 „Ì Å—œ«“œ
W * CON CON œ—Ê«ﬁ⁄
W * N N,SING,COM,GEN «„ﬂ«‰
W * N N,SING,COM,GEN Õ· Ê›’·
W * ADJ ADJ,SIM,GEN „”«·„  ¬„Ì“
W * N N,PL,COM Œ’Ê„ Â«
W * CON CON Ê
W * N N,SING,COM,GEN «„ﬂ«‰
W * N N,SING,COM,GEN  ⁄œÌ·
W * N N,PL,COM Œÿ „‘Ì Â«
W * P P «“
W * N N,SING,COM,GEN ÿ—Ìﬁ
W * N N,SING,COM ç«‰Â “‰Ì
W * CON CON Ê
W * N N,SING,COM ê›  ÊêÊ
W * RA RA —«
W * P P «“
W * N N,SING,COM „Ì«‰
W * V V,PRS,POS,3 »—„Ì œ«—œ
W * DELM DELM .
W * PRO PRO,DEMO,SING «Ì‰
W * N N,SING,COM ﬂ«—
W * P P »Â
W * N N,SING,COM,GEN „⁄‰«Ì
W * N N,SING,COM,GEN Õ–›
W * N N,PL,COM  ﬁ«÷«Â«
W * CON CON Ê
W * N N,PL,COM ŒÊ«” Â Â«
W * V V,PRS,NEG,3 ‰Ì” 
W * CON CON »·ﬂÂ
W * P P œ—
W * N N,SING,COM,GEN „ﬁ«»·
W * N N,SING,COM,GEN »Ì«‰
W * ADJ ADJ,SIM,GEN „”«·„  ¬„Ì“
W * PRO PRO,DEMO,PL ¬‰Â«
W * N N,SING,COM ”œ
W * N N,SING,COM «ÌÃ«œ
W * V V,PRS,POS,3 „Ì ﬂ‰œ
W * DELM DELM .
W * P P «“
W * SPEC SPEC ç‰Ì‰
W * N N,SING,COM,INDF Ê«ﬁ⁄Â «Ì
W * CON CON,COMP Ã“
W * N N,PL,COM »—«‰œ«“«‰
W * DET DET,I çÂ
W * N N,SING,COM,INDF ﬂ”Ì
W * N N,SING,COM ”Êœ
W * V V,PRS,POS,3 „Ì »—œ
W * DELM DELM ø
W * ADV ADV,GENR,SIM Ê«ﬁ⁄«
W * ADJ ADJ,SIM „⁄·Ê„
W * V V,PRS,NEG,3 ‰Ì” 
W * DET DET,I çÂ
W * N N,PL,COM,INDF ﬂ”«‰Ì
W * P P «“
W * P P »—
W * PRO PRO,REC Â„
W * N N,SING,NFL,GEN ŒÊ—œ‰
W * N N,PL,COM,GEN ”«“Êﬂ«—Â«Ì
W * ADJ ADJ,SIM „”«·„  ¬„Ì“
W * P P œ—
